# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
5.848179388249564958e+00 6.830829690604879545e+00 1.000000000000000000e+00 -2.017612331836494022e+00 7.963610298201038162e+00 8.001165038125977347e+00 2.096392249975029472e-06 3.432464030870940319e-01 5.062485420122150304e-01 1.150881433271704557e+00 1.405153338931674600e+00 -2.411960205492003073e-02 0.000000000000000000e+00 1.183258834953157014e-02 1.340737854476010786e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.907342329997223196e+00 6.897866583328680079e+00 1.000000000000000000e+00 -2.112589164185254553e+00 7.856879665537912061e+00 7.917942006091582385e+00 1.929810675892293313e-06 3.471389285576316763e-01 5.168458782914185923e-01 1.156847117813352810e+00 1.420669531050859691e+00 -2.364805118698323771e-02 0.000000000000000000e+00 1.295355116676150456e-02 1.341350184289833922e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.972110085831030979e+00 6.964934092543171751e+00 1.000000000000000000e+00 -2.208751080331337491e+00 7.752531513983609734e+00 7.829966325353718837e+00 1.758862195132942228e-06 3.538187569683858280e-01 5.269594238847316037e-01 1.167592849833840152e+00 1.436028552335469000e+00 -2.345297048339388055e-02 0.000000000000000000e+00 1.395179776779664586e-02 1.339985383429266597e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.041869074670013440e+00 7.031933361714635566e+00 1.000000000000000000e+00 -2.305848714902447583e+00 7.652530863619447565e+00 7.735771706575660822e+00 1.583492061457802526e-06 3.633533026876800132e-01 5.367645233905160573e-01 1.183399477880678452e+00 1.451264017982116794e+00 -2.359206336567672493e-02 0.000000000000000000e+00 1.482042655011218436e-02 1.334820939816047485e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.115971207420574096e+00 7.098674408705438310e+00 1.000000000000000000e+00 -2.403507622154674728e+00 7.557560426498550754e+00 7.635424329192103343e+00 1.403979843400273958e-06 3.754648415107502690e-01 5.464106333274612037e-01 1.204600888337185038e+00 1.466329147342914307e+00 -2.411742865429074636e-02 0.000000000000000000e+00 1.554746786615711189e-02 1.323679341151863705e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.193708546751359734e+00 7.164858375763031972e+00 1.000000000000000000e+00 -2.501202769084875044e+00 7.466000152556107494e+00 7.531594309274145971e+00 1.220843573679175379e-06 3.895417313523731329e-01 5.560097784413652322e-01 1.231442705493654977e+00 1.481117849124820252e+00 -2.506296992005995969e-02 0.000000000000000000e+00 1.611701857134245630e-02 1.304314473212289660e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.274293639608072404e+00 7.230074099423646317e+00 1.000000000000000000e+00 -2.598250490806019108e+00 7.371453002175320179e+00 7.432046016212645156e+00 1.035353802982601832e-06 4.054976863290160605e-01 5.656166292791628969e-01 1.263946414211808422e+00 1.495540086292745041e+00 -2.644352976689242837e-02 0.000000000000000000e+00 1.652269960654583619e-02 1.274865310689218822e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.356907137640800620e+00 7.293817364958107063e+00 1.000000000000000000e+00 -2.693844116007917400e+00 7.269755083887131875e+00 7.342556684097036879e+00 8.508792896952852162e-07 4.258163198530069971e-01 5.752037146530730727e-01 1.301790813322348139e+00 1.509526865858992428e+00 -2.827226033688450338e-02 0.000000000000000000e+00 1.681096420226647903e-02 1.234899176732245744e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.440961958652133390e+00 7.355562323794718971e+00 1.000000000000000000e+00 -2.787164251056925224e+00 7.168859825063224278e+00 7.256811672822928827e+00 6.736721927908384858e-07 4.529823746778794402e-01 5.846674096574474566e-01 1.343989625440612512e+00 1.523011296204026754e+00 -3.049157922079674676e-02 0.000000000000000000e+00 1.704518095142063677e-02 1.185854571440670031e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.526187863409236734e+00 7.414855052366752908e+00 1.000000000000000000e+00 -2.877488378687245607e+00 7.075399342544808512e+00 7.169623900080703827e+00 5.092580770388431388e-07 4.857466989840626415e-01 5.938894782846815268e-01 1.388123289341959277e+00 1.535929380045780279e+00 -3.284199493945985648e-02 0.000000000000000000e+00 1.664774759532994947e-02 1.130002313675476655e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.609426601385886002e+00 7.471355168050527240e+00 1.000000000000000000e+00 -2.964228382529961792e+00 6.991417637391021067e+00 7.080125597549058902e+00 3.589341527563580954e-07 5.175987709295432060e-01 6.028032498940711914e-01 1.428564795631461326e+00 1.548228434396274222e+00 -3.481003205984690985e-02 0.000000000000000000e+00 1.535017429528804517e-02 1.074828469428107391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.686177472862325999e+00 7.525096591521932332e+00 1.000000000000000000e+00 -3.047337279014211475e+00 6.915610389097908595e+00 6.989715052873672008e+00 2.190254136280224211e-07 5.429206330928522117e-01 6.114324182332330215e-01 1.460067997069852908e+00 1.559932133329650528e+00 -3.600424841670362558e-02 0.000000000000000000e+00 1.354907356483022081e-02 1.029881116032324573e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.753922840686477080e+00 7.576590647323548033e+00 1.000000000000000000e+00 -3.127522165028172374e+00 6.844672622328671352e+00 6.900283047614987453e+00 8.420996640874507276e-08 5.612568543672362686e-01 6.198743828368569186e-01 1.481917863113023648e+00 1.571164001418658529e+00 -3.648933103012509671e-02 0.000000000000000000e+00 1.154130843799316443e-02 1.000733401127594339e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.811629382876443373e+00 7.626627317379927717e+00 1.000000000000000000e+00 -3.205976022760849808e+00 6.774254287796997787e+00 6.813793666681306149e+00 4.968614948879701522e-08 5.739142974849353873e-01 6.282664411230659551e-01 1.495980434643047863e+00 1.582106051191986662e+00 -3.655699848607950331e-02 0.000000000000000000e+00 9.467277567604143879e-03 9.897562623474617793e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.858965770714464227e+00 7.676115130497300321e+00 1.000000000000000000e+00 -3.284126608549452264e+00 6.698544194708518695e+00 6.733202588192580329e+00 1.852299902282680357e-07 5.823412285868193594e-01 6.366730806889822070e-01 1.504451206713884437e+00 1.592961289097206246e+00 -3.649610893284183089e-02 0.000000000000000000e+00 8.115950362990394934e-03 9.977750111942632755e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.899545522529415997e+00 7.726003881057013523e+00 1.000000000000000000e+00 -3.363496344109526248e+00 6.615360517004017282e+00 6.657646794776933774e+00 3.233740140816580712e-07 5.880759703484116363e-01 6.448345976518741196e-01 1.509436954190649827e+00 1.603930716718731109e+00 -3.639130918384675395e-02 0.000000000000000000e+00 9.474150578037779727e-03 1.019833590015020545e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.717588976610182172e+00 7.726003881057013523e+00 0.000000000000000000e+00 -2.695906840251699244e+00 7.254292158919018796e+00 7.353894160577586270e+00 1.739633442742032003e-06 5.456160966650600574e-01 6.507817229657122393e-01 1.461320648501908792e+00 1.593088174486211539e+00 -4.471747132335078534e-02 -5.026723527811823716e-02 4.481320480604716883e-02 1.265919988785168399e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.494001619993428065e+00 7.474667704666423163e+00 0.000000000000000000e+00 -2.366145096009182325e+00 7.563683796540449755e+00 7.704026011441189148e+00 2.254590704923518468e-06 4.720215194228156164e-01 6.092966433664424031e-01 1.338250882596728752e+00 1.538435879761350877e+00 -3.837716370702753260e-02 -4.741736104081813175e-02 2.774605478271780987e-02 1.281608422994641623e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.302115801458290534e+00 7.237580899462331629e+00 0.000000000000000000e+00 -2.097697967038457456e+00 7.890430789066638084e+00 7.914173276856450556e+00 2.693443930994621475e-06 4.247077348452440448e-01 5.680411739109086922e-01 1.279763685806206475e+00 1.487598756798210964e+00 -2.885042332633986836e-02 -3.042324742120923811e-02 1.368591789612314154e-02 1.225577469533545120e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.157863684826591744e+00 7.085464662356286247e+00 0.000000000000000000e+00 -1.910419370595516142e+00 8.031906933629603174e+00 8.147254325179368095e+00 3.052509525687911170e-06 3.990391477725350744e-01 5.448431743159997120e-01 1.251229588689536820e+00 1.455810087569093803e+00 -2.436706166661607720e-02 -1.900932736894290695e-02 8.159371281255635433e-03 1.229586748931985399e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.198660541232869470e+00 7.146943999802885195e+00 1.000000000000000000e+00 -2.474698619615017137e+00 7.489559772568775031e+00 7.561042988201194248e+00 1.273883038965436802e-06 3.898914441215719506e-01 5.530715644700663347e-01 1.232631740834261524e+00 1.477130468742114289e+00 -2.447180220120187197e-02 0.000000000000000000e+00 1.022543552094547920e-02 1.270578718565439601e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.249787718837596096e+00 7.210472935731157662e+00 1.000000000000000000e+00 -2.569002042172844114e+00 7.400876659465183138e+00 7.461119256189132187e+00 1.091595603078174674e-06 4.003828767167513791e-01 5.627073274092373456e-01 1.253574732530429836e+00 1.491219314646611283e+00 -2.597815424666418890e-02 0.000000000000000000e+00 1.638853692167536666e-02 1.284710397340397062e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.331730403445973820e+00 7.274708455598177359e+00 1.000000000000000000e+00 -2.665109495126691819e+00 7.300917246866499788e+00 7.368863762880120127e+00 9.062648697072218449e-07 4.190174832035674091e-01 5.723088261591912085e-01 1.289812337475135351e+00 1.505342782961799131e+00 -2.767207738801939765e-02 0.000000000000000000e+00 1.672873833536549920e-02 1.248041004961925222e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.415374095122801101e+00 7.337110505846273334e+00 1.000000000000000000e+00 -2.759199328367177628e+00 7.198810018698903690e+00 7.282791324566744606e+00 7.261620675362454077e-07 4.440021298616839140e-01 5.818228902927176094e-01 1.330856512502753164e+00 1.518986048663512056e+00 -2.978866866696947002e-02 0.000000000000000000e+00 1.699715677189851323e-02 1.201549778918706984e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.500359878982293615e+00 7.397187994792208343e+00 1.000000000000000000e+00 -2.850500289795460773e+00 7.102717026325897187e+00 7.196282394083184819e+00 5.574941166286603357e-07 4.755504958029405649e-01 5.911289864640609792e-01 1.374829011497099129e+00 1.532082259057151674e+00 -3.214404066664422466e-02 0.000000000000000000e+00 1.687664051405441887e-02 1.147336371763777764e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.584743081552566046e+00 7.454554813380397604e+00 1.000000000000000000e+00 -2.938367718840835252e+00 7.015862285833768475e+00 7.107402276484564574e+00 4.031100767874525692e-07 5.085044178851205743e-01 6.001376720878602855e-01 1.417109033382838890e+00 1.544571411019077800e+00 -3.428662703009645318e-02 0.000000000000000000e+00 1.581450225017665828e-02 1.090820171500724717e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.663815592803448595e+00 7.509095821955434680e+00 1.000000000000000000e+00 -3.022531639492227917e+00 6.937872673621807706e+00 7.017064047393740012e+00 2.606085062812102625e-07 5.360354069165526036e-01 6.088455224527331566e-01 1.451596752481573382e+00 1.556446155629114703e+00 -3.572819905111684902e-02 0.000000000000000000e+00 1.412609889588199372e-02 1.041996943840157314e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.734446087282858429e+00 7.561195669147442011e+00 1.000000000000000000e+00 -3.103492192198601174e+00 6.865868279374882199e+00 6.927147336227919006e+00 1.247739813507187696e-07 5.563729536121237995e-01 6.173307084117053423e-01 1.476229839982241554e+00 1.567803515697169914e+00 -3.640094074375341965e-02 0.000000000000000000e+00 1.216058299183229129e-02 1.007705567042338664e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.795249002242019998e+00 7.611580947499559713e+00 1.000000000000000000e+00 -3.182326524462246731e+00 6.795841694882951423e+00 6.839505256192558669e+00 9.062879397189808811e-09 5.705939472697647563e-01 6.257231814906979439e-01 1.492409055468694401e+00 1.578812130934620583e+00 -3.656225375024935859e-02 0.000000000000000000e+00 1.009302130871252666e-02 9.910928739838719206e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.845714108785582397e+00 7.661135591198752870e+00 1.000000000000000000e+00 -3.260410606998444649e+00 6.722335207111648891e+00 6.756843578891465363e+00 1.439245047311626127e-07 5.801525035611377890e-01 6.341345944282742453e-01 1.502356875669808467e+00 1.589672341719573723e+00 -3.651390622338974296e-02 0.000000000000000000e+00 8.309708431600374215e-03 9.933569616419977294e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.887262650943584141e+00 7.710803439280852878e+00 1.000000000000000000e+00 -3.339250966362074635e+00 6.641119869301141065e+00 6.680378197974713217e+00 2.812958169812151164e-07 5.865252983047868351e-01 6.424190715915122363e-01 1.508165248850595441e+00 1.600586246816434244e+00 -3.644645329026956898e-02 0.000000000000000000e+00 8.736340989246048350e-03 1.012658501325756043e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.930944355889814723e+00 7.761436364347139794e+00 1.000000000000000000e+00 -3.420219830449371834e+00 6.555003711691387736e+00 6.604556627409872149e+00 4.210441856568681255e-07 5.911187656370361365e-01 6.501227759618647406e-01 1.511772986075395675e+00 1.611732386083818858e+00 -3.605858239176999019e-02 0.000000000000000000e+00 1.214905949949968839e-02 1.033698131278812035e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.991689653387313186e+00 7.813121270911079996e+00 1.000000000000000000e+00 -3.503457117589773517e+00 6.468588748589010784e+00 6.524497016231445734e+00 5.626351064861947901e-07 5.932910989464396101e-01 6.569593085053696546e-01 1.513210990733352856e+00 1.623119769224465436e+00 -3.462564359782498852e-02 0.000000000000000000e+00 1.702938517417339551e-02 1.035268054149046657e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.076836579258180215e+00 7.864884673618532496e+00 1.000000000000000000e+00 -3.587371990156680290e+00 6.388033724512274247e+00 6.437222295174368725e+00 7.049059190111054455e-07 5.903060528403691887e-01 6.632475704361087132e-01 1.510466885407093507e+00 1.634513978408673518e+00 -3.154259937136786457e-02 0.000000000000000000e+00 1.970489630296224856e-02 1.003197642330098081e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.175361060772991628e+00 7.915044555735037513e+00 1.000000000000000000e+00 -3.669142310390770767e+00 6.317919937191018853e+00 6.343795442027443166e+00 8.418984295888801288e-07 5.820318942036106780e-01 6.696833418985982389e-01 1.503596294171549941e+00 1.645515810429295067e+00 -2.732169069516370702e-02 0.000000000000000000e+00 1.888104253590079315e-02 9.414983042170541397e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.269766273452495042e+00 7.962119470945890676e+00 1.000000000000000000e+00 -3.746175956890860803e+00 6.240013780884553718e+00 6.267634305333728229e+00 9.643604038108041507e-07 5.728032863694912935e-01 6.767324881014216142e-01 1.496745327136559167e+00 1.655764511207492795e+00 -2.324904544225600209e-02 0.000000000000000000e+00 1.526844807743289213e-02 8.629878948810959169e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.346108513839660681e+00 8.005268865689945557e+00 1.000000000000000000e+00 -3.816993347936607606e+00 6.157009190681078437e+00 6.209004113445709905e+00 1.069113994794804054e-06 5.672237367362219507e-01 6.841906241067717831e-01 1.493126377935162452e+00 1.665037412871650746e+00 -2.032211411079812638e-02 0.000000000000000000e+00 1.153448889415942605e-02 7.917114719061204078e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.403780958310457905e+00 8.044854439285252568e+00 1.000000000000000000e+00 -3.882168731711982623e+00 6.084046549733665543e+00 6.151615986842372763e+00 1.159882917413914588e-06 5.658059994897228773e-01 6.916477199995242353e-01 1.492575710479535189e+00 1.673392039072359783e+00 -1.853894530230442220e-02 0.000000000000000000e+00 9.263060315103854511e-03 7.395434836604109115e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.450096259885977013e+00 8.081831613468272835e+00 1.000000000000000000e+00 -3.943259193325816092e+00 6.018334278843541441e+00 6.095147334504829928e+00 1.240637847395196135e-06 5.671041260787104132e-01 6.989883173466050481e-01 1.494034970900514958e+00 1.681047285741730679e+00 -1.744773027728226816e-02 0.000000000000000000e+00 7.667237448388148149e-03 7.003874684262219145e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.488432447127918223e+00 8.116850986889584618e+00 1.000000000000000000e+00 -4.001325720447633572e+00 5.957750522323616238e+00 6.039598036781120172e+00 1.313535084978487805e-06 5.701243686686181533e-01 7.061875817313970627e-01 1.496853238730681435e+00 1.688161180870822120e+00 -1.682982100725629454e-02 0.000000000000000000e+00 6.492752014489081881e-03 6.715067971175294609e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.520896207200363115e+00 8.150426326745460415e+00 1.000000000000000000e+00 -4.057210079547511228e+00 5.900800666894365776e+00 5.984779174010615321e+00 1.379904374313922162e-06 5.741705901319428262e-01 7.132569663868308929e-01 1.500587541562608873e+00 1.694854551973438150e+00 -1.655042729676195479e-02 0.000000000000000000e+00 5.608398967870679985e-03 6.510370813139375844e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.548938202039716217e+00 8.182978180811158353e+00 1.000000000000000000e+00 -4.111606323983640898e+00 5.846408022469147703e+00 5.930379329563574053e+00 1.440597182319297292e-06 5.787700416024781358e-01 7.202215589849265687e-01 1.504941151608381489e+00 1.701222404718576886e+00 -1.652058878721441790e-02 0.000000000000000000e+00 4.934912640799950061e-03 6.376159601932692225e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.573612765243716183e+00 8.214858978820821278e+00 1.000000000000000000e+00 -4.165101643142281596e+00 5.793768316568319143e+00 5.876028397147121218e+00 1.496132481209716402e-06 5.836113421886808261e-01 7.271102488727394508e-01 1.509720072506253619e+00 1.707340635505235626e+00 -1.667941380847013169e-02 0.000000000000000000e+00 4.421286827397541939e-03 6.302439609330101090e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.595719199380704723e+00 8.246371176867471675e+00 1.000000000000000000e+00 -4.218205919277233207e+00 5.742252401082281743e+00 5.821335760363255396e+00 1.546811671079963978e-06 5.884959243627055914e-01 7.339513076954249371e-01 1.514799053621087799e+00 1.713270730413190224e+00 -1.698391191754902024e-02 0.000000000000000000e+00 4.034087290072223622e-03 6.281976941694007374e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.615889635831065263e+00 8.277781061575941735e+00 1.000000000000000000e+00 -4.271374418588967714e+00 5.691340272346172569e+00 5.765910890475895556e+00 1.592741861191185429e-06 5.933001756489362233e-01 7.407703000321839149e-01 1.520097087405333669e+00 1.719063168790680995e+00 -1.740264547332946721e-02 0.000000000000000000e+00 3.751627997485924588e-03 6.309662562926226202e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.634647775818494075e+00 8.309329374390571843e+00 1.000000000000000000e+00 -4.325025550305666933e+00 5.640572794147720614e+00 5.709376105240949073e+00 1.633842510150394482e-06 5.979455141196835521e-01 7.475889489094720286e-01 1.525561464656439270e+00 1.724759882190828542e+00 -1.791156363268298773e-02 0.000000000000000000e+00 3.560568048614302320e-03 6.382058456786528222e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.652450616061566180e+00 8.341239666674505671e+00 1.000000000000000000e+00 -4.379555191641459011e+00 5.589508344879465795e+00 5.651381271837619735e+00 1.669894301027593863e-06 6.023747826604142208e-01 7.544243278156030907e-01 1.531157101209198901e+00 1.730396023527967397e+00 -1.849111901061632757e-02 0.000000000000000000e+00 3.453898203348966089e-03 6.497080015873736916e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.669720107078311422e+00 8.373725066753873847e+00 1.000000000000000000e+00 -4.435348727267486524e+00 5.537667079234322998e+00 5.591635466230707507e+00 1.700485500828190683e-06 6.065355161430741049e-01 7.612880554763162833e-01 1.536858950330461937e+00 1.736001223510249769e+00 -1.912414353595858277e-02 0.000000000000000000e+00 3.429794946814616191e-03 6.653795784474119020e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.686869081812385041e+00 8.406994045676244198e+00 1.000000000000000000e+00 -4.492791826183877291e+00 5.484426913390016978e+00 5.529989434242231994e+00 1.725000938286033936e-06 6.103818696924335763e-01 7.681853104792896181e-01 1.542647040800893432e+00 1.741600466939198899e+00 -1.979429222941716388e-02 0.000000000000000000e+00 3.491087650426419244e-03 6.852316084608062532e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.704324520064516513e+00 8.441255626099284370e+00 1.000000000000000000e+00 -4.552280681204863733e+00 5.428791431201334561e+00 5.466647206388941527e+00 1.742612805951263973e-06 6.139269638401501084e-01 7.751135164561456792e-01 1.548508614250977633e+00 1.747214673058223866e+00 -2.048550406675920740e-02 0.000000000000000000e+00 3.645212974816424735e-03 7.093736414408999963e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.722550584938598028e+00 8.476724308171331046e+00 1.000000000000000000e+00 -4.614231465622724571e+00 5.369007475642060712e+00 5.402529593112493700e+00 1.752225452342781244e-06 6.173044590968963519e-01 7.820605211400306622e-01 1.554461420140696104e+00 1.752861015410191126e+00 -2.118384275804493719e-02 0.000000000000000000e+00 3.904633368507076652e-03 7.380056945669719905e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.742073751781133772e+00 8.513624592899677879e+00 1.000000000000000000e+00 -4.679084549661125969e+00 5.302989906343905879e+00 5.338840994333845735e+00 1.752589733244156701e-06 6.207474436055783196e-01 7.890019946232104120e-01 1.560597016897027123e+00 1.758555300530929788e+00 -2.188081392525225224e-02 0.000000000000000000e+00 4.287684506533598859e-03 7.713792529088745603e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.763512174313802028e+00 8.552193555545121839e+00 1.000000000000000000e+00 -4.747294231158930344e+00 5.230504850529194449e+00 5.274906687152948415e+00 1.742695659574325062e-06 6.245682921108325347e-01 7.958976490811614513e-01 1.567100089327135848e+00 1.764322213767786307e+00 -2.257340124143149274e-02 0.000000000000000000e+00 4.806365204025065882e-03 8.096879444423440292e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.787544000333927130e+00 8.592677952767239447e+00 1.000000000000000000e+00 -4.819314156900397883e+00 5.152859945006755815e+00 5.208511741192451971e+00 1.722053456782352593e-06 6.291716343131344980e-01 8.026864376651405841e-01 1.574230650771839324e+00 1.770194211379555460e+00 -2.326355063582522670e-02 0.000000000000000000e+00 5.346400289638010908e-03 8.530594144519031141e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.814276001782117120e+00 8.635330923489833665e+00 1.000000000000000000e+00 -4.895599199306806426e+00 5.071062988382336378e+00 5.137738613004054322e+00 1.690553864063409411e-06 6.349705834199216303e-01 8.092837980709671752e-01 1.582187102973278359e+00 1.776221267400501569e+00 -2.397425308260291155e-02 0.000000000000000000e+00 5.787804810986897121e-03 9.025675396339121609e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.843215025837052323e+00 8.680459300471529360e+00 1.000000000000000000e+00 -4.976696731775365201e+00 4.985525400017767339e+00 5.061081136431505811e+00 1.648336038597347357e-06 6.422324817386489970e-01 8.155865620969009466e-01 1.591045663439649260e+00 1.782471918523711674e+00 -2.474531688943049784e-02 0.000000000000000000e+00 6.083911276369394390e-03 9.602906085111429652e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.873634582218898892e+00 8.728473830897087282e+00 1.000000000000000000e+00 -5.063341871763358704e+00 4.896176312460716495e+00 4.977139944012569650e+00 1.595484607606640311e-06 6.509632445980755300e-01 8.214789401202665653e-01 1.600772396714425394e+00 1.789041767789934845e+00 -2.561762444530286259e-02 0.000000000000000000e+00 6.177619114429813360e-03 1.028826120880034500e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.904522677791047336e+00 8.779915136941090381e+00 1.000000000000000000e+00 -5.156509531931194878e+00 4.802564469287286641e+00 4.884416466850327154e+00 1.531876410595338672e-06 6.608171040163656196e-01 8.268563781201125895e-01 1.611165290702936348e+00 1.796054692423857846e+00 -2.663018764023292184e-02 0.000000000000000000e+00 6.005324595274744680e-03 1.111605960507928460e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.934549300767421265e+00 8.835495434966485817e+00 1.000000000000000000e+00 -5.257495645686867114e+00 4.703850173482496899e+00 4.781158535143772426e+00 1.456880996507330456e-06 6.711027232861519476e-01 8.316990650818271158e-01 1.621818487919449714e+00 1.803672155712953362e+00 -2.782003856198739938e-02 0.000000000000000000e+00 5.576989181016076338e-03 1.213364985082296225e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.962434246672501104e+00 8.896163684220599777e+00 1.000000000000000000e+00 -5.368043020384945407e+00 4.598687264441649880e+00 4.665226694788462858e+00 1.369019657029244434e-06 6.809961839483641421e-01 8.361616450268694045e-01 1.632217399802818658e+00 1.812107855749341301e+00 -2.921776433616469701e-02 0.000000000000000000e+00 5.059588452348072474e-03 1.340102364808058721e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
