# w_1 w_2 VF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
1.665984526441604663e+00 9.666057389859478377e+00 -6.791775305264877716e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.980099997500124775e+00 -1.662994910434895668e-01 -1.282119197769644003e+00 1.313704899220697442e+00 4.688851952792195965e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.510430211644361642e-02
6.706143233921708635e+00 5.565468989149592538e+00 -4.232393896346089868e+00 3.828330234151921529e-01 2.973782361847362998e-01 1.217632224695966547e+00 1.070831461984001587e+00 -3.432705209399939950e-01 -4.349994149689781486e-02 -4.127450542638405606e-01 1.209012160991485875e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.113207972574648097e-01 0.000000000000000000e+00
4.419885821405398652e+00 9.605703615969863662e+00 -6.624194043368927254e-01 1.430619590761891546e-01 9.999999999999740208e-01 7.367359531258964589e-01 1.980099997500098796e+00 -1.189636719974287021e-01 -8.717143350282707814e-01 7.632200087087072093e-01 5.895927430615222065e-02 4.079802901763018852e-13 4.074595275440663633e-13 3.853079964463712592e-13 2.223500963638826503e-02
4.968722487484273920e+00 9.622242167073151720e+00 -1.044224474445661244e+00 1.036189047230987176e-01 9.999999999999850120e-01 6.241093745444129537e-01 1.980099997500110121e+00 -8.070171473407046492e-02 -6.463947033960857347e-01 6.532252061013108513e-01 5.565156408549465361e-02 1.870593802711329806e-13 1.927135134322938941e-13 1.739355218903928132e-13 1.741180628528266050e-02
8.625117636679803468e+00 2.276830419951411333e+00 -1.336384252555505192e+01 1.314514143843645011e-01 9.089637145594468837e-02 7.054005796496716219e-01 5.833126393686546285e-01 -1.033690770782251356e+00 1.963564436928574852e-01 -1.220199116181712951e+00 2.665880405983985790e-01 1.437072249393933632e-12 2.517005295971248002e-01 1.030748944753754781e+00 9.535437218467779363e-13
7.056833280371712647e+00 4.405214232768036808e+00 -6.325648971146678790e+00 2.798289556461529548e-01 1.943753343697161573e-01 1.038166954811888587e+00 8.619871526728518640e-01 -6.250201003658359955e-01 -5.613653042294458606e-02 -7.654815748546366372e-01 7.634303362515759868e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.923901049978975708e-01 0.000000000000000000e+00
5.282514054761287881e+00 1.493761346799471923e+00 -8.244773276813065266e+00 1.314030611808814364e-01 9.075413171675671131e-02 7.052676209419106446e-01 5.828404018058632730e-01 -3.652041640818533552e-01 3.529568085809774436e-01 -5.519023036120072057e-01 4.232321866075190453e-01 2.193059102373329239e-13 4.082928141066717864e-01 3.622698160475515960e-01 2.214693814624191237e-13
6.513884093512921858e+00 4.331812212646818927e-01 -1.282867393268470835e+01 1.314107541894085351e-01 9.071013194139056213e-02 7.052882976630765466e-01 5.826946324816033584e-01 -6.114594884489000792e-01 5.651063066043077177e-01 -7.978625844617110996e-01 6.353992530118092175e-01 0.000000000000000000e+00 6.204393676131690905e-01 6.085236933281016336e-01 0.000000000000000000e+00
4.943868480691134160e+00 4.424038145687474888e+00 -2.076319451334622812e+00 2.821879418980851595e-01 1.962139030310860455e-01 1.042616074446199415e+00 8.661468110452481550e-01 -1.992032769777841161e-01 -5.604466836157723925e-02 -3.396394261044604068e-01 7.623634109417186042e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.664059281144412150e-01 0.000000000000000000e+00
7.861163532156772327e+00 3.016679391198843874e+00 -1.035623644337085203e+01 1.314288852476681313e-01 9.085092451415570369e-02 7.053383493833899065e-01 5.831614328556060656e-01 -8.809116502521834313e-01 4.841597927018535807e-02 -1.067717476438493351e+00 1.186603217803031962e-01 5.168646543748933730e-14 1.037508492103025731e-01 8.779709271514100077e-01 4.817607630099723925e-14
3.175770222014806965e+00 7.052490424793218970e+00 5.343785551107984588e-01 2.692485346469070812e-02 5.749041992027832393e-01 3.087855819908851274e-01 1.496580630237360321e+00 -6.711604291720425775e-02 -5.640618239670877054e-01 6.519288457201769527e-01 5.935474301839439165e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.870435501756229302e-01 8.830480305921259543e+00 -1.861234788722079259e+00 5.663706833379546248e-16 8.539871800607505836e-01 5.663820185754596502e-14 1.828337627729240911e+00 1.053863330643237117e-02 -1.116051990373914338e+00 1.503390482831036712e+00 1.241115284931710305e-01 1.746306974199730577e-01 1.383402940813294180e-13 1.709716389818586897e-13 1.319974945318547199e-13
5.458175340027917599e-01 8.844199695353282209e+00 -1.949342923246410564e+00 0.000000000000000000e+00 8.539507940499027061e-01 0.000000000000000000e+00 1.828298341556046980e+00 1.877128974887480248e-02 -1.118785040820936993e+00 1.512407607090572537e+00 1.246394332298892543e-01 1.831598053268846116e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.046137412537868627e+00 6.190029987147744883e+00 6.767362163436061451e-01 2.265130077519617383e-02 4.256829266533990186e-01 2.816714888477704903e-01 1.285040912438178973e+00 -4.744202491631131779e-02 -3.945232721212303950e-01 4.898475460856104857e-01 5.066532188095904804e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.737051442879757657e+00 2.383360827139677784e+00 -2.101669090993247835e-01 7.035924923452092916e-02 2.293443734105496401e-02 5.108838171497208647e-01 2.835421592175196293e-01 -3.960711429178562920e-02 -2.124606315738202661e-02 -4.936283814330320180e-02 7.082508201818775440e-02 0.000000000000000000e+00 3.156353985776746279e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.162310225019245191e+00 4.669327935099286009e+00 7.484254445403895062e-01 5.902124631116818787e-02 2.170695041074905129e-01 4.662980412972921873e-01 9.120291354214968838e-01 -2.172447185704344530e-02 -6.418629051822934140e-02 1.107318756677392740e-01 2.921769835675584737e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.307492688022779959e+00 9.095837799290546144e+00 -3.604964625009594137e+00 5.795240706203559355e-01 8.523724923904264505e-01 1.502661772731790801e+00 1.826588782558347335e+00 -5.226289575883211191e-02 -1.628353544524238639e-01 1.507868819063053756e-01 3.096822167810042367e-02 6.897878535722101745e-13 6.162665321628180148e-13 5.057610146658175765e-13 5.747511841458496917e-13
1.699555365903361537e+00 3.711835658931945225e+00 1.170633606450211417e+00 1.072884439837048197e-02 1.238807248191513832e-01 1.881243760970518486e-01 6.842180028910644918e-01 -3.679561924925363325e-02 -5.940556285097740863e-02 2.371972520787214433e-01 4.223488619777301251e-02 2.415070639132099739e-13 2.388364842269979915e-13 2.447768008249917582e-13 2.336240467575023683e-13
