# w_1 w_2 VF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
4.165466564600033283e-01 1.340011131637332875e+00 1.081673075414303575e+01 1.782831493118735428e-02 5.334780753949990295e-01 2.477940128057413982e-01 1.440928824162969191e+00 -1.043783029509198768e-01 -6.536012406659182927e-01 7.954789574570584332e-01 7.087265417960550429e-02 5.857022766092567778e-13 5.642731290902980312e-13 5.605268853237088678e-13 5.417565267923363237e-13
2.172867885218424944e-01 1.037081451513067520e+00 1.051148452094109942e+01 2.493622672139967622e-16 2.943355976380290784e-01 2.493622672139966951e-14 1.065239357388382935e+00 -8.516297856307926406e-02 -3.871848109446430763e-01 6.723755897792825786e-01 6.974198050192079168e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.475426032732847670e-01 1.105377112164847020e+00 1.092297278667431470e+01 5.276678288338852718e-02 3.195224153282760216e-01 4.398564377647647405e-01 1.110703282780654444e+00 -8.685724946238068678e-02 -3.976384431266099528e-01 5.240253457708072826e-01 5.788238183302610307e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.163366095863599403e+00 1.350320650510601572e+00 8.503239433630147559e+00 3.410848096458337642e-01 4.923287478806719353e-01 1.148221234197836615e+00 1.383465493417206371e+00 -2.324451154550373488e-02 -1.987430616265583368e-03 4.005163136725661127e-03 1.293542231237460212e-02 8.304616759893801436e-13 7.332735764073450291e-13 7.271868654110114072e-13 6.910749099711677168e-13
1.475919333696331437e+00 4.507809254563738821e-01 -9.186522216034784805e-01 1.313306121264916360e-01 9.066584867399198056e-02 7.050673507782284632e-01 5.825481543244359628e-01 -7.845970799978514432e-01 2.009679109436022237e-01 -9.710601852570024395e-01 2.712627170919234554e-01 1.535287847374833259e-12 2.562866795827239419e-01 7.816828372594663010e-01 1.150421338053098097e-12
1.603667674737319748e+00 1.248631877978200855e+00 3.845867144698209117e+00 3.725247121900072123e-01 3.989852865964909068e-01 1.200860427106709816e+00 1.243463985582734521e+00 -4.112333678583952046e-01 -2.999561786565254143e-02 -5.477281889117049385e-01 4.967460986511480076e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.044598673630508956e-01 0.000000000000000000e+00
3.878781168291066117e-01 3.024132232402894638e-01 7.740959446290217372e+00 5.337524125014775356e-02 4.606522558911056719e-02 4.424948001160207145e-01 4.097223538400615594e-01 -2.942389041942860065e-02 2.185639285054159775e-01 -7.272804228504153867e-02 2.932360866302455848e-01 0.000000000000000000e+00 2.606301689945050293e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.534310238395916626e-01 1.816753257017643453e+00 9.312854308451880669e+00 8.977988767934713676e-02 8.545272474698092369e-01 5.796001554080624230e-01 1.828921083118448143e+00 -7.357286793124483137e-02 -5.308138533905490952e-01 6.680325181413919733e-01 7.538777338246964443e-02 5.526035358471848014e-13 5.351342741329034869e-13 4.629538939704413991e-13 4.737109142449735799e-13
1.132695828733248478e+00 9.520903396444417854e-01 6.894407385544143452e+00 2.737255959832190499e-01 2.167719791524360673e-01 1.026567384458301868e+00 9.113903150632964856e-01 -2.607763831065798010e-01 -4.768967962052268056e-02 -3.909571793360915870e-01 9.657629726088369157e-03 1.247351429403580755e-12 1.101354769893353109e-12 2.383787927816664320e-01 1.068009016501329951e-12
1.576275648384953376e+00 7.286178006729350232e-01 8.508125110123891943e-01 1.440445390276424986e-01 1.002490623154021210e-01 7.393280111270861266e-01 6.135584233133752896e-01 -8.767597714681827359e-01 -5.433973294112555419e-02 -1.039251984562736375e+00 1.477808243161155347e-02 4.078317544786713711e-13 3.175493044514296481e-13 8.700870533687961039e-01 3.316011473655094965e-13
5.389509646892574057e-01 8.205432745130934735e-02 4.511743259171571374e+00 5.005666926840064701e-02 6.855985948316621614e-02 4.279146242236404052e-01 5.040605468885903662e-01 1.576410972872176360e-03 4.941030329038602620e-01 -2.014482049718376022e-01 5.576219920374300143e-01 3.759665105282361530e-13 5.376038386637024269e-01 3.084151857513095507e-13 3.168151911604397131e-13
1.482477638225525585e+00 6.767107628952222509e-01 1.275063351354319252e+00 1.314040533559934498e-01 9.071680732142330117e-02 7.052702678392971380e-01 5.827165789630552872e-01 -7.911464545463340325e-01 -2.495783116083148678e-02 -9.777769451649249710e-01 4.533148139710777014e-02 2.915525893626425002e-13 3.037327582011905419e-02 7.882140875641950872e-01 2.186475013630367892e-13
1.065739338093218525e+00 9.234501647344091069e-01 7.388597654755228561e+00 2.925169178826503846e-01 2.085815372459567663e-01 1.061882043769659889e+00 8.936335895689249131e-01 -2.367072015897509207e-01 -5.322127077298330344e-02 -3.640114408287875580e-01 8.958431963080264182e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.058008139873130360e-01 0.000000000000000000e+00
1.709789538788882401e+00 8.130166860502478776e-02 -6.952146516215181649e+00 1.314996893129772304e-01 9.083861875020321497e-02 7.055341529343802653e-01 5.831207852159436822e-01 -1.018495204502998019e+00 5.704278030742558903e-01 -1.204670606018857004e+00 6.406894114691941144e-01 6.178619898697390589e-13 6.257766663547595920e-01 1.015532649195000747e+00 5.703151709571252503e-13
1.974675282925246966e+00 1.741822880704055887e+00 1.657377159060395400e+00 7.985119658601603776e-01 8.113069516297134465e-01 1.767302266789182452e+00 1.781562661018689431e+00 -2.372509412712453525e-01 -3.168942778704780111e-02 -4.059203250670361807e-01 -4.303567135458023600e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.341119973419764355e-01 0.000000000000000000e+00
1.510810691922227056e+00 5.067070582315769123e-01 -7.083042656355900135e-01 1.314642746491736791e-01 9.088147223237011407e-02 7.054363563458416753e-01 5.832630872223741880e-01 -8.194931082306782244e-01 1.450007995706738551e-01 -1.006929970289931919e+00 2.152402227715764782e-01 1.799231228415132389e-12 2.003485100170409594e-01 8.165462909002384473e-01 1.415571219270939096e-12
3.754429537875200729e-01 1.955872820192164019e+00 9.371165107957343920e+00 9.156807175271985339e-16 9.999999999999907851e-01 9.156784806159828966e-14 1.980099997500115672e+00 -1.563899241115874750e-01 -1.297201636258519919e+00 1.271394794217506341e+00 2.422717730796075664e-02 6.148885170685584764e-13 6.268896999031627130e-13 6.054797391595121317e-13 9.463630741208704789e-02
1.543689674231017772e+00 7.165572931268093804e-01 1.060389841235121366e+00 1.367635297265604732e-01 9.501343206546483677e-02 7.199020439270001903e-01 5.968095063523901622e-01 -8.489004736726281086e-01 -5.485056255554237453e-02 -1.023408460913489693e+00 1.483362775507834214e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.443259598822209222e-01 0.000000000000000000e+00
1.120427424981755848e+00 1.467649506285388039e+00 8.748500033830744371e+00 3.191938182929230927e-01 5.920850696591503093e-01 1.110122639438343661e+00 1.519071350801073139e+00 -4.515130133570647436e-02 -1.135203490551330019e-01 1.963831152878467712e-01 2.515064672529656459e-02 7.452399157850675415e-13 6.466914677372148645e-13 7.777655472787636803e-13 6.077724044525889546e-13
8.837078011099041772e-03 1.155595532537815329e+00 8.227706028179884612e+00 1.795708131169076564e-15 3.784980331735131043e-01 1.795720107458938003e-13 1.210607404004248933e+00 1.186247859116871251e-01 -5.055186645837318471e-01 1.026621473550405339e+00 7.649708213931076528e-02 2.174014411288380799e-01 1.449211931633155619e-12 1.480342081983096412e-12 1.380277793474488665e-12
1.128089258099600922e+00 9.560978027531230605e-02 -9.920629079953879881e-01 1.314525097890224814e-01 9.090051160328059543e-02 7.054035459201966063e-01 5.833258918177015584e-01 -4.367620964024146457e-01 5.561568134610398451e-01 -6.232801077400154099e-01 6.263871336995360251e-01 7.242584895532366840e-13 6.114936973752823635e-01 4.338149568168732095e-01 7.706091624190558598e-13
3.227653082545300367e-01 1.977488171799748118e+00 8.787113667330855193e+00 1.476868222010444952e-15 9.999999999999430456e-01 1.476868222010444747e-13 1.980099997500067710e+00 -1.687464088662507800e-01 -1.327297679189929136e+00 1.324153036497776270e+00 2.611825700264616169e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.201537068354158050e-01
1.189380677221570481e+00 2.953115596235126317e-01 3.920409495798935495e-01 1.314688918332843903e-01 9.092976693785589926e-02 7.054491056938689830e-01 5.834230537778143377e-01 -4.980388417169398507e-01 3.564460636263892535e-01 -6.845353741047943696e-01 4.266685437368246125e-01 0.000000000000000000e+00 4.117880497196967915e-01 4.950909311098288801e-01 0.000000000000000000e+00
7.804304987463468457e-01 1.709625500474478477e+00 9.999185029656011636e+00 5.767270369648778289e-02 8.333247991764272111e-01 4.607198405664547081e-01 1.805842074811306208e+00 -8.836926043263965136e-02 -7.085406052170035718e-01 8.132200378701300858e-01 7.190438078288813317e-02 4.763660169451733317e-13 4.919015769797724369e-13 4.634319187082902580e-13 4.619705768101056709e-13
2.201260982182587922e-01 1.602942338039520687e+00 9.500171548433698376e+00 0.000000000000000000e+00 7.796720916911604737e-01 0.000000000000000000e+00 1.746095027653083109e+00 -9.225281955947607637e-02 -9.528750362641238425e-01 1.331190889174411085e+00 1.021779858561713689e-01 5.437303692263423249e-02 1.416197888126635718e-13 1.360897239368624034e-13 1.329097422397840234e-13
1.562269581258077134e+00 1.579435465395651272e+00 5.478755614547288211e+00 5.557818680526468436e-01 6.637662975686173805e-01 1.471149719165368186e+00 1.609560265819228508e+00 7.835644569789817007e-03 -2.025003298918067254e-02 -1.424294285973985164e-01 -1.821343679274731956e-03 1.479183664660280173e-13 1.283306143642914954e-13 1.031506829821463023e-13 1.209331029414228986e-13
8.053343688432775815e-01 1.432842151568741951e+00 1.009643265702612069e+01 1.079460402408668890e-01 5.829368722541322656e-01 6.374079365433112931e-01 1.507137023940324783e+00 -6.500921188569420972e-02 -3.955591782882827423e-01 4.948322103950633100e-01 4.752348375650209539e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.339409695417906179e-02 5.080778334076794245e-01 9.154586872657455743e+00 0.000000000000000000e+00 2.932738891177067916e-02 0.000000000000000000e+00 3.230892151860112471e-01 6.676163279723407173e-02 -1.857407369854889925e-02 2.801335860590364879e-01 5.443823350329678179e-02 1.034893823179389022e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.735527143910631898e-01 3.218938651484153923e-01 8.040156417754038998e+00 5.837353866106003569e-02 4.105876708241232992e-02 4.636268915271803959e-01 3.857524866843720091e-01 -3.389110070168491889e-02 1.869095518913938547e-01 -6.142598297102896954e-02 2.652490481656529786e-01 6.257657152869411377e-13 2.307802902249708188e-01 7.364730570183497527e-13 8.168067730431743945e-13
9.804037120444879516e-01 3.056466361087649131e-01 2.585161358381709462e+00 1.314125803461517195e-01 9.081000573082340099e-02 7.052938043369045840e-01 5.830257525488579118e-01 -2.890701800282513001e-01 3.461086520345982298e-01 -4.755844450238720933e-01 4.163651464401678104e-01 9.340837565235959872e-13 4.014409687543205041e-01 2.861357907670564193e-01 8.682898963632140754e-13
4.545108413824696103e-01 8.130302930571734477e-01 1.100219803084417158e+01 1.668183788385452226e-02 1.665786281423565218e-01 2.390903970114551524e-01 7.965259253528210737e-01 -2.386698862651433564e-02 -4.011360539314881568e-02 1.653601889337821818e-01 3.370221433823521184e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.407201471654585312e-01 3.621616721971484543e-01 5.547147456891350359e+00 1.313051423420636687e-01 9.049574431123126594e-02 7.049977347994995647e-01 5.819826195674896452e-01 -4.938288656404594273e-02 2.896378260149748418e-01 -2.354191670723857210e-01 3.599909014732486368e-01 0.000000000000000000e+00 3.449450880462780478e-01 4.647361211943048381e-02 0.000000000000000000e+00
7.915783538788613294e-01 1.025054259298062931e+00 1.026294069795492980e+01 1.432692305570683056e-01 2.688746088100048559e-01 7.372833817522767008e-01 1.017255266600019414e+00 -2.509734604191752108e-02 -2.505363824044615131e-03 9.570591965832193557e-03 2.161996855924669045e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.211846590182579453e+00 7.725492971605038006e-01 4.888577836807902699e+00 1.778722634487895082e-01 1.248393180195277591e-01 8.237357875191859691e-01 6.869352216517656817e-01 -4.934045430581373570e-01 -5.385728813222554617e-02 -6.338738053922068350e-01 1.297123664354099537e-02 6.895926971811627837e-13 5.553077800108524587e-13 4.782061108768624891e-01 5.690042892154273391e-13
1.066129692577501675e+00 3.932741933199285778e-01 2.604177070279690476e+00 1.313683969517971117e-01 9.081294335360351466e-02 7.051719564312365351e-01 5.830355910701092714e-01 -3.748083198227732393e-01 2.584328262485809380e-01 -5.608349783468188354e-01 3.286802790947844222e-01 0.000000000000000000e+00 3.137646474162790744e-01 3.718876461390664412e-01 0.000000000000000000e+00
8.498979807743882731e-01 1.695858542505028543e+00 9.805525130177315418e+00 1.275147110003605477e-01 8.251108889935008239e-01 6.944648521641614280e-01 1.796822510658822480e+00 -9.552439394069554834e-02 -6.514614538727943049e-01 7.320902790200833898e-01 6.397827569231068212e-02 2.396661428344382117e-13 2.330100088571152028e-13 2.135228842695124918e-13 2.238895917619498910e-13
1.825695161121227317e+00 7.544497310109536670e-02 -8.169769994813352199e+00 1.313683834990626575e-01 9.086178087372259737e-02 7.051715867904478907e-01 5.831979561493219055e-01 -1.134366398462236081e+00 5.763318455936263796e-01 -1.321490106856289204e+00 6.465612479943337876e-01 0.000000000000000000e+00 6.316529315304733050e-01 1.131440881095417961e+00 0.000000000000000000e+00
1.393345762111235508e+00 3.483244792473925711e-01 -1.117480746857067331e+00 1.314141290839928033e-01 9.091277072164784256e-02 7.052980354442437427e-01 5.833665892159608513e-01 -7.020320261650953020e-01 3.034364688575819091e-01 -8.884944561373520067e-01 3.736553702304152291e-01 0.000000000000000000e+00 3.587669536998396302e-01 6.990929604590611079e-01 0.000000000000000000e+00
3.534222817926793714e-01 3.569399498241199176e-01 8.544907115435151468e+00 6.960992296856603756e-02 2.697305549018600215e-02 5.080532021171565438e-01 3.090781789363316601e-01 -3.930178023843480806e-02 1.114079103658955489e-01 -5.167111665366318912e-02 2.004945563299440903e-01 0.000000000000000000e+00 1.623865834865968472e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.325039723181135498e+00 1.220429451054602321e+00 6.492731897525995777e+00 3.513419288557838582e-01 3.734719954670507880e-01 1.165651345469901790e+00 1.202410795845430203e+00 -1.535504874879740078e-01 -3.058336301563177248e-02 -2.941292967968757721e-01 5.932549339424054470e-03 5.412326403025913280e-14 5.667525910385551313e-14 1.488281331835211441e-01 4.772137546238397476e-14
3.331969052883208549e-01 1.933211477971895187e+00 9.320822469473514005e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.980099997500124775e+00 -1.662994910434895668e-01 -1.282119197769644003e+00 1.313704899220697442e+00 4.688851952792195965e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.510430211644361642e-02
1.341228646784341505e+00 1.113093797829918241e+00 5.767606103653911909e+00 3.828330234151921529e-01 2.973782361847362998e-01 1.217632224695966547e+00 1.070831461984001587e+00 -3.432705209399939950e-01 -4.349994149689781486e-02 -4.127450542638405606e-01 1.209012160991485875e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.113207972574648097e-01 0.000000000000000000e+00
8.839771642810796415e-01 1.921140723193972555e+00 9.337580595663109051e+00 1.430619590761891546e-01 9.999999999999740208e-01 7.367359531258964589e-01 1.980099997500098796e+00 -1.189636719974287021e-01 -8.717143350282707814e-01 7.632200087087072093e-01 5.895927430615222065e-02 4.079802901763018852e-13 4.074595275440663633e-13 3.853079964463712592e-13 2.223500963638826503e-02
9.937444974968546729e-01 1.924448433414630122e+00 8.955775525554340533e+00 1.036189047230987176e-01 9.999999999999850120e-01 6.241093745444129537e-01 1.980099997500110121e+00 -8.070171473407046492e-02 -6.463947033960857347e-01 6.532252061013108513e-01 5.565156408549465361e-02 1.870593802711329806e-13 1.927135134322938941e-13 1.739355218903928132e-13 1.741180628528266050e-02
1.725023527335960427e+00 4.553660839902822222e-01 -3.363842525555050145e+00 1.314514143843645011e-01 9.089637145594468837e-02 7.054005796496716219e-01 5.833126393686546285e-01 -1.033690770782251356e+00 1.963564436928574852e-01 -1.220199116181712951e+00 2.665880405983985790e-01 1.437072249393933632e-12 2.517005295971248002e-01 1.030748944753754781e+00 9.535437218467779363e-13
1.411366656074342307e+00 8.810428465536072062e-01 3.674351028853322987e+00 2.798289556461529548e-01 1.943753343697161573e-01 1.038166954811888587e+00 8.619871526728518640e-01 -6.250201003658359955e-01 -5.613653042294458606e-02 -7.654815748546366372e-01 7.634303362515759868e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.923901049978975708e-01 0.000000000000000000e+00
1.056502810952257398e+00 2.987522693598943513e-01 1.755226723186936511e+00 1.314030611808814364e-01 9.075413171675671131e-02 7.052676209419106446e-01 5.828404018058632730e-01 -3.652041640818533552e-01 3.529568085809774436e-01 -5.519023036120072057e-01 4.232321866075190453e-01 2.193059102373329239e-13 4.082928141066717864e-01 3.622698160475515960e-01 2.214693814624191237e-13
1.302776818702584105e+00 8.663624425293636744e-02 -2.828673932684706571e+00 1.314107541894085351e-01 9.071013194139056213e-02 7.052882976630765466e-01 5.826946324816033584e-01 -6.114594884489000792e-01 5.651063066043077177e-01 -7.978625844617110996e-01 6.353992530118092175e-01 0.000000000000000000e+00 6.204393676131690905e-01 6.085236933281016336e-01 0.000000000000000000e+00
9.887736961382266321e-01 8.848076291374948887e-01 7.923680548665378964e+00 2.821879418980851595e-01 1.962139030310860455e-01 1.042616074446199415e+00 8.661468110452481550e-01 -1.992032769777841161e-01 -5.604466836157723925e-02 -3.396394261044604068e-01 7.623634109417186042e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.664059281144412150e-01 0.000000000000000000e+00
1.572232706431354154e+00 6.033358782397686415e-01 -3.562364433708502531e-01 1.314288852476681313e-01 9.085092451415570369e-02 7.053383493833899065e-01 5.831614328556060656e-01 -8.809116502521834313e-01 4.841597927018535807e-02 -1.067717476438493351e+00 1.186603217803031962e-01 5.168646543748933730e-14 1.037508492103025731e-01 8.779709271514100077e-01 4.817607630099723925e-14
6.351540444029613042e-01 1.410498084958643483e+00 1.053437855511080024e+01 2.692485346469070812e-02 5.749041992027832393e-01 3.087855819908851274e-01 1.496580630237360321e+00 -6.711604291720425775e-02 -5.640618239670877054e-01 6.519288457201769527e-01 5.935474301839439165e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.174087100351245555e-01 1.766096061184251553e+00 8.138765211277922518e+00 5.663706833379546248e-16 8.539871800607505836e-01 5.663820185754596502e-14 1.828337627729240911e+00 1.053863330643237117e-02 -1.116051990373914338e+00 1.503390482831036712e+00 1.241115284931710305e-01 1.746306974199730577e-01 1.383402940813294180e-13 1.709716389818586897e-13 1.319974945318547199e-13
1.091635068005583353e-01 1.768839939070655953e+00 8.050657076753591213e+00 0.000000000000000000e+00 8.539507940499027061e-01 0.000000000000000000e+00 1.828298341556046980e+00 1.877128974887480248e-02 -1.118785040820936993e+00 1.512407607090572537e+00 1.246394332298892543e-01 1.831598053268846116e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.092274825075736366e-01 1.238005997429548755e+00 1.067673621634360792e+01 2.265130077519617383e-02 4.256829266533990186e-01 2.816714888477704903e-01 1.285040912438178973e+00 -4.744202491631131779e-02 -3.945232721212303950e-01 4.898475460856104857e-01 5.066532188095904804e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.474102885759514647e-01 4.766721654279354459e-01 9.789833090900676993e+00 7.035924923452092916e-02 2.293443734105496401e-02 5.108838171497208647e-01 2.835421592175196293e-01 -3.960711429178562920e-02 -2.124606315738202661e-02 -4.936283814330320180e-02 7.082508201818775440e-02 0.000000000000000000e+00 3.156353985776746279e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.324620450038489494e-01 9.338655870198570019e-01 1.074842544454039128e+01 5.902124631116818787e-02 2.170695041074905129e-01 4.662980412972921873e-01 9.120291354214968838e-01 -2.172447185704344530e-02 -6.418629051822934140e-02 1.107318756677392740e-01 2.921769835675584737e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.461498537604555725e+00 1.819167559858108740e+00 6.395035374990407639e+00 5.795240706203559355e-01 8.523724923904264505e-01 1.502661772731790801e+00 1.826588782558347335e+00 -5.226289575883211191e-02 -1.628353544524238639e-01 1.507868819063053756e-01 3.096822167810042367e-02 6.897878535722101745e-13 6.162665321628180148e-13 5.057610146658175765e-13 5.747511841458496917e-13
3.399110731806722629e-01 7.423671317863889119e-01 1.117063360645021319e+01 1.072884439837048197e-02 1.238807248191513832e-01 1.881243760970518486e-01 6.842180028910644918e-01 -3.679561924925363325e-02 -5.940556285097740863e-02 2.371972520787214433e-01 4.223488619777301251e-02 2.415070639132099739e-13 2.388364842269979915e-13 2.447768008249917582e-13 2.336240467575023683e-13
0.000000000000000000e+00 0.000000000000000000e+00 5.773592429358146205e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.337411733386125515e-13 3.448170404304312539e-13 1.507265096887235867e-01 1.089111088895032692e-01 9.801999798046351700e-03 9.148533146431953034e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.986212620605448009e-01 1.195304817639551542e+00 9.384912702312798061e+00 2.153242990216762687e-01 3.622952989802080137e-01 9.082773401700906524e-01 1.183985650907305009e+00 -1.618626053385543995e-02 9.123484571213983513e-04 1.904983661515319629e-02 1.874066791056818240e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.724255294815902673e-01 6.172771126997407265e-01 1.119951121316171694e+01 7.622253659974426399e-15 7.652113747777576636e-02 7.622253659974424379e-13 5.336114584724780396e-01 -1.571070782009151290e-02 -9.671288970100340443e-03 7.972711555564229724e-02 3.994965786688677023e-02 5.987426937367736641e-13 6.011546512321719327e-13 5.851396034716966603e-13 5.818766692436416754e-13
0.000000000000000000e+00 2.573202818016829818e-01 8.070454375222940513e+00 0.000000000000000000e+00 2.152818938741529742e-17 0.000000000000000000e+00 2.152358152818223402e-15 1.460031681214033144e-15 -5.989772187949399945e-02 2.319592311332629164e-01 4.901338700984712859e-02 2.757003019310219280e-02 5.056241883516499058e-14 6.329153258987032815e-14 4.793604749253610464e-14
2.075903980860283327e-01 2.358229319459684836e-01 8.263744087801317306e+00 1.298486239389766948e-02 5.740298608406050598e-17 2.087791663745929838e-01 5.740664156062350032e-15 -2.196574247481925674e-02 7.957642580264465137e-02 4.934262788328161453e-02 1.913359799122900939e-01 9.047401499859275553e-14 1.355198944608830836e-01 8.276913225982451827e-14 7.731039793805807858e-14
2.726629733478199147e-01 0.000000000000000000e+00 5.563548977951779051e+00 3.903444290661626376e-02 2.957503081196687610e-03 3.756492955180701365e-01 9.058939576818487993e-02 -3.161476436941588336e-02 3.672360277226440761e-01 -8.646321702016795171e-05 4.744399280107690076e-01 0.000000000000000000e+00 4.239517709759535458e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.040223061973296947e-01 3.973606316481952949e-01 9.879161025109107541e+00 8.092343263622896188e-03 7.114840214951935037e-04 1.610239436846379879e-01 3.697321717369767002e-02 -2.100084755872578049e-02 -4.935792504902931921e-02 6.156111005085106169e-02 5.722867498168502515e-02 7.824193766839404596e-14 9.098922787095786724e-14 9.515110054036934883e-14 9.458414411932236643e-14
