# w_1 w_2 VF 
4.207000466455815157e+00 8.874313478202051186e+00 -5.510571796330625105e+00
1.640801983862264279e+00 7.851958124421167362e+00 -3.815230830135989848e+00
2.441919341899144946e+00 6.415934427217662162e+00 -1.624403468682432461e+00
2.330918829282026650e+00 4.081082984154418836e-02 -1.719766993774118902e-01
3.528799392534217816e+00 5.776004179059854415e+00 -7.162463275890349479e-01
6.036868271028323463e+00 2.622990904626901765e-01 -1.057657429599204946e+00
4.340373984630205406e+00 4.532661852907898137e+00 5.331639191135746358e-01
5.522040974679058856e+00 8.742623798793832890e+00 -5.176408405503027055e+00
7.988952130581780331e+00 5.232859216826215132e+00 -3.569749900780170293e-01
7.405678497132699434e+00 4.022543481005078192e+00 5.686382502899487434e-01
2.801109006117817213e+00 3.435628084708703067e+00 1.362260367401175287e+00
9.078826157914470230e+00 6.615529076467381309e+00 -1.864727308624425817e+00
7.251045542176527192e+00 1.914549912137266441e+00 8.313464782549981891e-01
1.055008130373964459e-01 7.317365138535864233e+00 -4.577336596383249301e+00
8.371728877642981015e-01 1.561242160534145329e+00 1.648948427726280030e+00
5.156536241001078658e+00 6.884191399105531239e+00 -2.108521303103772837e+00
6.012762361669784283e+00 4.317717446518893332e-01 -7.333404317032563569e-01
2.758917135873902637e+00 6.258102391529551056e+00 -1.379885333793938074e+00
4.602891798060722905e+00 1.868232905082386264e+00 1.288697980053255421e+00
8.852971802409127733e+00 2.647296458801265739e+00 6.969373368483484654e-01
9.159601872189746530e+00 3.623938151925724771e+00 4.065207529347372173e-01
2.458903829035684829e+00 9.124529841998494817e+00 -6.126996282982874575e+00
1.219743457033228562e-01 7.360344617873671780e+00 -4.622157797450201500e+00
8.606786784743860608e+00 7.375180248762158719e+00 -2.861373250285398129e+00
8.044525085988372126e+00 1.909588829396531739e+00 7.254717143659927814e-01
1.370327081597737529e+00 7.482230571342127767e+00 -3.362861898756820622e+00
5.471475048089878612e+00 9.358380591927021541e+00 -6.322425580117853272e+00
3.549703721510315990e+00 2.874133803189758751e+00 1.495452703966291708e+00
3.682258757839634300e-01 3.894247450916366926e+00 5.916669759608321755e-01
7.839154468361762440e+00 1.781950335937296348e+00 6.814992833824344842e-01
2.855666674229532020e+00 7.179200027589607735e+00 -2.686883264337668109e+00
3.395721540893179125e+00 2.261043052184590063e-01 -2.691014927404484780e-01
4.709654678403190076e+00 3.800790527753616033e+00 9.814289235218875973e-01
9.246067252377065060e+00 1.753985454911623165e+00 -2.229248369985743494e-01
6.525616976066620722e+00 9.830274920250714032e+00 -7.143670382210986602e+00
5.284317662822584971e+00 3.971470625970894286e+00 8.175819285097514211e-01
7.341658719170765401e+00 5.536981065915180800e+00 -6.011297221411968650e-01
9.042276852542746823e+00 1.559039956994842324e+00 -2.203767589817307027e-01
5.754007921249843172e+00 4.108970207131159569e+00 6.865262601349950700e-01
7.650784636646855930e+00 3.335973250580560823e+00 8.211040379246679066e-01
1.651731909326004333e+00 1.274433177260206884e+00 1.479920515994306740e+00
4.120197729769051187e-02 1.272053282881456582e+00 1.280355734808834356e+00
9.428576599422003213e+00 7.489634309791450839e+00 -3.116501455457184377e+00
7.768407259260759368e+00 6.528098678599719484e+00 -1.711276305373759854e+00
7.271485296982502788e+00 2.598569628983108171e+00 9.694251425389648347e-01
8.054041275419837831e+00 9.093870791830344302e+00 -5.730201297497844237e+00
2.345635821531476761e+00 9.093570095283519450e+00 -6.071722369058990765e+00
1.113551930930883227e+00 6.417430826623034434e+00 -2.000155957561220887e+00
9.023616500633341531e+00 9.415850611315436325e+00 -6.368240925163265231e+00
9.435318954403832947e+00 9.184188364126159243e+00 -6.003761578380364838e+00
2.967463875903701531e+00 1.341004282378615908e+00 1.237598916719433007e+00
1.671078241245923302e+00 3.169809119957235577e+00 1.520478373306103137e+00
4.571812791238871299e+00 9.829841968300288002e+00 -7.283145734778374347e+00
3.607425796077221136e+00 2.128504741034229930e+00 1.524144469061864626e+00
1.726817399047457253e-03 4.984272905878811777e+00 -1.055953282018892381e+00
7.142534863390668676e+00 4.174037086228370996e-01 -1.001567214785611171e+00
2.456260338477834537e+00 4.972761602371932987e+00 1.012916045146976529e-01
6.359377895265851954e+00 2.100094930297242257e+00 1.074991903005864557e+00
9.356891141627727837e-01 7.347425112879419906e+00 -3.498323182226160455e+00
9.823663308255614623e+00 5.805400642146234524e-01 -3.257773753488438118e+00
2.802884064376147677e+00 8.497639731470242097e+00 -4.888112353539328936e+00
9.775962676764324399e+00 2.360011098135730734e+00 -3.330317897489312173e-01
7.873931392512612426e+00 9.585570188171670836e+00 -6.640146575460677880e+00
1.260490200398811877e+00 9.311992432195546954e+00 -6.852965842466803181e+00
8.669735042490522403e+00 9.215857874446387044e+00 -5.975967563193991694e+00
8.276857807184530458e+00 4.466881943435863533e+00 2.045385190576762824e-01
3.520072433500760933e+00 6.770722439150851812e+00 -2.040884588379414666e+00
6.695740320283224634e+00 3.944667953250013515e+00 6.928377546428219347e-01
2.228238670442851954e-01 1.181603642753352279e+00 1.318295093515187588e+00
2.633690183635580606e+00 3.822869180671982559e+00 1.134873284201601606e+00
6.075997480654164562e+00 2.414891381234333334e+00 1.173934934166025457e+00
6.398749449364777853e+00 9.190282177262929508e+00 -5.954936259280659172e+00
2.243053263441459055e+00 6.282052019554945410e+00 -1.462573743105169299e+00
4.680838969010981288e+00 5.526851146307689255e+00 -4.101326343952695908e-01
6.917882370464641717e+00 7.405913821187549928e+00 -2.867521929438227701e+00
6.958190968782361097e+00 7.093658585847041564e+00 -2.414301535580309022e+00
6.501882555371181205e+00 6.384164458515806384e-01 -4.952381537586934002e-01
7.780421370928473301e+00 5.356887553207402952e+00 -4.563445876992791028e-01
2.479117291318030603e+00 9.667488475866198527e+00 -7.220134683419020760e+00
3.040854271342013693e+00 5.042688281449365206e+00 6.826331053161815987e-02
9.550780158107142981e+00 8.579214067274268274e+00 -4.956335196678994137e+00
2.697540255996853986e+00 3.028085087349032367e+00 1.536332546995252457e+00
3.066920734017649419e+00 7.686509218716950365e+00 -3.474052592122463423e+00
7.086787350669939478e+00 1.802065628245204110e+00 8.024942888296191512e-01
3.014449461670232644e+00 3.497689625809893510e+00 1.321538780815897596e+00
9.691904628715525050e+00 6.776817071731563225e+00 -2.181611281819643366e+00
9.562648792174096357e+00 1.687900892096190431e+00 -7.375951159338018925e-01
9.887287173797266959e+00 7.983710939702115539e+00 -4.018237305048389274e+00
4.745987601736286088e+00 5.131622340769455004e-01 -1.581174465536623330e-01
7.648325905855791085e+00 4.915458365879032954e+00 -6.260063083027667119e-02
2.453474750171589669e+00 9.067569211608894619e+00 -6.011592014110648918e+00
7.049840937666060903e+00 3.196849889675970058e+00 9.398813921725359677e-01
8.923667191710137558e+00 1.438498135170700465e+00 -2.489693335955980302e-01
6.063008014619405195e+00 7.433912238677446993e+00 -2.912306216079743493e+00
6.500628403930599930e+00 5.971172672406717119e+00 -9.824733322020637871e-01
8.387053187920663788e+00 9.629491661301491590e+00 -6.721176666789689946e+00
9.443405978544992863e+00 6.421182852974024691e+00 -1.696819760982181791e+00
7.161382073859651420e+00 5.171274234619812837e+00 -2.443359513708873720e-01
6.855915151897430171e+00 1.758370230951968594e-01 -1.430383854109097186e+00
2.205520256177751826e+00 1.628672708097273159e+00 1.573312998312756505e+00
7.234222643517509432e+00 6.917520052272284836e+00 -2.184329708776205692e+00
9.569930547415687272e+00 1.402978245454556738e+00 -1.172758049011465076e+00
7.144717243920793770e+00 5.357274649618288365e+00 -4.145482665335311623e-01
1.022149122577002744e+00 8.183596354622375557e+00 -4.767976133472986433e+00
6.985875823346828994e+00 6.633763743425310722e+00 -1.800142059713836673e+00
6.991130591912121162e+00 7.785504705033696737e+00 -3.458925906132209960e+00
4.704179505332763966e+00 6.120466376788641583e+00 -1.090763786574827421e+00
2.626338991045173543e+00 7.264024670445845544e+00 -2.819515228038655508e+00
4.661541612191322237e+00 9.476309006764465082e+00 -6.604558877734236333e+00
2.438607456051749001e+00 3.278943030716116258e+00 1.448417376872383144e+00
3.472872942280467612e+00 2.750245796362047912e+00 1.531346569478044373e+00
1.300416208327363377e+00 7.729476556555978206e+00 -3.777003880619306031e+00
9.374266316125707377e+00 1.261936127811225106e+00 -1.106401273747907865e+00
3.000117091171317973e+00 1.377790404394326096e+00 1.262317560351219115e+00
6.641135925942053264e-01 7.255960273704280539e+00 -3.664458878454754043e+00
5.405479836653875658e+00 2.457506351678555578e+00 1.261477335996458393e+00
6.174571814828105687e+00 2.171738849540962413e+00 1.126712283672530290e+00
9.492654540503459026e-01 1.036409026525930255e+00 1.375024008564649236e+00
5.228151419650208354e+00 7.864742239622700914e+00 -3.646188704442467454e+00
9.702710950226363096e+00 7.173884249808264890e+00 -2.712910449336051855e+00
6.802775639117384365e+00 2.773698262548222715e+00 1.044370891468132001e+00
7.688670344033064374e+00 9.615985030964457891e-01 -1.636075924034248175e-01
9.973823545805807211e-02 5.679014723268166698e+00 -1.994354763504817996e+00
7.650246214092038421e+00 2.719175276735211533e+00 9.266782437916827320e-01
8.802828639156219381e+00 4.591862576748990676e+00 4.150263100745910094e-02
1.094711513125601110e+00 3.356148610035835755e+00 1.352467155753400263e+00
7.997979976999331164e+00 6.379337329022191305e+00 -1.541093659121544945e+00
4.950874584277667800e+00 5.316853782752374968e+00 -2.045048887375759961e-01
2.333415419201935403e+00 2.323030656867387300e+00 1.692966793925732460e+00
2.126888470602652514e+00 8.584016656868058703e+00 -5.056420934357449326e+00
4.418935245633790032e+00 6.237597300401129807e+00 -1.249964613030899230e+00
3.693521892829385145e+00 9.103703483168899879e+00 -5.993689322116553697e+00
8.012075944663061833e+00 6.313597013169452765e+00 -1.465025680779946882e+00
6.797271032877730157e+00 9.072680161759134165e+00 -5.720906943053707394e+00
5.050922833518455946e+00 6.980772084603087402e-01 4.566229172632851885e-02
7.024033074003035892e+00 1.855876634848337092e+00 8.429878891329263269e-01
8.892625686854376266e-01 4.673570006367122609e+00 1.910588223254290341e-01
3.683454135279029540e+00 2.567175464030611476e+00 1.521213517000431281e+00
7.366609389074017855e+00 6.436400413959107780e+00 -1.580733531300213102e+00
2.011578401176052910e+00 3.147708823338326578e+00 1.522435899445552465e+00
5.799021036681959451e+00 2.183252967656911459e+00 1.185644189914453861e+00
8.016843481967425689e+00 6.630752530719329352e-01 -7.700918784539698692e-01
4.459763486510139041e-02 8.444011576487636006e+00 -6.801664818078281272e+00
2.381807497017299546e+00 3.496262775903646869e+00 1.338103887013856408e+00
3.477160339822027879e+00 1.662513267729089028e+00 1.388320334197485906e+00
3.442887483762619105e+00 9.310097125521142658e+00 -6.412879018520472485e+00
4.177662528625067040e+00 2.859604891585914910e+00 1.400096170749746349e+00
3.782305304686665259e+00 7.872685549965012797e+00 -3.754952803574271414e+00
8.140258781005531574e+00 3.703685408379283839e+00 6.303360946185403435e-01
1.470122542962713830e+00 4.745293608004006458e+00 2.904608880053256570e-01
7.124965925121746757e+00 4.132313384572536386e+00 5.411762834410165368e-01
3.135670950537261525e+00 5.850866258593737435e+00 -8.290515171538590522e-01
6.565535931295701566e+00 9.056042907831727717e+00 -5.698788652516670439e+00
9.236807500437240748e+00 1.615559579888243613e+00 -3.829199771571456523e-01
6.539987610039265320e+00 2.946083055087443947e-01 -1.137802822748200882e+00
3.729073652071617229e+00 8.018292535643384289e-01 5.095848400669620304e-01
1.375934838490552536e+00 3.374266252132583244e+00 1.388201863825086591e+00
9.420947703366893577e+00 5.198786560632267850e+00 -5.524576763855311157e-01
1.638374509483439878e+00 8.214250108777976678e+00 -4.435269335779596034e+00
5.090749275750435565e+00 5.111478492353275449e+00 -1.944754744181587114e-02
7.632517004533601046e+00 1.935922499628080384e+00 7.920704181015008061e-01
1.539899773638625791e-01 6.350327958145323137e+00 -2.970371158153286117e+00
4.610015168778194727e+00 8.814077281723875501e+00 -5.365045518468834373e+00
5.767124827578570923e+00 2.778447791401120526e+00 1.198407563584622082e+00
9.364789779084503607e+00 9.633901224681848063e+00 -6.795346931467067364e+00
8.412781299530230683e+00 7.160139099216853431e+00 -2.547150891390630889e+00
8.593827535972438092e-01 6.433572108630309039e+00 -2.233252289210215125e+00
5.219957346711666446e+00 7.782063983099818394e+00 -3.508422251237790945e+00
3.890620525294444576e+00 3.606765689738721470e+00 1.184659796970661816e+00
6.678332867860435229e+00 2.992790354560256105e+00 1.037121531378941697e+00
2.779264564277826199e+00 1.029422639603755574e+00 9.751329701975901543e-01
2.896541225536380715e+00 8.946102846212230730e+00 -5.748383889527760360e+00
5.036374982444314696e+00 9.627954453289609305e+00 -6.861058713053354907e+00
6.227163391540162074e+00 2.408659643377726312e+00 1.150006747047880751e+00
7.551119826138664060e+00 6.765767870768735648e+00 -1.999664995732020500e+00
7.216814263905230398e+00 1.096032516017440006e+00 1.081370733736530809e-01
2.877092677772725704e-01 8.073561209219823454e+00 -5.614543164789212781e+00
1.384307699252768309e+00 9.075852777444181285e+00 -6.267829159711256537e+00
3.686642186696733159e+00 8.440016565514968150e+00 -4.758692628471182573e+00
2.975710898655435699e+00 1.613181275280893390e+00 1.430972374684641224e+00
3.971326411570969217e+00 9.479908686507846127e+00 -6.679606968915324572e+00
2.449062614658121806e+00 9.719491987970890534e+00 -7.327109698177084240e+00
9.572952734167262889e+00 5.537794631091182751e+00 -8.730117159138917060e-01
3.196577199702967942e+00 7.278038402012370511e+00 -2.825184943038040686e+00
5.860188052176482643e+00 2.312072920882138671e+00 1.196085174917241645e+00
1.646619272198080131e+00 2.610897033689641766e+00 1.727013988507676956e+00
9.035446321443583173e+00 5.404951124301802245e+00 -6.180886323563772322e-01
7.358261456603712780e+00 3.127402197248708160e-01 -1.243597674387276086e+00
5.021185330641922739e+00 1.336202058524699199e+00 8.730482340324652313e-01
5.780464612104435629e-01 8.755448167940003135e-01 1.221247554087311116e+00
7.151355504164647492e+00 3.486836743885590284e+00 8.421381483785790323e-01
1.415244381166326004e+00 6.881872704208476854e+00 -2.487346001667903650e+00
3.777230951423908856e+00 5.742593814455194234e+00 -6.664332898217271151e-01
5.470571159591024468e-01 9.729358852825900073e+00 -8.644498185109116051e+00
4.867393053969060190e+00 5.853240660401068496e+00 -7.695674394490215064e-01
4.659940365522904138e+00 6.818796801067384727e+00 -2.033498588076328772e+00
7.404341409165886567e+00 8.252674519418565779e+00 -4.230740438186332497e+00
7.694073531781040920e+00 1.775351324650455531e+00 6.977660304692090421e-01
6.684436467304680995e+00 6.685063294286596403e+00 -1.847847727447517130e+00
4.454821422801756192e+00 9.350466006114237061e+00 -6.383712337410544890e+00
5.541839882504230985e+00 8.930433369646365804e+00 -5.520605808647816914e+00
3.147966251048409658e-01 5.699697884286565319e-01 9.242446598364022492e-01
5.767850667663672048e+00 3.523527244417487214e+00 9.900382552004867165e-01
1.494931691171023092e+00 3.813719111937238893e+00 1.094210838637080130e+00
7.351497395200306428e+00 3.943593174920757338e+00 6.171183683618419735e-01
5.057376903697639037e+00 1.879985936542319935e+00 1.212746564851839182e+00
1.100419653152621136e-01 1.474532371633862526e+00 1.381648493203099903e+00
2.216776821953083676e+00 4.907942808515481481e+00 1.534009258321002989e-01
4.337773917909441002e-01 6.225211257393387321e+00 -2.395250344299713063e+00
6.448905440427017410e-01 1.523292303237667511e+00 1.596276114927603018e+00
6.509383289658948080e+00 5.231662692161154204e+00 -2.459941437700781108e-01
1.112357643512554617e+00 2.130393703668902461e+00 1.779354602505916816e+00
8.886631318440654681e+00 1.906282234257381525e-01 -2.598350727144863370e+00
8.521349354549162314e+00 1.273925045142466905e-01 -2.292500466253843072e+00
2.905778627323647889e+00 4.439654655561552588e+00 6.491638529114407419e-01
9.845091553166030351e+00 6.461453179101339650e+00 -1.860945986496519211e+00
5.538955768263815749e+00 7.930087246527586231e+00 -3.740805518842536870e+00
6.744518765685829642e+00 3.718557346476964454e-01 -1.029317318083487365e+00
6.933415571081432027e+00 6.417801459828006649e+00 -1.529177817748861301e+00
9.261829708765834113e+00 1.433951393009111230e+00 -6.706457111868093790e-01
2.712007509534101857e+00 8.823318568849296994e+00 -5.513727358193138528e+00
2.104982821575669405e+00 9.019008763403435935e+00 -5.938007687742357987e+00
6.168550733580191014e+00 2.807506607242711727e+00 1.142874285462310624e+00
5.685126328955018238e+00 6.659255693636539242e+00 -1.780403533310165543e+00
7.097587829148382932e-01 4.691005002779020217e+00 5.719759370549404309e-02
5.594549050542877433e-01 1.627023857643812521e+00 1.603666336450258356e+00
6.491222896841045475e+00 4.584072205773744635e+00 2.974710398993902771e-01
6.840051689636226229e+00 6.163802854840391809e+00 -1.224526350299131039e+00
9.049181721293987124e+00 9.653877537874715031e+00 -6.800448411348044786e+00
7.308695506072665715e+00 2.933658203806304599e+00 9.475939348340016721e-01
1.446454735223924093e+00 6.615500656062067719e+00 -2.098028966283893126e+00
3.947132945338726273e+00 3.756501876451805444e+00 1.099131597700759855e+00
5.079202596833749084e+00 5.482622390296522097e-01 -2.061472866334970178e-01
2.986039632457291315e+00 6.215199355596664477e-01 4.164554891176504015e-01
8.715030767940223910e+00 3.482929964938231038e+00 6.218587402545363574e-01
2.661391875748402747e+00 6.921556075357883087e-01 6.032042729784716784e-01
9.679431998926700587e+00 4.446152263197109100e+00 -1.987859413493442418e-01
1.986282890258973977e+00 1.114534077129815781e+00 1.283642235241130081e+00
1.510591359717823101e+00 2.449592629515299436e+00 1.762610391655469400e+00
3.137016700246775702e+00 2.846499692785370961e+00 1.553491758764719677e+00
8.993592229046059927e+00 3.175237476152537042e+00 5.996176350745354711e-01
9.213115569522530635e+00 5.099979585233348267e+00 -4.146058874321187915e-01
1.313147475541528220e+00 1.169664732464620049e-01 3.578249278070853023e-01
7.556401169576180799e+00 7.030459530968129478e+00 -2.350741403439316812e+00
9.338389094211358099e+00 7.817621087774089261e+00 -3.620296517183307472e+00
7.811481865886905851e+00 6.974496747098468674e+00 -2.282822570268765006e+00
7.736283485957893724e+00 6.221669484358246294e+00 -1.349575837957674551e+00
3.657116751919045505e+00 9.626288842777674049e+00 -6.995293184561889532e+00
7.854889229422923336e+00 9.653092950673261896e+00 -6.765480828937144864e+00
8.988473924154837036e+00 3.815289338796216789e+00 4.078639402578101425e-01
3.565902981966479146e+00 9.467847456746790513e+00 -6.702398715307937849e+00
5.635107030236824244e+00 5.013356717214793257e+00 2.349828172009260641e-02
7.703131086516203929e+00 4.774041799362338523e+00 4.445929802022696720e-02
9.294987761235184998e-01 5.720275960963601136e+00 -1.097440541750986043e+00
6.320191033458661956e+00 5.882180226707862225e+00 -8.712859470397251727e-01
5.030851040754740211e+00 7.080746548033823862e-01 6.740188406547353850e-02
5.147462619347749957e+00 8.533684327969378813e+00 -4.818720859038878146e+00
8.854614525271978565e+00 9.714286985810689501e+00 -6.895780826103875327e+00
3.929695342512185885e+00 8.710272870754591779e+00 -5.233657911885531533e+00
9.575407292165825979e+00 6.109744743883332774e+00 -1.399236297729659739e+00
2.190333815299651210e+00 7.544631312504827214e+00 -3.252682431339055213e+00
6.279864293616977733e+00 4.786708596514229086e+00 1.571851027838402359e-01
3.901427247801098730e+00 7.571326510249144492e-01 4.160829965549037723e-01
6.484477531715278076e+00 4.723602255271559525e-01 -7.914194815384707482e-01
1.901131393956747351e+00 3.477732125845058864e-01 4.476361723209247856e-01
9.748378625890632421e+00 8.446999971852237721e+00 -4.768387084710413504e+00
7.018224078128286969e+00 2.168674089723023890e+00 9.597996723896340399e-01
5.085536181414602730e+00 9.490950372176354399e-01 4.057733713707403211e-01
3.233375573242791567e+00 7.221098227638366396e+00 -2.735950355476235885e+00
9.338922388154205834e+00 4.220274292356310575e+00 8.375185873592094765e-02
3.587705694356379649e+00 5.199187951047320233e+00 -6.775319162989212884e-02
2.281098960690035149e+00 5.377818401337992604e-01 5.411383101891242831e-01
4.804602719004570588e+00 3.481552085852357425e+00 1.121357840194830757e+00
7.724807970148328096e+00 5.594936253661852987e+00 -6.814693355991057189e-01
8.415921313129750558e+00 4.321629833065332882e+00 2.773779928102140246e-01
2.699030107712574011e+00 5.833545233979599232e+00 -8.430231125967129202e-01
6.502068121350868424e+00 8.669993134416102976e+00 -4.993568782723743382e+00
7.008697571871028487e+00 3.862477169773441688e+00 7.007603383099176853e-01
7.148781595111282527e+00 9.076147436748556174e+00 -5.716373604605907488e+00
7.566783829200777411e+00 1.907310453748822354e+00 7.858362593688053011e-01
8.692274335925286977e+00 7.713736590963357287e+00 -3.382415518979543734e+00
1.484821003752116342e+00 1.681049526746090761e+00 1.697685381601329979e+00
2.926791342271342522e+00 6.788720212559167244e+00 -2.107926105672961015e+00
3.943005451774370229e+00 4.243830820686714134e+00 7.846414467785489677e-01
7.982803282836158587e+00 7.971028674838492201e+00 -3.767864666006063956e+00
9.358446338312498725e+00 7.448094771043388462e+00 -3.040384729945801112e+00
2.974407311547326849e+00 1.895903113796914598e-03 -4.950748698320257546e-01
5.642106976469198010e+00 9.312850639569743016e-01 2.237453308189270018e-01
7.805851646275796973e+00 9.900475808761312280e+00 -7.224034950108036313e+00
2.022276867417464707e+00 7.165754417671283960e+00 -2.714436219859637234e+00
5.870047939332803999e+00 3.703506449474288864e+00 8.984469778952171026e-01
9.552017203437422666e+00 8.228261721814027041e+00 -4.348683840915329668e+00
6.562147732506907083e+00 1.449792452813542833e-02 -1.693511699588272634e+00
3.195881787176324540e+00 7.171546438029371195e+00 -2.662216534081382591e+00
8.366431481946435156e+00 1.861536499768560837e+00 6.042729556211252628e-01
5.951628586437274215e+00 9.599763988520109592e+00 -6.743803315213883209e+00
5.847767171187366664e+00 3.246793377632386512e+00 1.082979912287553859e+00
5.083848916295638176e+00 9.884129040294874713e+00 -7.340659004665214482e+00
1.400435880447866710e+00 3.652717979542499549e+00 1.203279829438541171e+00
8.915867367803624433e+00 9.279353381130786005e+00 -6.111188704846428621e+00
5.787852632466691460e+00 4.949202197660395264e+00 6.499696540413246737e-02
2.497097276949364064e-01 4.984044598513243329e+00 -7.482589261780976386e-01
2.126214252746157385e+00 2.073627146887340622e+00 1.702668900194110435e+00
8.132576498464171300e-01 2.141315973568657327e+00 1.729108088446080771e+00
3.587371044649149798e+00 7.933295535292727685e+00 -3.870389765506844881e+00
8.577251490608233553e+00 6.099407006557459043e-01 -1.276919580152027223e+00
2.473660835206069053e-01 1.415597536656762800e+00 1.425714741315458056e+00
1.491199932053612232e+00 8.371198723919970774e+00 -4.780715492728633720e+00
1.224280635447207555e+00 2.179793454698706334e+00 1.785568240797145378e+00
3.009318276341749865e+00 9.778917812397196485e+00 -7.367829126655125904e+00
6.645765537751334939e+00 3.987122438275996217e+00 6.747818783042003332e-01
6.619767133272661752e+00 8.564757152777286109e+00 -4.799325536063408393e+00
4.953718206038260519e+00 8.576204076109874563e+00 -4.907063754362754437e+00
4.403399122665773824e+00 5.043891371488880893e+00 8.338305400684298263e-02
6.179857913393115076e+00 4.092746988124779328e+00 6.574180176830832778e-01
1.826229246046471077e+00 1.972374467492278738e+00 1.723076628462875348e+00
3.629925617820765726e+00 2.497008709350151623e+00 1.535261114302555185e+00
2.268428153218656984e+00 3.628427853559117455e+00 1.258061938337048602e+00
1.462689259275258724e+00 6.867525137651395717e+00 -2.445566676120508376e+00
2.411269255609929107e-01 4.466675201081939939e+00 -1.074692135443928720e-01
9.196963306888775946e+00 6.806601944140707516e+00 -2.116541165276432324e+00
8.879246318745950717e+00 4.623269540419453705e+00 4.474158311493781071e-03
7.617639672583121246e+00 2.409508643880581058e+00 9.205248678335902213e-01
3.215513653447572118e+00 4.971306417761214291e+00 1.505980696820170550e-01
7.795834138139644764e+00 2.965487642820186842e+00 8.887800962547753869e-01
2.077252875057402637e+00 2.857738082555254966e+00 1.627879669045794842e+00
9.350144924640474642e+00 4.774773742779804486e+00 -2.320916200988012434e-01
6.121690546421186818e-01 7.107491559826913274e+00 -3.504261010646589014e+00
9.854625033126659162e+00 4.983072450380937823e+00 -5.928498022549337776e-01
9.557922825478780027e+00 7.884615541266624561e+00 -3.772511106042658824e+00
3.472201863912313780e+00 3.823775525814217868e+00 1.107631401158867490e+00
9.779974489833472617e+00 2.036463220153965192e+00 -6.354711363674159230e-01
5.336795477255702025e+00 1.734894409224858880e-02 -1.262140102684499610e+00
1.785936178879946157e+00 7.319869695956245259e+00 -2.973741607682315546e+00
8.875256990881531749e+00 7.294119742063505996e+00 -2.755829016794452357e+00
8.048318424789318470e+00 8.600603772544529235e+00 -4.836565847625026393e+00
8.711802528079726216e+00 7.347560671419764766e+00 -2.825008924875875849e+00
2.716318449220596953e+00 8.257680350105886191e+00 -4.444809455511860463e+00
1.228612242407067651e-01 6.417294138216874444e+00 -3.119474524050021458e+00
5.058392838806314629e+00 5.862584465113038767e+00 -7.811324964277464034e-01
9.671474088204854880e+00 9.647479307929241799e+00 -6.857178000151181507e+00
7.164857694617579931e+00 8.355794397514733518e+00 -4.413257851556410927e+00
7.845491044040783457e+00 9.260683986667238798e+00 -6.039613581291634503e+00
8.826979052833353379e+00 9.049858741264763751e+00 -5.687800150859404269e+00
2.473356999346877139e+00 1.643298236598167206e+00 1.530811932141658005e+00
6.271717145120393688e+00 6.671162079660097888e+00 -1.808979059802370060e+00
6.717887137576981971e+00 9.093313859923210174e+00 -5.761919425916859794e+00
7.853989905920232495e+00 6.939974752763195198e+00 -2.237702953541885975e+00
5.132902508017369136e+00 1.770233883505410444e-01 -8.808104102208762498e-01
9.304072518980843753e+00 7.741302098839630830e+00 -3.490993315412199038e+00
4.373729879217804317e+00 3.957772825995290678e+00 9.331357449409534155e-01
1.399487631407795751e+00 5.802294797353103384e+00 -9.559315649094077827e-01
8.366366604663042494e+00 5.183633948220469634e+00 -3.423774767434242250e-01
5.911541767142518111e+00 3.345958981645070995e+00 1.042733502486951735e+00
5.596950243707424555e+00 6.930780235353218188e+00 -2.163686044979842293e+00
9.176787639449694112e+00 7.955402914623872945e+00 -3.821737035032130692e+00
7.835935870860801344e+00 8.265066678619371388e+00 -4.250871813099367458e+00
5.028006525711429253e-01 9.501270749915368796e+00 -8.235646718560021284e+00
3.034742084219266722e+00 4.112713618195134480e+00 9.274709707242418943e-01
9.883965199158174286e+00 1.143334896587152594e+00 -2.161066839442357335e+00
2.400773217078092880e+00 4.122317000071133997e+00 8.968755369132832556e-01
7.498139841415601303e+00 8.016549388545902488e+00 -3.835770496720217082e+00
2.320688852171099992e+00 1.589484092205210697e+00 1.533085353439672005e+00
5.340486155584791561e-01 5.897355357941406417e+00 -1.765313333453379485e+00
1.605361143916951838e-01 1.016241196778027378e+00 1.206514205376150173e+00
8.403991264895935842e+00 2.526562418764224383e+00 8.607209915353433161e-01
2.278967861467491307e+00 2.458681587651198264e+00 1.690370862255802464e+00
4.220700669090646784e+00 9.069770139465079595e+00 -5.875260723521934736e+00
5.849773212294628877e+00 1.307923634495986309e-01 -1.243829547194765794e+00
8.049552541382606563e+00 7.450720395169114774e+00 -2.960828623705312523e+00
7.060828875471115929e+00 4.876003591702111173e+00 1.882933039450840340e-02
3.685475403592670673e+00 8.546288646289779578e+00 -4.952673054242042738e+00
8.902845840637816366e+00 3.405682807954693025e+00 5.853685213369299589e-01
3.519634710429637270e+00 9.460302202518548143e+00 -6.693107057479211974e+00
2.106672587949316444e+00 7.034194339179540734e+00 -2.519503017014359969e+00
8.397775858465440280e+00 6.625339166735772167e+00 -1.843180958356244403e+00
6.537329324295926725e+00 3.993031761226457643e+00 6.821819982433208196e-01
6.791374358398390321e+00 9.754200284347280814e+00 -6.989233685628279957e+00
9.535323683412704199e+00 2.487444013693810074e+00 5.091243670903899954e-02
1.888906063582751260e+00 9.296431081447973810e+00 -6.548568052501652303e+00
4.288378089926090375e+00 6.655229178044009153e+00 -1.820653246977601114e+00
2.868847093295125994e+00 6.258309087127806869e+00 -1.370000434981195170e+00
