# w_1 w_2 VF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
3.331969052883208549e-01 1.933211477971895187e+00 8.465954097740635120e+00 0.000000000000000000e+00 9.999988403960127226e-01 0.000000000000000000e+00 1.980099997500117448e+00 -1.662994910428766959e-01 -1.449810632323226045e+00 1.325916024661016213e+00 4.688851952813324897e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.361007129386930803e-01
1.341228646784341505e+00 1.113093797829918241e+00 5.582625539044105523e+00 3.100084006086837873e-01 2.999045158238709541e-01 1.093753326192478781e+00 1.075453361796278484e+00 -2.781015433281470717e-01 -3.462230664377968087e-02 -4.527249288562668061e-01 9.972896855596198248e-03 1.429394964283567320e-13 1.060708984587549900e-13 2.698273574876935421e-01 1.022046761309886115e-13
8.839771642810796415e-01 1.921140723193972555e+00 8.778303007649734369e+00 1.231194013192783571e-01 9.999999999999980016e-01 6.820616818307266849e-01 1.980099997500122777e+00 -1.128887529646638022e-01 -8.710028632542181626e-01 7.754304025417174673e-01 5.895927430615222065e-02 7.110609843985482570e-14 7.812729006491728190e-14 7.578790026108173095e-14 6.283215160715244219e-02
9.937444974968546729e-01 1.924448433414630122e+00 8.400960881292363069e+00 2.234240500747458058e-01 9.999999999999584777e-01 9.255764596922255727e-01 1.980099997500083253e+00 -1.141980575280223675e-01 -7.722070097639899267e-01 6.664731892883501985e-01 5.565156408549465361e-02 9.868664045675767937e-13 9.235853574307171729e-13 7.706990427791549081e-13 5.394349147129005179e-02
1.725023527335960427e+00 4.553660839902822222e-01 -3.448498331420720930e+00 1.253830987388819262e-01 1.162387655461291497e-01 6.884784737585253334e-01 6.621701517871937392e-01 -1.115523082292289470e+00 1.976543988201653057e-01 -1.211463389086000042e+00 2.580282466561066856e-01 1.234492326071534585e-12 2.438184622866377549e-01 1.098537912937507244e+00 9.818740872441500400e-13
1.411366656074342307e+00 8.810428465536072062e-01 3.507045555691741257e+00 2.658765010255860206e-01 2.051805875510853416e-01 1.011464006099050073e+00 8.861582170964305005e-01 -6.243054080334814460e-01 -5.067766948008533417e-02 -7.521738715119550278e-01 8.263887557824946967e-03 6.366044844052787255e-14 5.745314705755955043e-14 5.939160963714010810e-01 5.782649207565493388e-14
1.056502810952257398e+00 2.987522693598943513e-01 1.670571606901036787e+00 1.248273407568475379e-01 1.145198539289359885e-01 6.869061830905286437e-01 6.571150720688310187e-01 -4.469402808121864523e-01 3.541324713725706452e-01 -5.426061167077740333e-01 4.149671477670061615e-01 0.000000000000000000e+00 4.002305045416434393e-01 4.301297067976307953e-01 0.000000000000000000e+00
1.302776818702584105e+00 8.663624425293636744e-02 -2.913327368675005857e+00 1.249400447451731733e-01 1.136175316464173857e-01 6.872265797551954103e-01 6.544413972432747695e-01 -6.932867307740760987e-01 5.663055662409961499e-01 -7.887244412272320648e-01 6.274578015503446959e-01 2.900932532384770113e-13 6.124060323109530302e-01 6.764265772080869654e-01 2.193589277235674651e-13
9.887736961382266321e-01 8.848076291374948887e-01 7.756899482495544618e+00 2.670545484428996641e-01 2.033935412647874252e-01 1.013744868742641358e+00 8.822091562286777933e-01 -1.976830765291808234e-01 -5.045252614493568599e-02 -3.263919019580616698e-01 9.109902497838596319e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.674785866581690041e-01 0.000000000000000000e+00
1.572232706431354154e+00 6.033358782397686415e-01 -4.408909642863569900e-01 1.252924959779926628e-01 1.147821126136573111e-01 6.882220594703229999e-01 6.578856312035992193e-01 -9.626581182651232638e-01 4.969695092122655006e-02 -1.057919177156563695e+00 1.105304154669775607e-01 1.841139762349952580e-12 9.584946000210220474e-02 9.457104819205760515e-01 1.418375149048103218e-12
6.351540444029613042e-01 1.410498084958643483e+00 1.051730034397429492e+01 6.642500019625210972e-02 5.598597797899921291e-01 4.958586095255727577e-01 1.476609316497967450e+00 -9.220940175753568335e-02 -5.831990128153095032e-01 8.032736447010049297e-01 1.003409799061130286e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.174087100351245555e-01 1.766096061184251553e+00 7.772911528251297497e+00 0.000000000000000000e+00 8.692647349267759171e-01 0.000000000000000000e+00 1.844799854532635175e+00 -1.048967270710284352e-02 -1.309578934014117735e+00 1.530329831543658647e+00 1.974117917996073002e-01 1.643594155159331938e-01 1.455514528347912062e-12 1.489433934728918590e-12 1.322455599889194033e-12
1.091635068005583353e-01 1.768839939070655953e+00 7.684569849058554780e+00 0.000000000000000000e+00 8.648134954802020324e-01 0.000000000000000000e+00 1.840022821144184029e+00 -2.372868699445027704e-03 -1.312332293342256095e+00 1.542186656491082886e+00 1.986004655447919376e-01 1.728067746878999833e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.092274825075736366e-01 1.238005997429548755e+00 1.066974990233246601e+01 6.260545484358384649e-02 4.210062150525657465e-01 4.808301813395695623e-01 1.277854021390036232e+00 -7.306398249829650082e-02 -4.196308679221392723e-01 5.120563977725230975e-01 8.290279107685938342e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.423606247094873045e-01 4.878814720539110805e-01 1.049322104336890327e+01 7.669681795336544261e-02 2.708940585545926288e-02 5.342525400233701927e-01 3.097851036055974117e-01 -4.153255272157407862e-02 -5.039347426169919070e-02 -4.058900126285724247e-02 3.999971418102948179e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.513970719279752686e+00 1.818053199457661195e+00 5.925068878615783241e+00 6.370250315358984006e-01 8.860730488620551792e-01 1.576409708189282499e+00 1.862735521295830310e+00 -4.917134323690788150e-02 -1.930418695300495924e-01 7.956337577699532093e-02 3.726897537599484223e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.939645518466130092e-01 9.618211817520780915e-01 1.080537309264501467e+01 7.249382185862805750e-02 2.540896542384186163e-01 5.188740460545498978e-01 9.883449673604530750e-01 -4.274780906559486060e-02 -1.241995145705525605e-01 1.624867622692704461e-01 4.814411130812963624e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.435532381598212837e-01 1.218205300737582597e+00 9.430882686461146136e+00 2.396190229495506752e-01 3.660055192262272050e-01 9.592320204333267819e-01 1.190133090573066044e+00 -3.988820672173414017e-02 -3.704021699791344019e-02 1.271250632072750408e-01 4.126525426516843009e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.260944192688339460e-01 6.667742041842328327e-01 1.082670464647008934e+01 0.000000000000000000e+00 1.256434217564266764e-01 0.000000000000000000e+00 6.892158618953685423e-01 -3.608392354177167305e-02 -1.644390913742324323e-01 2.956090190126712813e-01 5.871200815924390581e-02 3.545941752850065275e-13 3.853107069518024730e-13 4.189390803932427377e-13 3.851641228180824328e-13
3.159145991987372115e-02 6.789847982999626108e-01 8.948340045751033145e+00 0.000000000000000000e+00 1.422958797616601379e-01 0.000000000000000000e+00 7.347169509674865706e-01 7.155391146908157696e-02 -2.236661798671856494e-01 5.064809200433061376e-01 6.617222551224673233e-02 1.263675925578327530e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350646222152449560e+00 1.720557477807527880e+00 7.071244598205627341e+00 4.973139898578285423e-01 8.653444337261728680e-01 1.390558763865481495e+00 1.840585461033703130e+00 -5.581129014240195779e-02 -1.968905127989162007e-01 2.110391616894548850e-01 3.804012070475162877e-02 8.008784607715924153e-14 7.617886356448000384e-14 5.579477851958003498e-14 6.513420445358741873e-14
4.539021833076120060e-01 5.423968456402056271e-01 9.966403952101211772e+00 1.291946922799948050e-01 5.294439149045254700e-02 6.991544771594823127e-01 4.406323640555405707e-01 -9.918582263704070479e-02 -5.545321146528773421e-02 -1.355658959627108195e-01 3.022527243789092932e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.771571395172202745e-02 0.000000000000000000e+00
6.011367947843848647e-01 8.552042843810749861e-01 1.080826941301862831e+01 8.840991971973410912e-02 2.028297148817838347e-01 5.750217485321804656e-01 8.809548873703196836e-01 -3.238547952678798303e-02 1.683581943740884235e-03 5.599916721320119528e-02 3.242597322339291210e-02 6.496231504116156685e-13 9.067475503082844668e-13 3.793935651752455840e-13 5.284312484116204800e-13
1.340531090603314657e-01 5.582148557263175714e-01 1.014815662906843308e+01 3.156664826718500469e-16 7.149474246380009557e-02 3.156664826718500094e-14 5.151495688109406501e-01 -3.163940228339556099e-02 -1.031519477561094189e-01 2.271818600075699579e-01 6.232114541368365124e-02 9.901729219903147514e-03 1.940160272023705446e-13 2.041638316722185521e-13 2.012654366084776214e-13
