# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
7.288826205144723680e+00 7.867131569593758478e+00 0.000000000000000000e+00 -3.619000675416033985e+00 6.305083027876740687e+00 6.456915621291194896e+00 2.790985122183347660e-07 5.016920206320537590e-01 7.035815475004163488e-01 1.382832648827320376e+00 1.653075829165189248e+00 -6.048477209006364319e-03 4.300207705458802820e-04 1.254745032326809451e-02 6.695817395940467653e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.258583819099691858e+00 7.869281673446487879e+00 0.000000000000000000e+00 -3.568886718577006789e+00 6.361388045680343772e+00 6.500838517165646202e+00 2.947399243371434584e-07 4.910524746422494369e-01 7.054273757232891739e-01 1.370234096738041973e+00 1.655347268729563837e+00 -5.906194053903135455e-03 5.658496219949071815e-04 1.926513043929389823e-02 7.337106940867386962e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.229052848830176181e+00 7.872110921556462415e+00 0.000000000000000000e+00 -3.520813286549357102e+00 6.415282353118254122e+00 6.543091073783035228e+00 3.079290914133173135e-07 4.815723974300320509e-01 7.074893198477916201e-01 1.359240105000455889e+00 1.657931343842648175e+00 -5.953285126052421106e-03 3.435392653949875807e-04 2.591826205269853745e-02 7.962601901055466058e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.199286423199914076e+00 7.873828617883437353e+00 0.000000000000000000e+00 -3.473485893168232863e+00 6.468121148695239242e+00 6.584907064968298585e+00 3.178738734181115504e-07 4.728878420697840146e-01 7.091868747106069293e-01 1.349300959863767968e+00 1.660135418448117406e+00 -6.160846858517032842e-03 -5.868258781660529166e-05 3.246344484125529561e-02 8.596608748892582003e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.168482188907328911e+00 7.873535204944354327e+00 0.000000000000000000e+00 -3.425787735397877398e+00 6.520989873192033492e+00 6.627434656012215264e+00 3.240429348956433053e-07 4.649428060153508735e-01 7.102459773847726865e-01 1.340309928647047233e+00 1.661630909225230823e+00 -6.539695650570109819e-03 -5.578620349524499034e-04 3.894749600920022203e-02 9.257223534765011974e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.135783710654478362e+00 7.870745894769592077e+00 0.000000000000000000e+00 -3.376574638652018123e+00 6.574737603177943868e+00 6.672113119518023439e+00 3.258436364234146898e-07 4.579206837325351387e-01 7.105356840505550053e-01 1.332490460736351912e+00 1.662264676101596450e+00 -7.143709638365081105e-03 -1.135536526033931182e-03 4.548718276714680542e-02 9.962755409133029760e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.363219624490212389e+00 7.920559671815257552e+00 1.000000000000000000e+00 -3.893567937482659502e+00 6.060816265837937422e+00 6.152047859196747126e+00 5.543486073304589593e-07 5.584562324883073359e-01 7.179347596482967830e-01 1.421452405244508554e+00 1.675518601107091499e+00 -1.144931880111554889e-02 -1.309412008077970313e-02 4.960807637644393253e-03 6.296574867649118445e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.388023662678434356e+00 7.952042546153503366e+00 1.000000000000000000e+00 -3.946859980920637057e+00 6.006369539895855425e+00 6.099910498262874015e+00 5.999731497501766154e-07 5.743581977811240691e-01 7.269254072254902610e-01 1.440003995290602745e+00 1.686212761913781222e+00 -1.325512862065325592e-02 -1.645385559937295739e-02 4.510156997184822103e-03 6.053180345725106548e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.410574447664358466e+00 7.982308447882128455e+00 1.000000000000000000e+00 -3.998462565274168767e+00 5.954210089295623121e+00 6.048864780156042897e+00 6.463077691177392492e-07 5.887822784836647116e-01 7.352486847274244397e-01 1.457638461820597087e+00 1.696009463905152614e+00 -1.499979959603292556e-02 -1.982357475568363725e-02 4.448492850087859551e-03 5.892420773782769405e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.335575449684193394e+00 7.883190574103710269e+00 0.000000000000000000e+00 -3.695304772839167029e+00 6.218800071682491826e+00 6.390590382639177669e+00 2.624359664616944098e-07 5.220241696547882615e-01 7.073929904890619014e-01 1.408510458934416620e+00 1.657565484467806272e+00 -6.967192435876512491e-03 -1.998347969128566604e-03 4.835170558749268821e-03 5.658393352565436324e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.359751302477939738e+00 7.911482540866537683e+00 1.000000000000000000e+00 -3.878278627789770283e+00 6.076527068360320527e+00 6.166915676060142459e+00 5.406090916628087932e-07 5.559162557146040129e-01 7.151299893906948313e-01 1.417911738766495233e+00 1.672157883966033154e+00 -1.097754928811012221e-02 -1.224798418508044051e-02 4.321479847931186669e-03 6.290325548502589958e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.381358701717595672e+00 7.942934168609049550e+00 1.000000000000000000e+00 -3.931400522111291096e+00 6.022095228172188008e+00 6.115103727605233352e+00 5.864062095421685120e-07 5.700493507127282200e-01 7.243459900357125392e-01 1.434828940494892180e+00 1.683156235250175214e+00 -1.273543633546392329e-02 -1.547430372199443127e-02 4.518664457691556890e-03 6.107074891559732821e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.403952024006053456e+00 7.973469543066848075e+00 1.000000000000000000e+00 -3.983356166334489856e+00 5.969431144074355267e+00 6.063856523256668574e+00 6.325980576607394121e-07 5.845748067341052234e-01 7.328558327068463996e-01 1.452435416141256042e+00 1.693203426167510628e+00 -1.448836646425055719e-02 -1.882258846411133391e-02 4.467035311108702444e-03 5.935835899041203012e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.426287200561596968e+00 8.003148722562054118e+00 1.000000000000000000e+00 -4.034194815782031540e+00 5.918337870738546336e+00 6.013272497697394137e+00 6.793770905563034116e-07 5.986364889528399402e-01 7.407702618511624593e-01 1.470047893395470595e+00 1.702452218682720897e+00 -1.620820212146423245e-02 -2.223452769751332880e-02 4.401541860261204420e-03 5.801988606821850691e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.448294909862902990e+00 8.032158665596163871e+00 1.000000000000000000e+00 -4.084191536523578137e+00 5.868369022827907955e+00 5.963247904124939325e+00 7.270445702153023136e-07 6.120380388438011465e-01 7.481863198912517277e-01 1.487535917993429990e+00 1.711034799705322129e+00 -1.788435482117023412e-02 -2.569676995377534467e-02 4.333501237169912201e-03 5.705825323990110221e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.469962416048752551e+00 8.060687792216114644e+00 1.000000000000000000e+00 -4.133634602789244994e+00 5.819069626470466439e+00 5.913661167951047126e+00 7.757790822405237744e-07 6.246205701230191920e-01 7.551897952285751003e-01 1.504786188787463175e+00 1.719066577609039470e+00 -1.950630026531108285e-02 -2.920291417913034593e-02 4.268540002840381931e-03 5.647286544505525363e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.491305116062954461e+00 8.088924224938642382e+00 1.000000000000000000e+00 -4.182821048243569706e+00 5.769989392800776606e+00 5.864368510712087534e+00 8.258230297050911846e-07 6.362485233778425453e-01 7.618566409663758421e-01 1.521691961544298977e+00 1.726648390715443071e+00 -2.106358233593619289e-02 -3.275119368230861028e-02 4.209647377592773410e-03 5.626597104899461188e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.512353352950918328e+00 8.117057210463139327e+00 1.000000000000000000e+00 -4.232057929024451326e+00 5.720690671226063451e+00 5.815193470725037450e+00 8.774499826535807863e-07 6.468016663171942682e-01 7.682546453979544054e-01 1.538148235185790469e+00 1.733869041326821403e+00 -2.254587918675454716e-02 -3.634284758742722943e-02 4.158055344078093185e-03 5.644575373043192457e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.533143629671308794e+00 8.145280087328355734e+00 1.000000000000000000e+00 -4.281666603836130847e+00 5.670754145187923534e+00 5.765912647139818326e+00 9.309350244259593683e-07 6.561692128710934213e-01 7.744451834499841425e-01 1.554047937037193350e+00 1.740807815822847715e+00 -2.394301196091852546e-02 -3.998073583412065091e-02 4.113693497629355988e-03 5.702878063375965700e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.553712097159455574e+00 8.173794477645234480e+00 1.000000000000000000e+00 -4.331989516427713127e+00 5.619781338664255443e+00 5.716239628480321855e+00 9.865556781549453612e-07 6.642466241335611699e-01 7.804849515509006963e-01 1.569278264526971611e+00 1.747536822626143405e+00 -2.524494439781532762e-02 -4.366803670492913625e-02 4.075353790085500805e-03 5.804252247777141882e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.574088866109883078e+00 8.202815738884121188e+00 1.000000000000000000e+00 -4.383399561302214309e+00 5.567391538642850080e+00 5.665809338752724855e+00 1.044792471640554522e-06 6.709358299935717085e-01 7.864276782774819452e-01 1.583716825330807154e+00 1.754123102198478890e+00 -2.644185625218309355e-02 -4.740689628712857484e-02 4.040628444727190072e-03 5.952876616954094757e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.594292008333519028e+00 8.232580121968892328e+00 1.000000000000000000e+00 -4.436312844936766808e+00 5.513210487035803631e+00 5.614163823090666305e+00 1.105999692357026530e-06 6.761494818674460561e-01 7.923258850746828230e-01 1.597227965645867442e+00 1.760630529430407876e+00 -2.752440559901314643e-02 -5.119693973049521674e-02 4.005633290034893434e-03 6.154795868116014201e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.614320174783693496e+00 8.263354101309472455e+00 1.000000000000000000e+00 -4.491205703263405624e+00 5.456849866222404088e+00 5.560738727250788216e+00 1.170753259010833169e-06 6.798188318502882410e-01 7.982327392558783430e-01 1.609659073041036947e+00 1.767121436133294310e+00 -2.848427050540092154e-02 -5.503354069278287852e-02 3.964421988257527119e-03 6.418491793346831065e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.634142284724981131e+00 8.295446560276205972e+00 1.000000000000000000e+00 -4.548637250964022272e+00 5.397878004326228663e+00 5.504847493745730347e+00 1.239581520191152937e-06 6.819027032662239307e-01 8.042040298998731629e-01 1.620836625164457701e+00 1.773657789468195745e+00 -2.931508242159930333e-02 -5.890571774356345713e-02 3.907980501935526263e-03 6.755690862091268123e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.653682187234658763e+00 8.329225014586663534e+00 1.000000000000000000e+00 -4.609279684562354262e+00 5.335782134403534549e+00 5.445658496471760479e+00 1.313368417837840194e-06 6.823935148350548374e-01 8.103001725865341953e-01 1.630561670929097318e+00 1.780301624200230748e+00 -3.001386858775045852e-02 -6.279348183330313304e-02 3.822874241677709506e-03 7.182517404552252183e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.672796558443047310e+00 8.365137601609424323e+00 1.000000000000000000e+00 -4.673959635521898193e+00 5.269920939996970866e+00 5.382159788959236302e+00 1.392966283932438460e-06 6.813179073143089681e-01 8.165870599746112291e-01 1.638604528093136281e+00 1.787114235288955300e+00 -3.058305032468666695e-02 -6.666432427999779975e-02 3.691570633691299008e-03 7.721124099575843447e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.691254411611503805e+00 8.403743222107303623e+00 1.000000000000000000e+00 -4.743715227667054890e+00 5.199461957148585611e+00 5.313107587517308161e+00 1.479571375319531762e-06 6.787329430900790328e-01 8.231295804861327170e-01 1.644699855151483092e+00 1.794154743778316075e+00 -3.103256759127903663e-02 -7.046806036740349555e-02 3.508237971573180403e-03 8.401766319192538468e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.708795601469369707e+00 8.445752053703266427e+00 1.000000000000000000e+00 -4.819873431226371352e+00 5.123284648418978016e+00 5.236968489128282833e+00 1.574674926246867150e-06 6.747129273597165522e-01 8.299704834590073688e-01 1.648554056842915116e+00 1.801478525559293331e+00 -3.137852161266163620e-02 -7.412611709126792903e-02 3.312284448611535481e-03 9.263918954088512514e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.725357023712427385e+00 8.492071648473709544e+00 1.000000000000000000e+00 -4.904139992373531598e+00 5.039821012786312338e+00 5.151899002466628019e+00 1.680002994036437310e-06 6.693034828209025733e-01 8.371087322275458931e-01 1.649856418998702168e+00 1.809119825530228098e+00 -3.163146395004989841e-02 -7.750110683715405457e-02 3.158123148523372947e-03 1.035493740409129670e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.741147639455044249e+00 8.543846335494164279e+00 1.000000000000000000e+00 -4.998680569500722370e+00 4.946852614132164483e+00 5.055786246866394329e+00 1.797709954535249503e-06 6.624653567218565797e-01 8.444766318784964199e-01 1.648205698950334863e+00 1.817063252574378396e+00 -3.178507841861355487e-02 -8.033609633566385355e-02 3.095232082614529645e-03 1.173303343767390094e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.756623799868116897e+00 8.602511502682535394e+00 1.000000000000000000e+00 -5.106232321868448665e+00 4.841204001205223761e+00 4.946331355057882462e+00 1.930208860236388384e-06 6.540466765083587930e-01 8.518932088083648324e-01 1.643015184600585599e+00 1.825222653237972281e+00 -3.181046620304917028e-02 -8.216902635049194714e-02 3.215329386648591026e-03 1.347315019763303812e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.772700446801359853e+00 8.669877253670700057e+00 1.000000000000000000e+00 -5.230270945563463059e+00 4.718461562841288703e+00 4.820996546031788732e+00 2.079838965770589678e-06 6.437545236153798811e-01 8.589801113167991886e-01 1.633482770177998589e+00 1.833462151840057786e+00 -3.164401512130199379e-02 -8.224364931756866781e-02 3.721536745615594555e-03 1.566426603565812536e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.791308130529437825e+00 8.748198583848990850e+00 1.000000000000000000e+00 -5.375146367945491832e+00 4.573587845496636106e+00 4.676119418612383782e+00 2.248370506706146690e-06 6.311195184842883776e-01 8.652049336865461626e-01 1.618685200507417932e+00 1.841579587340232749e+00 -3.116546011286525086e-02 -7.952608308146125182e-02 4.890728258715171251e-03 1.837581772839291805e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.815761771823013682e+00 8.840077672490956218e+00 1.000000000000000000e+00 -5.545889030805485120e+00 4.402843836856978221e+00 4.505378101532055091e+00 2.434989233847301237e-06 6.155834728706031100e-01 8.706443269892885084e-01 1.597956551003921533e+00 1.848755774856195799e+00 -3.020760375090203453e-02 -7.302677762380938020e-02 6.562606011357274838e-03 2.157362940993950984e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.848574801879800056e+00 8.947945819540652934e+00 1.000000000000000000e+00 -5.747208381468228211e+00 4.203452753692209498e+00 4.302130483371337633e+00 2.633371832937665000e-06 5.969910351997480547e-01 8.765098901923389363e-01 1.571477496563382203e+00 1.854337619120014935e+00 -2.871994697988000667e-02 -6.270560895789856204e-02 8.730310681812625262e-03 2.502323910749126856e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.704975066980400022e+00 8.634417774751160124e+00 0.000000000000000000e+00 -4.266674767365033816e+00 5.589566128259980005e+00 5.877084337009955917e+00 4.479209041992524839e-07 6.947503791167402021e-01 8.583750095274815806e-01 1.660629206862253682e+00 1.826648328406978550e+00 -3.721451655721441654e-02 -9.227895078529790851e-02 1.984095801196872344e-02 1.801544476496653654e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.518902484194327940e+00 8.173023020824670581e+00 0.000000000000000000e+00 -3.982661610282720588e+00 5.942994528195079340e+00 6.091682251239483037e+00 3.266448432909586866e-07 6.302037740283710221e-01 7.835503609692082705e-01 1.561291001512324694e+00 1.749231155460378773e+00 -2.087284364552921545e-02 -3.206621328188585807e-02 1.000620264358076383e-02 4.612231139103060290e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.568933497412231759e+00 8.196084176520185949e+00 1.000000000000000000e+00 -4.371458682935555728e+00 5.579611636904745708e+00 5.677470997224146387e+00 1.031220674643555730e-06 6.693829389084333670e-01 7.850801314454276536e-01 1.580235601047704108e+00 1.752632731770932040e+00 -2.617595917666326599e-02 -4.653174215643929301e-02 4.151698672558268299e-03 5.925098272181239523e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.589691990775023100e+00 8.225709667881092813e+00 1.000000000000000000e+00 -4.424082912853920746e+00 5.525751507508616100e+00 5.626082666783545960e+00 1.091752220455352391e-06 6.750925283884416928e-01 7.909813262838145675e-01 1.594231945910980386e+00 1.759149480445003633e+00 -2.728793159600684248e-02 -5.032766707638103298e-02 4.014968141973440652e-03 6.103743225400526384e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.609766831484890304e+00 8.256228384008094778e+00 1.000000000000000000e+00 -4.478479221477757122e+00 5.469922787907055550e+00 5.573118769137433759e+00 1.155622279422270306e-06 6.791202376139660046e-01 7.968813972113277799e-01 1.606926458582893957e+00 1.765638669543101003e+00 -2.827643884746544600e-02 -5.415450885222838906e-02 3.974789201265593874e-03 6.352337566120802581e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.629640777491218273e+00 8.287990071838699180e+00 1.000000000000000000e+00 -4.535276991888169462e+00 5.411588257266343405e+00 5.517857758957321224e+00 1.223477147617802771e-06 6.815677961189416934e-01 8.028328624573992656e-01 1.618406569882210988e+00 1.772159191073303219e+00 -2.913710816989256713e-02 -5.801995666760006998e-02 3.922815849364269525e-03 6.671525851699500187e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.649254856738039621e+00 8.321347701097197458e+00 1.000000000000000000e+00 -4.595120373858664564e+00 5.350256152067484727e+00 5.459503100215189697e+00 1.296071151485340592e-06 6.824209409528929626e-01 8.088948985633210853e-01 1.628482052672143965e+00 1.778773052021856316e+00 -2.986603568551560173e-02 -6.190650915410600419e-02 3.845701932505107834e-03 7.076200139607385919e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.668483366400565160e+00 8.356728701795233860e+00 1.000000000000000000e+00 -4.658796397830885283e+00 5.285319289213148863e+00 5.397087915125084123e+00 1.374253990928868912e-06 6.816987149360471676e-01 8.151322774245608471e-01 1.636930758202787217e+00 1.785541861727972801e+00 -3.046421139137711620e-02 -6.578488821261174735e-02 3.726429772768824478e-03 7.586964760926379059e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.516162309443680023e+00 8.027804260732175123e+00 0.000000000000000000e+00 -3.991043271890250210e+00 5.918288046725393770e+00 6.099625409494109363e+00 2.268703565878074740e-07 6.131549174591628404e-01 7.463937045871880116e-01 1.532901242487334947e+00 1.704440400602976524e+00 -1.419217968543051711e-02 -2.022204251823112031e-02 -1.179438583562841814e-02 2.399210810999446997e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.445201411016527437e+00 7.926694048141019522e+00 0.000000000000000000e+00 -3.879136934691077343e+00 6.024536183546256751e+00 6.217189947071592115e+00 2.134867631413851233e-07 5.725832744867378477e-01 7.179975694921871820e-01 1.474733386252647271e+00 1.670323227587935833e+00 -9.943911311125930297e-03 -9.493045527401378081e-03 -1.220564997328210666e-02 3.325071651465824618e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.395481854460897786e+00 7.879228820504012631e+00 0.000000000000000000e+00 -3.799315800295916645e+00 6.107175650519116594e+00 6.294192748889053668e+00 2.197175732686931399e-07 5.457140355774885432e-01 7.039342939976727109e-01 1.437916120575755130e+00 1.653565470315804475e+00 -7.935621166513584512e-03 -3.664590728350347604e-03 -8.482368684440189099e-03 4.396519674404048006e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.355803748628329863e+00 7.860905866862260893e+00 0.000000000000000000e+00 -3.733481110200786546e+00 6.178485162600723335e+00 6.354552616997707126e+00 2.355593352631485954e-07 5.269878862875756464e-01 6.990248612753120483e-01 1.413451333313324287e+00 1.647693412443807404e+00 -6.846608413681565253e-03 -7.018946088193089849e-04 -2.560496495107145165e-03 5.287809473351435391e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.321570706559922037e+00 7.857396393818164348e+00 0.000000000000000000e+00 -3.675487372851081957e+00 6.242728958598437572e+00 6.406296295699402066e+00 2.549498961211160598e-07 5.128797918756333729e-01 6.990243442207066948e-01 1.395863374778111066e+00 1.647655686418850962e+00 -6.229157342920288443e-03 6.210845337051296156e-04 4.257441537617978611e-03 6.028083500097473901e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.290424919845320595e+00 7.860501816486689997e+00 0.000000000000000000e+00 -3.622624261519378663e+00 6.301811810881359222e+00 6.452939666079887004e+00 2.742932403358222032e-07 5.013812268107918912e-01 7.012287300627164655e-01 1.382077994874407523e+00 1.650279842960681975e+00 -5.918682569557631723e-03 1.016360225166046405e-03 1.130505399413550549e-02 6.682260005221048182e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.260831506997532436e+00 7.865583617612520229e+00 0.000000000000000000e+00 -3.573044184675270074e+00 6.357301020633636668e+00 6.496610610015826737e+00 2.916132686954599994e-07 4.913416318891211665e-01 7.040699619817303301e-01 1.370359474247273335e+00 1.653721422741877944e+00 -5.825735000478005077e-03 9.102621883352313148e-04 1.828291787370517341e-02 7.299480736661836250e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.231702831995142411e+00 7.870134928554196385e+00 0.000000000000000000e+00 -3.525290522991669562e+00 6.410654451133752652e+00 6.538764502882911778e+00 3.058942045155407782e-07 4.821582310284219242e-01 7.067129702921377543e-01 1.359805073409462439e+00 1.656988984366744688e+00 -5.896380123067146428e-03 5.524277632913410230e-04 2.508540359366406847e-02 7.910848554790666370e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.202220931379806679e+00 7.872897067370653090e+00 0.000000000000000000e+00 -3.478187281738543746e+00 6.463118935188811420e+00 6.580506501334104641e+00 3.166128144467659046e-07 4.735940241737076617e-01 7.087584413055409982e-01 1.350051864099473420e+00 1.659601884549044115e+00 -6.110004558662396335e-03 7.667903863151082078e-05 3.171370955601560127e-02 8.535887862482174904e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.171670908586494697e+00 7.873280462563810644e+00 0.000000000000000000e+00 -3.430702100332441162e+00 6.515701527352873335e+00 6.622894271982247894e+00 3.234045940769760111e-07 4.656604677988140373e-01 7.100384223791031957e-01 1.341092420048480616e+00 1.661355646954948639e+00 -6.481029690318607095e-03 -4.594425683199787613e-04 3.823735103094350052e-02 9.189518311285609087e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.139265760134901662e+00 7.870983249722210751e+00 0.000000000000000000e+00 -3.381762283249544865e+00 6.569198202706101775e+00 6.667277230794812048e+00 3.257969327165185709e-07 4.585684558299130131e-01 7.104838739378749324e-01 1.333192447609369724e+00 1.662169415277269025e+00 -7.063338788443118688e-03 -1.051005333055243796e-03 4.478268646306560186e-02 9.887838270959549425e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.103949066192686068e+00 7.865728223056934532e+00 0.000000000000000000e+00 -3.330036789010081932e+00 6.624223232479308443e+00 6.715703189500531245e+00 3.229227759812174089e-07 4.527637612385699839e-01 7.100380465394060536e-01 1.326921339329310223e+00 1.661986306105589506e+00 -7.963131787873223288e-03 -1.737222127193405186e-03 5.154065154471254573e-02 1.065325730413653124e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.064133407253319952e+00 7.857042112420967506e+00 0.000000000000000000e+00 -3.273653602239962268e+00 6.681417074016198221e+00 6.771275721503880796e+00 3.131302743099232542e-07 4.489943636455326348e-01 7.085877169947387699e-01 1.323235484434019282e+00 1.660695694071876005e+00 -9.362937947360094881e-03 -2.610053427903658019e-03 5.879480473385001460e-02 1.152051035438211857e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.017318717516519477e+00 7.843991845281449216e+00 0.000000000000000000e+00 -3.209788487239451982e+00 6.742521328881104559e+00 6.837901696639995031e+00 2.933947372025110060e-07 4.482301413216084329e-01 7.058801280614375173e-01 1.323425575339078897e+00 1.658039864546108078e+00 -1.155063955149415733e-02 -3.845500267034118735e-03 6.697425431622150427e-02 1.254543616006434728e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.959565519759047802e+00 7.824764343946278622e+00 0.000000000000000000e+00 -3.134083967666017045e+00 6.812632048398836737e+00 6.919200016269132725e+00 2.585081956259482097e-07 4.518344451157388364e-01 7.013784517817889252e-01 1.329301704937128292e+00 1.653439322062087768e+00 -1.496291422830609008e-02 -5.766988611230594586e-03 7.673396481959571247e-02 1.381875379705138976e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.884750948617517352e+00 7.795929400890125649e+00 0.000000000000000000e+00 -3.039677561137354544e+00 6.902744351449360494e+00 7.017900526275933970e+00 2.003127926086589913e-07 4.616978130897773092e-01 6.939842176433614895e-01 1.343293249212959450e+00 1.645589005906412439e+00 -2.021978223302767219e-02 -8.966621114065986831e-03 8.910858916215147474e-02 1.549354949377731647e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.783652037452378991e+00 7.751096295319795715e+00 0.000000000000000000e+00 -2.915009485724739946e+00 7.032897422049146918e+00 7.137083606501376742e+00 1.096544643405672644e-07 4.786042108318807609e-01 6.814404742961670536e-01 1.366201015189563828e+00 1.631369738000696401e+00 -2.786208417640878565e-02 -1.451860080620903659e-02 1.059658822992446403e-01 1.785374418566376339e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
