# w_1 w_2 w_3 w_4 VF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_2_1 fut_util_3_1 fut_util_4_1 fut_util_1_2 fut_util_2_2 fut_util_3_2 fut_util_4_2 fut_util_1_3 fut_util_2_3 fut_util_3_3 fut_util_4_3 fut_util_1_4 fut_util_2_4 fut_util_3_4 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
2.694754823446287695e+00 4.102716372565468061e-01 7.412388191127629256e+00 3.383553814476111921e+00 -4.927377280398527404e+00 2.356172450021506992e-01 1.077254304607777602e+00 2.439339979321373808e-01 0.000000000000000000e+00 2.876473860963975948e+00 6.367356560198498272e+00 2.930076217304353303e+00 0.000000000000000000e+00 8.177036410823207424e-01 7.759592904936411628e+00 -2.902660376293440536e-01 -5.389509646892575390e+00 -8.187781453482387839e-01 -3.859802684561799979e-01 -8.205432745098638625e-01 3.215037937952362479e-01 1.998758868953597334e+00 -3.942921700471258561e-01 2.395989185433514468e+00 -9.299995959166366788e+00 -2.783738217347079935e+00 -3.618870556885406486e+00 -1.106383443154655977e+00 3.566362515112889153e-02 0.000000000000000000e+00 6.919287853226321894e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.328696690466093955e+00 4.617250823672046423e+00 8.548947693944413118e+00 4.065083430251240082e-01 -2.372013329724962816e+00 2.017884030660113570e+00 4.289776943134376297e-01 2.696626670758957012e+00 0.000000000000000000e+00 8.786398989762840728e+00 3.947180702017866416e+00 1.018773636700307428e+01 0.000000000000000000e+00 4.055121175728996219e-01 -2.132090423251978173e+00 2.498079645441385055e-01 -5.276226771436056673e+00 -6.835503228420510835e-01 3.898562531490939453e-01 -7.514473922654346660e-01 8.284318867075439741e-01 -9.087735873941182874e+00 -6.402794175209388428e+00 2.703104587111859303e+00 -1.537519820027807782e+01 -7.650820490917198402e-01 2.578846987807374980e-01 -8.130166860480446678e-01 7.668625929218121362e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.770060149225428647e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.873376414626235942e+00 8.709114403520281655e+00 7.554053459611136390e+00 2.533535291157885005e+00 7.456266818026051624e-01 9.999999999999928946e+00 9.838021400915108572e+00 7.443070365754697049e-01 1.140628451455461337e-02 1.980099997500117937e+01 1.963836828059718087e+01 5.260069592063342903e+00 5.044517087297961666e-01 5.424714574878031909e-02 -1.974675282925192121e+01 5.424714574868336886e-02 -7.758605143685892713e+00 -1.741822880704047449e+01 -5.408514437236404682e-01 3.974650243750439960e-01 -2.282023962856460031e+00 2.561863712167968266e-01 -1.510810691922219995e+01 2.433031214606026449e+00 -1.237407465892550817e+01 -5.067070582315586158e+00 -5.067070582315463589e+00 -1.573253172769508712e+00 -3.855789106597282689e-01 2.137625096498862787e-12 2.135400541674195584e-12 2.185024947434777154e-12 2.140652794455945307e-12 2.105052062681532846e-02 2.132959799402316081e-12 2.116117502580505683e-12 2.119971177229861004e-12
1.877214768937600642e+00 9.779364100960821204e+00 7.718448371155090193e+00 3.582786465634047346e+00 -9.794244694768163839e-01 4.908321429917915091e-01 9.999999999999968026e+00 3.909192223889162987e-01 6.946514459649705264e-01 4.235457780172810160e+00 1.980099997500121844e+01 3.759390298133534536e+00 5.075041655709052968e+00 -2.034505661135485255e+00 1.200963555024756957e+01 -1.981609274240998309e+00 1.012870037955683244e+01 -5.722857102511419214e+00 2.422717730791996149e-01 -7.476319024320286388e+00 -3.828805673075901250e+00 -9.651161761399587036e+00 -9.191863876242052811e+00 2.400343890825230364e+00 -1.150771104831325786e+01 -1.385787585134291788e+00 -2.205206568637775089e+00 -1.111866628148314495e+00 -5.029475303639214800e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.540680497710384123e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.602137124908780130e+00 7.338247531426941528e+00 4.418539005549521753e-02 5.777977662689077754e+00 -2.224542587201476351e+00 0.000000000000000000e+00 6.329039718282466254e+00 0.000000000000000000e+00 4.212380022700719095e+00 0.000000000000000000e+00 1.571230934626708020e+01 0.000000000000000000e+00 1.278211606683352741e+01 7.626664703916875565e-01 3.215250014397932787e+00 -1.174287799431782853e+00 2.123726895243477575e+00 -1.796996308776193318e+00 3.671624147645997094e-01 -2.072121411314909345e+00 6.927394458134717992e-01 -8.837078011090086782e-02 1.515187129994687965e+01 -8.837078011075255590e-02 1.048934602170290020e+01 1.983461066406033979e-01 -9.959187575757578514e+00 -4.820140043449984368e+00 7.808992291535621355e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.149767290463953318e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.640446290498005943e+00 4.780489013765616413e-01 1.613826541272650461e+00 9.887440858998742144e+00 -1.519643517045153835e+01 1.128980273847010925e-14 2.431891063843641287e+00 0.000000000000000000e+00 2.500000000010922374e+00 1.128993309412698929e-12 9.664869132556429321e+00 0.000000000000000000e+00 9.801999800061830470e+00 2.525122953565819284e+00 -8.948691504157300969e+00 -7.392454621140558402e+00 -1.128089258097015879e+01 -9.560978027531232826e-01 -9.408610619207576908e-01 -9.560978027531232826e-01 -9.560978027531232826e-01 -2.924894130236179723e+00 1.608336400841306713e+01 -1.564019642055957782e+00 1.657334689241803716e+01 -2.598457219037622501e+00 -1.397078957996456205e+00 -9.702928900928675660e+00 2.611825700376657969e-02 2.832674744068622861e-12 1.168623577391508378e-01 2.669944438346889128e-12 3.121240744653318753e-12 2.867536831980514083e-12 2.976131656656083591e-12 3.029893710685103788e-12 2.127370417921554679e-01
5.946903386107853073e+00 1.476557798117563491e+00 3.902152493731735117e+00 8.548127502372393494e+00 -1.118191834980139276e+01 5.995492526720177295e+00 4.534237054553972079e+00 5.248273309730453473e-01 1.065979918673064519e+00 1.528740459460648715e+01 1.326883373506438879e+01 4.386185242447267818e+00 6.332934128862699907e+00 8.646962385833989462e-01 -6.516001934242271254e+00 -7.811682215102533355e+00 -1.189380677018293220e+01 -2.951043096359831086e+00 -2.387953567480996409e+00 -2.113805835817261336e+00 -1.617298055498177733e+00 -2.075507339551710295e+00 9.632120775379339861e+00 -8.591355852864257514e-01 1.199669498014472779e+01 -1.122827248460636262e+01 -6.166236398765279070e+00 -3.398608759969670157e+00 2.021875645873547622e+00 6.970712179880738345e-12 1.426473692297283670e-11 5.958689664191559043e-12 4.936320449622222384e-12 8.504048650539379039e-12 1.314924777127130635e-12 9.511975944040667458e-12 7.167294197377160891e-10
1.100630491091294072e+00 8.014711690197604099e+00 7.811347906290387222e+00 7.897177326978257916e+00 -4.050805676443451908e+00 1.503205550747658548e-01 4.811192577988749441e+00 6.059834502447319915e-01 5.945712319384456102e+00 2.260249362025509079e+00 1.367399376962364066e+01 4.727406824059620760e+00 1.522298825717740378e+01 -1.927132375288024280e+00 7.882224261327926307e+00 -2.201260982180823778e+00 1.370599184816206773e+01 -3.641178143963166747e+00 2.182292512058405798e+00 2.485173562382213319e+00 1.680314319250766353e+00 -1.306501353021900735e+00 -1.412625061643002589e+01 1.187699819873783813e+00 -1.346195656060360291e+00 5.990650674003297205e-01 -5.904372293033228303e+00 5.537352678151622465e-01 7.874371887162348593e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.026671844216388685e+00 7.164210757843711086e+00 1.169704847708953332e-01 2.540389167038397567e+00 1.345517598972003626e+00 7.639688483964979364e-15 4.392891061776368899e-02 8.911475182217558492e-15 2.470730188501162605e-01 7.639688483964979301e-13 1.140580629762948606e+00 8.911475182217556914e-13 2.950072242674516954e+00 2.327737826176740077e-02 1.056271655060572456e+01 2.327737826094610982e-02 4.149158593917164239e+00 5.480893498958926413e-01 2.336854241110663644e+00 1.548394542652763994e-01 1.019859257611752668e+00 -2.339409695417906665e-01 1.639148291680870884e+01 -2.339409695417906665e-01 2.833152629079001894e+00 -2.462091676648379579e+00 -9.068985494676101711e-01 -1.213437871657862821e-01 6.399814969874711990e-01 1.283236074471183241e-12 1.315656487491528328e-12 3.104281376937169726e-02 1.315170086550743189e-12 1.350241769096477122e-12 1.294841433671252147e-12 1.362198440206908466e-12 1.305551153296669042e-12
1.867763571955316282e+00 1.609469325742077350e+00 4.902018560222440868e+00 1.528233180543824732e+00 -1.890253518029929580e+00 9.993520936736159044e+00 9.995819596278936459e+00 1.345931799819225505e+00 4.600523533770608635e-17 1.979452018602713537e+01 1.979681934336452187e+01 7.140122128885577624e+00 4.586088443087993473e-15 -1.712584158508989818e+00 1.606547283108999835e+01 -3.065399299362248642e-01 -1.805125191791505379e-01 -3.218938651484103630e+00 -1.913735145268110616e+00 -1.070169609036888847e+00 2.859114484400445133e-01 -9.804037120444837328e+00 9.996962854555833999e+00 1.195666655864769723e+00 -6.007980192522825114e+00 -3.056466361087615713e+00 -3.056466361087511352e+00 -1.616257751520514763e+00 -2.601766940430942365e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.272554206912348551e+00 4.065151465285867793e+00 3.703600735827293100e+00 1.810808360985742604e+00 9.193658784710478926e-01 8.607683273544772362e+00 1.175918679585418181e+00 8.229698114738407400e-01 0.000000000000000000e+00 1.835659804334428458e+01 6.661249681239399756e+00 5.540981433652775401e+00 0.000000000000000000e+00 -2.032553641717619541e+00 7.540291977908920806e+00 -6.085962406408975678e-01 4.475968604832972986e+00 -6.306617133599638159e+00 6.611718216960157379e-01 1.423354872771982471e-01 1.401310675165577280e+00 -1.596980807654278189e+00 1.088585742601399176e+00 7.121024152921141548e-01 -3.430963617809381194e+00 -2.721140371775066402e+00 -1.486416400086557621e+00 -1.193069752088361968e+00 6.590543580200160234e-02 1.628261024613970355e-12 1.635683814888116809e-12 1.673138407334850974e-12 1.615100362427872175e-12 1.676914927447106796e-12 1.658840669062117308e-12 1.614424251835527846e-12 1.691727117109585992e-12
3.957891769394307424e+00 5.125271296490315542e+00 6.059232950912898374e+00 3.862746485802519558e+00 6.400286675375284062e-01 3.932060931267137072e+00 4.217740268574426965e-02 5.722012477550096898e-01 5.388000371654075860e-01 1.234282413377013832e+01 1.114190285862150631e+00 4.588327632183842653e+00 4.446720167350638242e+00 -8.161654903027427688e-01 -5.045840178923564956e+00 4.544523209628462124e-02 3.619721592308661862e+00 -1.012217802208409978e+01 1.339422347206439712e+00 2.535220971183014815e-01 9.691412492633019182e-01 -7.126820603105486818e+00 1.215374328145975236e+00 1.422411753989041072e+00 -5.880667590939236078e+00 -6.485830712328233716e+00 3.103838858610941109e-01 -7.417975454692632420e-01 -2.617839332694875398e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.330648462887509709e+00 1.966370966599643166e+00 4.249489903871942253e+00 8.479292712525143827e+00 -1.048236308611913792e+01 4.560509760297156712e-01 5.876949875454669237e-02 7.393372832919437032e-01 2.182911226082870026e+00 4.075750114871657281e+00 1.346214716732641925e+00 5.241833669437325760e+00 9.146469954059218921e+00 1.666248950185913236e+00 -3.032946496829414418e+00 -6.062899597112600958e+00 -1.066129692576913257e+01 -2.124382511631397463e+00 -6.471296138115950614e-01 -1.740304948825422082e+00 -1.513824640173916158e+00 -7.777091258034610100e+00 1.137644195097889055e+00 -7.368712137374896498e-01 8.902896675912389535e-01 -4.382691109435957522e+00 -1.055666753384395662e+01 -2.701138187266867607e+00 1.357438095091559216e+00 3.039733354957564354e-12 2.788446647198407910e-12 3.038171588766978848e-12 3.635801078608058567e-12 2.639136430383335004e-12 3.200333600181783859e-12 2.636871122385468780e-12 2.187830656853333514e-02
9.128475805606138138e+00 3.772248655054769029e-01 6.966728810556178431e+00 1.741622396236963244e+00 -6.289308112225615588e+00 9.999999999998262723e+00 4.952554803963445273e+00 8.536504176203645322e-01 0.000000000000000000e+00 1.980099997499950959e+01 1.387629895102182331e+01 5.646886062970706277e+00 0.000000000000000000e+00 1.544048363780791355e+00 -5.069247715819625855e-01 -1.107042383954228271e+01 -1.677994230724972979e+01 -7.544497310108615462e-01 1.661364060114922381e-01 4.430730145172292467e-01 1.707947400581234065e+00 6.991969452832715870e-01 -1.158605010795959522e+01 2.314091883609707079e+00 -9.672601623852690622e+00 -3.208701327751680044e+00 -2.420078566906755047e+00 -1.806754993876928728e+00 -5.418806078222707656e-01 0.000000000000000000e+00 3.220191943052328476e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.144358918565950761e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.767111408963397245e+00 1.784699749120599810e+00 6.625198615905678601e+00 6.102147255273012938e+00 -5.739503269845519284e+00 7.646186865740323135e+00 3.894340649986657299e-01 1.029126984410227097e+00 1.749504099257028489e-01 1.728963906516293392e+01 3.751880893948192686e+00 6.219123148158491432e+00 2.452930650075780594e+00 -1.533265233069820654e+00 9.446708402851605513e+00 -3.032079089582366827e-01 -3.534222817926794491e+00 -2.081737197344742274e+00 -1.539006059051603419e-02 -8.966227519699727644e-01 1.289377442858661293e-01 -8.009422919479099789e+00 -9.666657204413553472e+00 9.207330387966904395e-01 -1.613131174121967826e+00 -1.366341182085984096e+00 8.037410761759948841e-01 -3.506253142569734638e-02 9.904979648286558191e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.665984526441604663e+00 9.666057389859478377e+00 6.706143233921708635e+00 5.565468989149592538e+00 -2.204540413182994207e+00 1.470607700305668564e+00 1.000000000000000178e+01 4.233527432941949220e-01 3.002559846081807482e+00 7.472307867460135533e+00 1.980099997500125042e+01 3.919964873233095837e+00 1.076095336558314841e+01 -2.493251340150455686e+00 6.046479304480812722e+00 -2.098546563015704969e+00 1.348257839360503318e+01 -1.240576586060551323e+00 4.688851952817394975e-01 -8.729053673939921154e+00 -2.314008362846867506e+00 8.483949680233300317e-01 -1.018266790368439878e+01 1.358882198006406972e+00 -3.819677476700093610e+00 -1.292098044653078537e+00 -3.893988854548860790e+00 -1.455108667752361695e-01 -1.616771309927922118e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.361007129391889336e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.419885821405398652e+00 9.605703615969863662e+00 4.968722487484273920e+00 9.622242167073151720e+00 -7.561431573350736457e+00 2.021460480700683071e+00 9.999999986414763953e+00 6.441462183670351171e-01 9.943179121995159520e+00 8.794354854058889615e+00 1.980099997500079922e+01 4.879945741316030094e+00 1.974410100455291683e+01 -1.348191755841502415e+00 1.421034658443770526e+00 -9.132574099801514800e-01 1.096122833219045312e+01 -9.307046134245647195e+00 5.895927430615245379e-01 -5.405530923104926444e+00 5.895927430615245379e-01 -4.698399178118899400e+00 1.279500883711542691e+00 -6.550760237902937266e-01 7.652255856928613653e+00 -1.136802257181238218e+01 -1.164780665449820418e+01 -5.808302349207838944e+00 5.565156408375885322e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.283215160404065358e-02 0.000000000000000000e+00 1.793864860177376078e-02
8.625117636679803468e+00 2.276830419951411333e+00 7.056833280371712647e+00 4.405214232768036808e+00 -3.703510385330226029e+00 6.913358519209387154e+00 6.969685386465247490e+00 5.589671428934170905e-01 0.000000000000000000e+00 1.643052436857689358e+01 1.649812610620168840e+01 4.532734724412444294e+00 0.000000000000000000e+00 1.854492105178109584e+00 -1.388315163353794723e+01 -1.134876978244646573e+01 -1.695074284831911271e+01 -3.587899749995078658e+00 -3.090575923123874524e+00 -2.464494657607467776e+00 -1.257450800210258457e+00 -6.418128192413033339e+00 5.348040467095561690e-01 1.771646394508425981e+00 -8.031893853262955574e+00 -1.689741302734087958e+00 -3.394607774637760755e+00 -6.995063030203459986e-01 5.075375543704884196e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.282514054761287881e+00 1.493761346799471923e+00 6.513884093512921858e+00 4.331812212646818927e-01 -4.431558370413689829e+00 9.272007238049290861e-03 1.034614469276331050e+00 1.421548822849982505e-02 8.181946252036068380e-15 4.410037034169478898e-01 6.236192878771602111e+00 5.801442665143761168e-01 8.181961201983709053e-13 2.177322908446660765e+00 -7.818282982538830694e+00 -2.714967158452063600e+00 -1.056502810951996985e+01 -2.626071233469361221e+00 -1.413394661674520769e+00 -1.812749321397207902e+00 -7.204843418099257102e-01 -1.287850798480534031e+01 5.726761050700938327e+00 2.870072991833214182e+00 -1.162338482801834871e+01 -8.652666802756915354e-01 -6.051275593132526831e-01 -8.663624425271415630e-01 2.259025370611426609e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.008878239488422007e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
