# w_1 w_2 w_3 w_4 VF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_2_1 fut_util_3_1 fut_util_4_1 fut_util_1_2 fut_util_2_2 fut_util_3_2 fut_util_4_2 fut_util_1_3 fut_util_2_3 fut_util_3_3 fut_util_4_3 fut_util_1_4 fut_util_2_4 fut_util_3_4 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
2.694754823446287695e+00 4.102716372565468061e-01 7.412388191127629256e+00 3.383553814476111921e+00 -1.551232181353313422e+00 8.555791927333257496e-02 4.196697157672672832e-14 8.457487854748341194e-02 2.254311130761464277e+00 1.660737418463159587e+00 4.196689214546834508e-12 1.650134547739039670e+00 9.298023227907332711e+00 9.565728852374113522e-01 -5.388141502276028838e+00 -4.791026633926094846e-01 6.258965509322652387e+00 -8.205432745114941140e-01 2.874170388808782173e-01 -8.203284825161160088e-01 -8.124501142245028618e-01 -4.928147046231020845e+00 -7.291090913703253129e+00 2.538204926497098946e+00 3.020468275339656561e+00 -1.072296688246601182e+00 3.566362515013892648e-02 -1.847970639289620687e+00 -9.974500668437961126e-01 0.000000000000000000e+00 6.646593813992528188e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.328696690466093955e+00 4.617250823672046423e+00 8.548947693944413118e+00 4.065083430251240082e-01 -8.560986543825224615e+00 6.213410574793711838e-01 6.761288881854592965e-14 2.696626670759314948e+00 2.085626185510717434e+00 4.789355589121902845e+00 6.761274553372731334e-12 1.018773636700376706e+01 8.935920721001725298e+00 8.496280509767585309e-01 -4.933884517750799503e+00 -1.876892455561335327e-01 5.258819962209918764e+00 -3.910772970438704532e-01 8.284318867013035215e-01 -2.705687769705262369e+00 -3.627726044100651581e+00 -9.748198981389849749e+00 -1.709789538788882624e+01 2.703104587110990220e+00 -1.507964097605090892e+01 -4.526465908278688999e-01 7.668625929235832750e-01 -8.130166860488396985e-01 -2.260174871893854964e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.770060149218392331e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.873376414626235942e+00 8.709114403520281655e+00 7.554053459611136390e+00 2.533535291157885005e+00 -1.063665790732778582e+01 1.000000000000000178e+01 3.563035284302624728e+00 5.864088811046902272e+00 3.735293789260866193e-01 1.980099997500125042e+01 1.173991475640734095e+01 1.511677356501431468e+01 3.670552306460304059e+00 5.424714574878031909e-02 -1.072488118718583472e+01 -1.059332290264021914e+01 -8.380747210361940702e+00 -8.212076552496933024e-01 3.367545034149242444e-01 -4.148993797522437799e-01 -8.832789766376070162e+00 -4.288299931949057786e+00 -1.059439707569440969e+01 1.337841884278862192e+00 -9.597242958793541945e+00 -2.791925852391437868e+00 -1.633963693738893497e+00 -2.691830477950905021e+00 -7.373678659659701484e-01 1.163111846647712169e-12 1.238994258752346145e-12 1.012206011083520961e-12 8.451706566592349839e-13 2.105052062544652061e-02 6.838862158867198282e-13 9.100941632950843409e-13 1.059741860284193116e-12
1.877214768937600642e+00 9.779364100960821204e+00 7.718448371155090193e+00 3.582786465634047346e+00 -1.178948749853664424e+01 2.852720596147176446e-16 4.195422482745116532e+00 3.324970476826713206e+00 8.251213137108013296e-01 2.852465583551751790e-14 1.275596342479516743e+01 1.133424549225910027e+01 5.548465234167517579e+00 -1.476923481236707136e+00 1.604657043712474973e+01 -3.176186827924031508e+00 2.427269886930916165e+00 -1.115129474280189292e+01 2.422717730795641844e-01 -1.291244785799370520e+00 -1.548864828381660885e+01 -5.568597559488438264e+00 -1.543689674230962972e+01 1.558693313700172167e+00 -4.023461787705536530e+00 -1.028165101956230121e+00 -1.356383282484714403e+00 -4.244128670208155540e+00 -5.555501501925210750e-01 6.546002455198316774e-14 7.809464880326189018e-14 5.962009238827891376e-14 7.184666939092061933e-14 6.128421907484542772e-14 2.166905968842416930e-01 5.927089204434501414e-14 6.795411903948542925e-14
5.602137124908780130e+00 7.338247531426941528e+00 4.418539005549521753e-02 5.777977662689077754e+00 -5.808678140029977399e+00 1.903939256203445936e-13 2.573280020238323917e+00 1.909835374394425511e-13 3.060138864415419269e-01 1.903939256203445966e-11 9.947477994011876490e+00 1.909835374394425460e-11 3.304362346798869421e+00 7.626664703885344121e-01 4.284341678777939144e+00 -3.265420123985229406e+00 6.059918954140336211e+00 6.715618158444542907e-01 1.007699231682322560e+00 -1.411308591539779111e-01 -1.024185346103780248e+01 -8.837078010988637378e-02 1.079134162378512229e+01 -8.837078011048149495e-02 7.038552690098136999e+00 -3.949966018879623952e+00 1.095859015025197891e+00 3.185059929009351753e-01 1.833982975824204109e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.149767290453659607e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.640446290498005943e+00 4.780489013765616413e-01 1.613826541272650461e+00 9.887440858998742144e+00 -3.541036731297306339e+00 4.656969579183683483e-01 0.000000000000000000e+00 7.712278890883521587e-01 1.000000000000000178e+01 4.120637270921681861e+00 0.000000000000000000e+00 5.357797726047805575e+00 1.980099997500125042e+01 1.943829921302417940e+00 -9.970490755855308862e+00 1.788360187369842702e+00 3.858335073684836303e+00 5.584898241851064815e-02 1.244013305581491702e+00 -1.137075799515276653e-01 -9.560978027521770395e-01 -2.145312674314542978e+00 6.463458012326976920e+00 -2.282774947110012942e+00 3.317074889970738294e+00 -7.382966199888661762e+00 -8.029924033438168962e+00 -7.073657609335247898e+00 2.611825700122933844e-02 0.000000000000000000e+00 2.057423592893545261e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.201537068343983550e-01
5.946903386107853073e+00 1.476557798117563491e+00 3.902152493731735117e+00 8.548127502372393494e+00 -1.331043207113591365e-01 3.071448277702224505e-01 0.000000000000000000e+00 6.095592766806958274e+00 3.135157848335783926e-01 3.310818389956319940e+00 0.000000000000000000e+00 1.541613622738603517e+01 3.346918577214361701e+00 2.195428039136539944e+00 -1.053523598742083678e+01 7.808825016510156924e-01 5.392114722736987886e+00 -2.069014998888015544e+00 -9.136387081904695506e-01 -2.951985322780395826e+00 -1.443841797281152362e+00 -7.396503803584631997e-01 1.953337772493349833e+00 -2.084685695628892166e+00 7.657203717991649228e+00 -2.808421327398345824e+00 -5.374638657391631824e+00 -1.549448205306114090e+01 2.353655160150674774e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100630491091294072e+00 8.014711690197604099e+00 7.811347906290387222e+00 7.897177326978257916e+00 -5.098255584911926874e+00 0.000000000000000000e+00 5.697136679964359907e+00 5.501673677334596446e-01 7.121362019073727845e-02 0.000000000000000000e+00 1.489720516097147929e+01 4.495391046414636271e+00 1.499571948353398687e+00 -1.583217683377111662e+00 1.420901713732307670e+01 -2.082705577421859910e+00 4.015527112656078756e-01 -6.018558289929690552e+00 1.211397270046474572e+00 2.271412041174492302e-01 -7.320626439187201129e+00 5.758835096679659760e-02 -4.400663378183775065e-01 1.213479350723307260e+00 -5.807949116645039211e+00 6.810757696687669283e-01 1.149418406763305783e-01 -4.799195344309968192e+00 1.603567753188622991e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.679862921463271264e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.026671844216388685e+00 7.164210757843711086e+00 1.169704847708953332e-01 2.540389167038397567e+00 -7.676680345563810626e+00 0.000000000000000000e+00 1.346937160868409977e+00 0.000000000000000000e+00 4.831791771806883129e-01 0.000000000000000000e+00 7.142860509754521914e+00 0.000000000000000000e+00 4.200814366367737307e+00 2.327737826473598448e-02 2.642852359919137140e+00 -3.329906645121335718e+00 9.013271123571238164e+00 3.211532399713751817e-01 1.669934254443379507e+00 -8.646582457759445228e-01 -2.974026686911269146e-01 -2.339409695417906665e-01 3.135722301495947217e+00 -2.339409695417906665e-01 1.422723962936847286e+01 -1.213437871649786504e-01 1.741161339801317043e-01 -3.285834805373514245e-01 5.010101499103434275e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.104281376757102653e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.867763571955316282e+00 1.609469325742077350e+00 4.902018560222440868e+00 1.528233180543824732e+00 -3.008883786745566447e+00 1.706746097457634281e-01 0.000000000000000000e+00 4.673146968633495213e+00 6.348083447731580620e+00 2.420497730000408243e+00 0.000000000000000000e+00 1.347354667799953098e+01 1.573622721704226812e+01 2.178627810496946982e-01 -2.086668592417684209e+00 -1.844337996790774703e+00 1.442428313730250089e+01 -8.404939910438006256e-01 2.859114484430812508e-01 -2.587421855486901734e+00 -2.978650873219284900e+00 3.923861007776615062e-01 -6.165897850677166225e+00 4.919528170761571229e-01 -9.584586787254336215e+00 -1.386582133525807503e+00 -2.601766940400094263e-01 -2.836481461168499418e+00 -2.008646384826554332e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.272554206912348551e+00 4.065151465285867793e+00 3.703600735827293100e+00 1.810808360985742604e+00 -4.452211585015309225e+00 6.797095496735790221e-02 0.000000000000000000e+00 1.539213423541901937e-01 4.023422599452822546e+00 1.460976577971155654e+00 0.000000000000000000e+00 2.289348046279874538e+00 1.248766739704822548e+01 -1.552623677865935248e-01 5.065847568000344303e+00 -1.225560939945349759e+00 9.725504986169974941e+00 2.971991840818563602e-01 1.401310675165280628e+00 -1.544396790982956458e-01 -2.211139834717184560e-01 1.148672951965657330e+00 -5.084672699230676329e+00 1.073395013888257754e+00 1.129329129405902910e+00 -1.038206055282590023e+00 6.590543580387535350e-02 -1.781692286578342665e+00 -1.321613163869327812e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.957891769394307424e+00 5.125271296490315542e+00 6.059232950912898374e+00 3.862746485802519558e+00 -2.624607637876390953e+00 6.926136627213531627e-01 3.180315460102163261e-01 4.467911546300620707e+00 2.671646502497537323e+00 5.067309285870339686e+00 3.372292300447893965e+00 1.316998361450342614e+01 1.013952900764350673e+01 -7.774951647897584972e-03 3.652137938009806906e+00 -9.188972023370512998e-01 -7.611462602711623227e+00 2.296197889180185137e-01 1.088522123371642669e+00 -3.713774373669212481e-01 -5.831954877085729017e+00 -2.575385267897111863e+00 -5.189480440347927548e+00 4.688944226189734055e-01 -9.673558577426303984e+00 -7.656998536687082968e-01 9.320248077406724507e-02 -2.143352144354741196e+00 -6.587127089115936140e-01 1.176806470654678167e-12 1.495983670381473758e-12 1.107191831927547252e-12 1.222709716959634799e-12 1.188855313748245398e-12 8.570653327633588720e-13 1.244836935988731756e-12 1.133433226146185352e-12
5.330648462887509709e+00 1.966370966599643166e+00 4.249489903871942253e+00 8.479292712525143827e+00 5.271023290179748244e-01 4.657276272660185734e-01 0.000000000000000000e+00 3.512625000818861976e-01 9.757473698991173450e+00 4.120782142680776694e+00 0.000000000000000000e+00 3.553731477247085380e+00 1.955699744292254394e+01 1.661245391536441129e+00 -8.950978159018948332e+00 1.651945952057079170e+00 -9.278087204813877165e+00 -1.685720800482709114e+00 -4.975502008357193806e-01 -1.837227145007409579e+00 -3.004224571184818782e+00 -6.414810084122390954e-01 1.774194308289918309e+00 -5.784753789191698914e-01 -5.555357876256221239e+00 -2.397687185339930416e+00 -4.563247724372439862e+00 -6.365872187163236440e+00 4.632524973306806348e-01 1.159517089548839364e-12 1.076601962266709621e-12 1.075050971529661994e-12 1.095404323066023082e-12 1.033828730089003667e-12 1.072757705353178347e-12 1.086504783592683334e-12 1.065987232383538950e-12
9.128475805606138138e+00 3.772248655054769029e-01 6.966728810556178431e+00 1.741622396236963244e+00 -7.911282105925659280e+00 9.459431812471516210e+00 0.000000000000000000e+00 3.409632489137326861e+00 1.060640906468907907e-01 1.925295566871340114e+01 0.000000000000000000e+00 1.148012412463758025e+01 1.869435581615291442e+00 1.544048363787803746e+00 -1.825695161121227628e+01 -5.596557627799482404e+00 -4.911437019646035296e+00 -7.544497310069396834e-01 1.653634230635085522e+00 -4.167849658370806343e-01 1.088263314218939737e+00 8.023063718629702690e-01 -9.460757744772775979e+00 1.665954321202219424e+00 3.381609425558274595e-01 -2.949964569469874398e+00 -5.418806078216704680e-01 -2.297572456948582253e+00 -7.495956724505872248e-01 0.000000000000000000e+00 3.170717832350328225e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.686480647197111646e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.767111408963397245e+00 1.784699749120599810e+00 6.625198615905678601e+00 6.102147255273012938e+00 1.464305714506735967e+00 3.611956138654373594e-01 0.000000000000000000e+00 2.467454125975323098e+00 2.706809183002853558e+00 3.606290815983428377e+00 0.000000000000000000e+00 9.736707957835216476e+00 1.020732277390062848e+01 -1.289320538250706902e-02 -1.648021823629224558e+00 -1.347895864231099194e+00 2.246726187852881917e+00 -7.651697937848050968e-01 4.014855942921827792e-01 -1.710579853044766896e+00 -9.691448852678937742e-01 -2.030819443217226627e+00 -2.558921525030959376e+00 5.298902821661528595e-01 1.255240899766294715e+00 9.639042676211194427e-02 5.094334860026346057e-01 -4.447062902021333031e+00 1.288988399591148581e-01 1.574537917582718993e-12 1.528427237102944220e-12 1.549116023721773202e-12 1.536568333895084321e-12 1.516024990006609174e-12 1.568417870969471468e-12 1.542494645306221050e-12 1.546200586821663381e-12
1.665984526441604663e+00 9.666057389859478377e+00 6.706143233921708635e+00 5.565468989149592538e+00 -9.908677643491611065e+00 7.848822467348082781e-14 2.996579302220995888e+00 1.736798512902995695e+00 8.744132139721877195e+00 7.848822467348082023e-12 1.075004064045497465e+01 8.137382121147149761e+00 1.850308224835884019e+01 -1.551254671735849300e+00 1.646903092211353581e+01 -3.079208810351737213e+00 7.123360155375165981e+00 -1.171420914830084037e+01 4.688851952774616416e-01 -1.557380606480412411e+01 -8.399884664302305071e-01 -1.980290024757906719e+00 -6.171113486673740489e+00 8.902802815724130125e-01 3.881082538513177305e+00 -5.512673481986633817e-02 -1.604646059720929441e-01 -6.455133233641163759e-01 -1.021913673522092392e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.165536848013058235e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.419885821405398652e+00 9.605703615969863662e+00 4.968722487484273920e+00 9.622242167073151720e+00 -7.345195666445005322e+00 4.571250775453683524e-01 9.887356505136574825e+00 3.281630233621843917e+00 1.000000000000000178e+01 4.080771323513268101e+00 1.968804314795829669e+01 1.125884851740682002e+01 1.980099997500125042e+01 -8.230657237181777663e-01 1.078297129796156995e+01 -2.930663015207500610e+00 1.276058615326984613e+00 -6.287625592881469494e+00 5.895927430615245379e-01 -1.092347864254287337e+01 -1.010242216531475101e+01 -5.669813226819678809e-01 9.697202939414282241e+00 -1.364545455336656499e+00 -1.467504491938759204e-01 -5.640355248476053518e+00 -5.206049111682423819e-02 -9.053042990350483876e+00 5.565156408549217781e-01 3.521669972555508284e-13 4.208083916290287187e-13 3.352731938876969660e-13 3.439076096641143956e-13 3.243340614695652124e-13 6.383621229217334436e-02 3.328541076910995713e-13 1.741180628546177764e-02
8.625117636679803468e+00 2.276830419951411333e+00 7.056833280371712647e+00 4.405214232768036808e+00 -4.392701355198820323e-01 2.684349192536168882e+00 0.000000000000000000e+00 2.641853953631431828e+00 4.350016912828699733e-01 1.016407100040552614e+01 0.000000000000000000e+00 1.008173906232060091e+01 3.976130703337878547e+00 2.550764701641643928e+00 -1.515351027621676216e+01 3.744002320124129590e-01 -2.241675521154598449e+00 -2.835436773170750602e+00 -1.257450800213392172e+00 -3.620350605898058571e+00 -1.831287034838745109e+00 1.145942363843597933e+00 -7.061564424428690145e+00 1.155090356963529130e+00 -1.139375727363757207e+01 -1.070448418582904182e+00 5.075375543739200079e-01 -1.996755196453698256e+00 6.574525400365745231e-02 5.733697436212963340e-13 5.635337065051071071e-13 5.747694349530059433e-13 5.713632735912504014e-13 5.568952163231042324e-13 5.832535168318407351e-13 5.731994837374673312e-13 5.656060600525250376e-13
5.282514054761287881e+00 1.493761346799471923e+00 6.513884093512921858e+00 4.331812212646818927e-01 -5.988639207689947952e+00 1.033142579083199675e-01 0.000000000000000000e+00 1.032921336679478025e-01 1.783183633745066554e-01 1.842688409166312269e+00 0.000000000000000000e+00 1.842471625429236370e+00 2.478196134532203665e+00 2.021580163364008698e+00 -1.056502810952257576e+01 6.339608263106344399e-01 8.185032404698485919e+00 -1.832317284820353942e+00 -7.204843418112385489e-01 -2.664925836111707635e+00 -2.180550482530037470e+00 2.727616091159615674e+00 -1.024397115917184564e+01 2.727640178241358182e+00 -1.836508630641296103e+00 -8.663624425256526429e-01 2.454705004872834995e-01 -8.663614307732543374e-01 -2.988462557871844616e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.025184875679702040e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
