# w_1 w_2 w_3 w_4 VF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_2_1 fut_util_3_1 fut_util_4_1 fut_util_1_2 fut_util_2_2 fut_util_3_2 fut_util_4_2 fut_util_1_3 fut_util_2_3 fut_util_3_3 fut_util_4_3 fut_util_1_4 fut_util_2_4 fut_util_3_4 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
2.961426443001610176e-01 6.093979013126563871e+00 3.313426132899243370e+00 4.146922792871698071e+00 -2.448448478771628523e+00 0.000000000000000000e+00 1.769531468448615197e+00 0.000000000000000000e+00 3.034873627338343094e-01 0.000000000000000000e+00 8.215546259489917347e+00 0.000000000000000000e+00 3.289913252413416700e+00 -5.922852885981952920e-01 1.177668052184387903e+01 -5.922852885999809747e-01 -4.662240697700486547e-01 -6.506498073293133011e+00 1.946065261275512936e+00 -1.753670057783126845e-01 -7.150640375597042464e+00 5.140511424299551990e-01 1.205290895035075360e+00 5.140511424298864762e-01 1.116085741052587288e+00 -1.939550648010791856e-02 1.568771091345398383e-01 -3.108110723607967252e+00 7.041696654766982366e-01 7.619322698669171723e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.709400854795103675e-01 3.994142196656143895e+00 1.478874083089277924e+00 9.373025620431372218e+00 -4.017659685355599919e+00 0.000000000000000000e+00 1.970609647563122957e+00 0.000000000000000000e+00 9.999999999999971578e+00 0.000000000000000000e+00 8.680568116119578903e+00 0.000000000000000000e+00 1.980099997500122200e+01 -3.418801709590207349e-01 6.779548943655936633e+00 -3.418801709588997761e-01 1.945911980404212827e+01 -1.514968458414509334e+00 9.092875361502587017e-01 -7.988284393312222065e+00 -7.988284393312146570e+00 -1.750775118442965184e+00 1.130608750809180485e+01 -1.750775118427775112e+00 1.684325180882250095e+01 -8.392861815387329116e+00 -4.098278070668448514e+00 -1.874605124086273733e+01 1.054948734138490440e+00 5.457069838786975102e-02 2.764477557461175738e-12 2.593448684287905484e-12 2.607595423603984992e-12 2.701453547132496006e-12 2.474342345598623538e-12 2.625967052737145374e-12 1.926995480226232835e-02
8.526645530564612940e+00 5.019674412691790266e+00 3.503795054353198601e+00 5.069568724660533654e+00 -1.085394863235662299e+01 5.836779394526503406e-01 1.156580235484315988e+00 9.449694124823909691e-01 4.579522311811752289e+00 4.636027532057753753e+00 6.604650264449294816e+00 5.951323156531037384e+00 1.333591121692478154e+01 -6.863963815196933105e+00 -6.499959241745239424e+00 -7.194747995482221548e+00 -9.090872693980216468e+00 -4.647070544271957732e-02 4.316765747726843960e-01 -4.492459267611494389e-01 -3.894922270818778731e+00 -1.540326924640096073e-01 2.111835450954250071e+00 -3.001766507301408260e-01 -5.589549550103268816e-01 1.929332817025126712e-01 6.710805619314187398e-01 -5.202428267416729035e+00 -7.683732167781276434e-02 3.123468877205132221e-12 1.816118273562788987e-12 1.886324917880349838e-12 1.967792919507939686e-12 7.374254725411547584e-01 2.024642606346382934e-12 1.955953845070301789e-12 1.864963238878215392e-12
2.621831331761406148e+00 4.863870401191309867e+00 4.047317981199250347e+00 9.768352274907231347e+00 -6.116034807959813691e-01 0.000000000000000000e+00 2.931450109618152222e+00 3.048352249692510174e+00 9.999999999999873879e+00 0.000000000000000000e+00 1.063042456149579174e+01 1.084418806377555278e+01 1.980099997500112607e+01 -4.015944556235000185e-02 2.976708171082067089e+00 -2.076052471269544064e+00 1.177374135293754520e+01 6.145376306570583536e-01 5.224904349398907799e-01 -5.028581953875944643e-01 -9.623757442334323065e-01 -5.458261291876937982e-01 7.428689266827269044e+00 -1.750735914054480702e+00 5.629333368429353612e+00 -5.902776367836600535e+00 -5.697654821918160195e+00 -6.067931279070343464e+00 2.642954251864271242e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.028426498139160400e-02
6.252627298286034474e+00 2.740122825240705051e+00 4.025554971077101030e+00 6.672960784734983442e+00 -8.473625181866045963e+00 3.473691081760261756e-01 3.509488067165192349e-01 4.104428949545923036e-03 1.113413022775869288e-01 3.532929799802032811e+00 3.552061235607057110e+00 2.518596663631230692e-01 1.919823599120008328e+00 -6.692859128099562405e+00 -9.372272421276944598e+00 -1.249589838777956174e+01 -5.209641588244670274e+00 -5.677287352828207512e-01 2.013781138595967524e-01 -8.590253851491311821e-01 1.380930337748055015e-01 -2.039548678294283990e-01 4.090755010972542571e+00 1.606084803338104217e-01 2.588828981589576639e+00 4.428100980979979978e-02 9.243715128370947332e-01 -1.152557240778648406e+01 1.740216363579960568e+00 2.401695656858039013e-12 1.962764830222910040e-12 1.939667992356629007e-12 2.031949510019609027e-12 6.932383834004408607e-01 1.964127374198126885e-12 1.993302367286820442e-12 1.877833161438856617e-12
8.098283824244449036e+00 1.741254762467839834e+00 3.565882937541699160e+00 6.345372711044175773e+00 -1.443161898051759273e+01 2.418877110731610935e-01 5.300372542453348903e-17 3.382114869463010987e+00 3.952890813730277841e+00 2.916971041985159108e+00 5.300372542453348854e-15 1.143290998755359134e+01 1.237599429664356165e+01 -1.119178167295663151e+01 -1.422350269367170661e+01 -1.215052231756780188e+01 -7.199363857077974771e+00 -4.118005894065220884e-01 7.298124215432399975e-01 -1.824929299374682401e+00 -1.715175636729154407e+00 -2.728867359292009853e-01 4.347036504386089462e+00 -1.219102174318785314e+00 4.169474308712150190e+00 3.705848059286174778e-01 1.901604501500101962e+00 -4.413711229298516336e+00 5.291038625606241386e-01 1.840100525768505017e-12 4.090716999458939018e-02 1.642929513337002846e-12 1.587609839931964158e-12 1.150105463936439198e+00 1.589283198517890351e-12 1.582474058368477343e-12 1.612065172598632136e-12
6.401681940704895268e+00 8.949735029032208633e-01 9.872502578307228660e+00 9.318485719920721166e+00 -1.166429757235703590e+01 1.272047468139020143e+00 6.016351868103472222e-01 9.999999999986979304e+00 4.981819898232724420e+00 6.935958200039379129e+00 4.709725910328190324e+00 1.980099997498822972e+01 1.391781838420207862e+01 -6.820525372760844363e+00 -8.972576952452090637e+00 -8.249974458855659165e+00 -2.431813010417580134e+00 3.652642581753750672e+00 4.472120528430985509e+00 -1.266191550798386523e+00 -1.158016950508020448e+00 -7.347416796125534333e+00 -6.406311844516582532e+00 5.599481838679310625e-02 -8.657943583431514156e+00 -4.494176524316348953e+00 -3.063128053458546329e+00 -1.064428198992690966e+01 4.319671224404653120e-01 1.959760743172177938e-12 4.314018076652470501e-01 1.803647948195241872e-12 1.887193189464072491e-12 6.722345114235546149e-01 1.826033919070154526e-12 6.872252468486542663e-03 1.796564802552023962e-12
4.206263453763925853e+00 4.458703403990170955e+00 7.605298211962263188e+00 1.293787226138401802e+00 -9.313536819660470201e+00 7.449822456289124650e-01 0.000000000000000000e+00 5.421304521236692819e-01 2.983470352064966136e+00 5.262539690748983645e+00 0.000000000000000000e+00 4.461031870850775682e+00 1.072606123454548133e+01 2.798763712500566547e-01 2.732556801614470565e+00 -3.131625990559322448e-01 7.274216582150610400e+00 -1.829109204783802012e-01 1.060945187061853145e+00 -2.646503872002841651e-01 -3.484825596541447079e-01 -6.269044625509746282e+00 -8.858350154231111162e+00 2.328900073351050981e+00 -1.101635894432693874e+01 2.858696026341435825e+00 4.102552133883612839e+00 2.309805614647260974e+00 2.910767552267463198e+00 8.202787949752876617e-13 6.850032812434929050e-13 6.276934928181902504e-13 4.114241882412935092e-01 4.821931157313052996e-13 6.217180010594793808e-13 6.575148060328358472e-13 6.104512477922343500e-13
2.944551143469731347e+00 5.636451120956342820e+00 4.000357183850386633e+00 7.318898709707152506e+00 1.742872135304551762e-03 1.022631482847470453e-14 3.432618212267177338e+00 2.154960963498481874e+00 1.083479266132677754e+00 1.022631482847470447e-12 1.151941958233060070e+01 9.086465341557163455e+00 6.386286559610604208e+00 -9.340529519583749829e-02 4.074997575347367729e+00 -1.343517102282917319e+00 5.151819432258637477e+00 -3.543323409945409890e-04 7.203591781445873865e-01 2.480221076126360724e-01 -1.119249981284093742e+01 4.023856178356903165e-03 5.706697714072919148e+00 -1.005583403990219171e+00 8.208910949828222670e+00 -1.936357626472096083e-01 4.049266007243474408e-01 -1.053443810238692713e+01 1.506797477908021543e+00 1.288456523178182722e-12 1.227601570744085713e-12 1.210797934810099597e-12 1.201334479370255538e-12 1.145730816093026477e-12 1.188050526013118002e-12 1.207224954901889081e-12 1.222478587623438783e-12
5.014946197554817964e+00 5.615177254926236650e+00 7.770309115890244200e+00 3.623437039391326220e+00 -5.393103847386846006e+00 9.469766324276931435e-01 2.600064520898868192e-01 3.012576330801473579e-01 1.485147753243066582e+00 5.957848333056348089e+00 3.031140165075122184e+00 3.277111636430846797e+00 7.510117387925631327e+00 2.857184909478125978e-01 1.270401723525760529e+00 1.422839396075788188e-01 -7.857685870431496689e+00 1.318929980923336520e-01 1.077754665356171815e+00 -1.065945788764276436e+01 2.883428407738978724e-02 -6.841940511855011842e+00 -9.491728411315691005e+00 2.468444397660257472e+00 -1.390687231808973801e+00 -1.214668490446129789e+00 -2.688068231910129557e-01 -1.408872903156820566e+00 -7.664709590612317491e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.721985198311458021e+00 6.007598068886727205e+00 5.686676172116733596e+00 3.436322055771650064e+00 -1.462560660013311953e+01 1.108287509354117795e+00 3.684073106638796058e-01 1.288688246855316244e-01 1.181246618839673301e+00 6.461195686474932920e+00 3.643994795461295233e+00 2.079200078243953254e+00 6.676762665249798445e+00 -7.519513392385166917e+00 -8.330564145977003676e+00 -8.103929835240677448e+00 -1.813250164783829987e+01 1.008418741800496538e-01 1.008783515233233397e+00 -9.999713982364681897e+00 4.020422416400157295e-01 -2.957594715841958433e+00 -5.580294350072581899e+00 1.632778016135226773e+00 -2.306065945289953678e+00 -9.492657821689881592e-01 -4.132414111936728168e-02 -1.139622711209240746e+00 -3.782983488744574574e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.995054494675486456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.999205536959741458e+00 9.103396011921271125e+00 1.265819486022803364e+00 4.180681337803703101e+00 -1.157409313513400484e+01 6.500335809012185440e-01 1.513902346160447498e+00 7.957122669195732634e+00 9.849249562871959185e+00 4.903080716184166299e+00 7.584349717023799009e+00 1.764166211315525956e+01 1.964968469588287192e+01 -3.885815837148105800e-02 3.802588901081767947e+00 -1.599841107391874040e+01 -1.599841107391943318e+01 1.073173372220477401e-01 1.594207951158708392e+00 -1.820679202384251028e+01 -1.820679202384235040e+01 -1.040790020942579996e+00 -2.531638972032408397e+00 -2.456187953931040280e+00 8.750663280011400147e+00 2.220363592696004418e-01 6.045324357244105107e-01 -8.361362675607344030e+00 -7.360603397208592691e-01 2.501309001503443374e-12 2.128908323500294797e-12 2.003514087761063683e-12 1.726398285599776115e-12 7.719624529736379692e-02 1.906333272662374956e-12 2.025196159318072564e-12 2.299335242063153817e-12
4.595777150040394332e+00 5.093960465324866682e+00 9.060833387773786773e-01 4.869709336574289615e+00 -6.101634603578914628e+00 8.349790496411581275e-02 1.285332181171455757e+00 8.300920071752663967e-04 4.053175102274241048e+00 1.638458245936796009e+00 6.973097330901157243e+00 7.056182404989026768e-02 1.253448091172053580e+01 6.222173090396870831e-01 1.500857508849988919e+00 -1.346532767911618800e+00 1.013494505002371859e+01 1.716021183877627920e-01 5.043236910626759384e-01 1.636601283319437383e-01 -1.740630944731717811e-01 -1.037665995888148007e+00 7.275686704712071240e+00 -8.634552823553031109e-01 3.606851325956110355e+00 9.570941077847097689e-02 1.012013659856675796e+00 -6.112189661515198047e+00 3.940821508763546754e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.290506527291292622e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.116594376819731949e+00 8.974236905422863231e+00 1.978073525797738208e+00 7.117755468105434247e+00 -5.286184228178109734e+00 1.434999388747836280e-01 5.244653232302467494e+00 2.665203194116365637e+00 4.955751309391637882e+00 2.204166149709642308e+00 1.428537712862482856e+01 1.012705804015135058e+01 1.388083990306210502e+01 -1.794537463892643958e-01 5.986534194638350570e+00 -7.159760748061987812e+00 -5.544777661528592638e+00 -3.934328238463838723e+00 1.478578111528381811e+00 -1.043415950979438556e+01 -1.656556221062709611e+01 -1.175917306641427462e+00 9.103873698040073847e+00 -2.056238627788768092e+00 1.132884933396968563e+01 -4.495253931771888922e+00 9.081805461391285750e-01 -1.108710317766370634e+00 9.531291267625655594e-01 2.149908669060035526e-12 1.957096539949992886e-12 1.797204867228404736e-12 1.889820008430526776e-12 1.451465954805525316e-12 1.642353841899840683e-12 1.816322479179870352e-12 1.687496295786214443e-12
2.416402005838897082e+00 3.555596685508303878e+00 7.074827766270697538e+00 7.470841809305092340e+00 9.901152627066736045e-01 1.223101563517586671e-01 1.161705574048622180e+00 1.627695134279339761e+00 1.798653934248461289e-02 2.020902164335137918e+00 6.619694150944836153e+00 7.871419043229628265e+00 6.714709258463035235e-01 -4.009427980584762130e-03 5.385292006901856166e-01 -1.640615423672119544e+00 1.473664627055526033e+01 -9.385769789659759860e-03 3.710539910274047171e-01 -3.715615362978630820e+00 -6.763935894036877672e-01 -7.753556834979627964e-03 -5.634945064045014940e-01 5.919780873367211926e-01 -3.695007147967333427e+00 -2.821182338194008158e-03 -9.353727699078844340e-03 2.480376497034813277e-01 1.655981684623998085e+00 8.682948735288121417e-13 8.347682354387098158e-13 8.314241211991043419e-13 8.107265657775680279e-13 8.164491387921846838e-13 8.169606484365043997e-13 8.229788158326803091e-13 8.372189793701649693e-13
4.166307530370150225e+00 2.187053132942378131e+00 9.437078621561719727e-01 2.018413588023793004e+00 -1.185294317935672836e+01 6.834993864559189836e-02 7.447414570568650604e-16 6.279901559961310609e-01 3.117367257571808548e+00 1.465537708160304264e+00 7.447875374546082541e-14 4.815935231267139294e+00 1.096846857523550334e+01 -4.705785478890707196e-01 -3.293559100238863113e+00 -3.267612638428176286e+00 3.745735784217249176e+00 -4.026167732904697982e-01 7.015777970531534846e-01 -1.985326221866281493e+00 -1.928494708804551871e+00 -2.397128584321923939e-01 2.337793585947570918e+00 -6.119792498931136970e-01 8.422671873780291918e+00 -4.645994217383436764e-01 6.395951486049296086e-01 -1.592257583934697296e+00 -5.791235819767642790e-01 0.000000000000000000e+00 4.594364883226665502e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.375655525919009803e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.781157868853807003e+00 1.695376558366997966e+00 8.177525146288974867e+00 1.696694844094831511e+00 -1.364284690068625316e+01 3.918465248914186905e-01 0.000000000000000000e+00 2.324195624297319629e+00 4.532879515907119128e+00 3.764076118422668760e+00 0.000000000000000000e+00 9.444056458737742688e+00 1.326681776208615560e+01 -5.361250200823311829e+00 -6.482958496903813206e+00 -7.071284269636134212e+00 1.755085331802306525e+00 -6.430247545860467984e-01 5.299794659474025282e-01 -1.866728252122558995e+00 -2.360924093394713985e+00 -8.568484414548706241e+00 -1.118810830997403549e+01 1.946338660659242548e+00 -4.094336663031273443e-02 2.999830082045939594e+00 4.172834302580921140e+00 -8.731567676583358306e-01 2.698743440126330384e+00 0.000000000000000000e+00 2.007769347379152747e-02 0.000000000000000000e+00 4.123282177639501223e-01 5.467819869727948978e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.738850111417322708e+00 6.465463061371363729e+00 5.559338081170555945e+00 7.757123968198007979e+00 -8.151404336491864910e+00 1.665686894526157813e+00 4.146033869573867214e+00 3.996809275851973098e+00 9.829599932898213765e+00 7.965018719189858487e+00 1.267949615857214773e+01 1.244564632725742293e+01 1.962987638176114658e+01 -4.480800311064081498e+00 -6.474954395351958603e+00 -1.121455006658351650e+01 -5.317050891360676212e-01 7.852701657315726280e-02 8.191374049252611589e-02 -2.058532775475057530e+00 -3.212119055043074933e+00 -2.356698539736435949e-01 2.252102622477632821e+00 -7.335173659766092147e-01 6.094478555472945480e+00 -7.720575902445055982e-01 -1.881364128633583599e-01 -1.336195489357221966e+01 -6.657455845803822436e-02 2.063984671108604063e-12 1.656304542303754790e-12 1.588930905120652989e-12 1.612835365202589267e-12 4.935409060317143548e-01 1.598993507045953777e-12 1.655629101866672972e-12 1.628060938265142842e-12
9.643581649390733923e-02 3.694895423508563592e+00 2.656439268183663938e+00 3.322276115428114629e+00 -3.225000479017212207e+00 3.033511129624828064e-15 0.000000000000000000e+00 1.181921728400945585e-16 9.977977358991799051e+00 3.033511129624828206e-13 0.000000000000000000e+00 1.182294092102546496e-14 1.977896629858036448e+01 -1.928716329878146785e-01 1.038833716244038108e+01 -1.928716329878146785e-01 1.960812834201329125e+01 -1.782118770044003320e+00 1.733407729547665532e+00 -7.389790847017082775e+00 -7.389790847016929121e+00 4.127633447749187723e-01 1.641947831321057594e+00 4.127633447756872132e-01 -5.312878536367306559e+00 -2.324565126233849310e-01 8.566545762719705026e-01 -6.644552230856186625e+00 -1.341008345792726653e+00 6.282162389054868346e-02 2.955723601983555793e-13 2.931947572048291162e-13 2.827458277208125086e-13 3.239478629304443394e-13 2.687835592928356577e-13 2.898326550682264424e-13 2.965672213455481949e-13
6.098452712041942725e+00 3.897172312579332054e+00 4.345573086224711723e+00 1.369936624635841094e+00 -1.305066522741153001e+01 6.791677680947535434e-01 6.326359876630365395e-16 2.651013156318922023e-02 9.387856836744925104e+00 5.016009993419633162e+00 6.327082734239851339e-14 8.490020655452346077e-01 1.917922272617713375e+01 -4.665676773946632494e+00 -1.906082581499401574e+00 -5.491038795633714997e+00 -8.110854271525806070e+00 -3.013812518341006386e-01 9.295738275725028421e-01 -4.081296857662454758e-01 -1.629469935799061409e+00 3.093345067877766308e-01 -2.399209306336206993e+00 1.202321926592873735e+00 6.991860935300127977e+00 2.707247519402076641e+00 3.938202598802371668e+00 6.007540636218950958e-01 1.807177851448190209e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.468978562810861033e-01 4.860016657306212573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.217972814909126456e+00 3.088179726778053524e+00 1.908746430635162028e+00 4.760379505670910838e+00 -1.637867539598140709e+01 5.499451304269979690e-02 3.121621519310902038e-01 9.132468826201173284e-01 3.782540358061059038e+00 1.296593002891497148e+00 3.339277623526350158e+00 5.847303143210087484e+00 1.210209796427365170e+01 -1.213747953814562308e+01 -1.319024613597986395e+01 -1.264337922329030484e+01 -9.751666705401007107e+00 -3.683244220012241721e-01 3.619079404673724576e-01 -2.373963073787976441e+00 -2.114034539212374941e+00 -4.803355024075607882e-01 5.720381545759784636e+00 -9.859699624471812696e-01 6.587371161168485756e+00 4.635558939599701556e-01 1.193788256430376560e+00 -3.608797908990418080e+00 2.201415519027246082e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.259565788359908289e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.742134785767126104e+00 9.834784454336453763e+00 4.317810806191650919e+00 4.138923157363138650e+00 -1.280494801131863802e+01 1.514368728020916377e+00 9.897187612207826390e+00 9.854145813034026702e+00 9.863477359890673313e+00 7.585548787506186663e+00 1.969792714774329667e+01 1.965461741069531598e+01 1.966401506239076369e+01 3.167304034669982671e-01 3.167304034667650647e-01 -1.948426957153420958e+01 -1.948426957153417050e+01 -1.125491261940779891e-01 1.314310663282488301e-01 -1.966956890867286134e+01 -1.966956890867278318e+01 1.643781313412573108e-01 -8.635621612383292955e+00 -1.176629493461236020e+00 1.116537836261793437e+01 -4.979735189006377905e-01 -1.300700119012662137e+00 -8.277846314726255983e+00 -1.296932109534971955e+00 8.370827902365318707e-13 6.964226490955259530e-13 5.546369731153073628e-13 5.566454500165402344e-13 7.836909316861140340e-02 6.596447021424423074e-13 8.271886051559179664e-13 8.049471462642787678e-13
7.771563950052824410e+00 8.221874292735304124e+00 2.058065655883011491e+00 9.866972534500082048e+00 -1.156804662805137873e+01 1.799204480379794635e-01 7.102226706000044132e+00 2.064309916919872603e-02 9.999999999999097611e+00 2.490136821886084206e+00 1.665612867711653067e+01 7.304431924123018227e-01 1.980099997500034803e+01 1.325246135713859186e+00 1.916448185697094686e-01 -8.804389832052407883e+00 -1.456042763435876530e+01 -1.250035211121482748e+00 1.014884183401738305e-01 -6.190339544414963591e+00 -7.343611387029620907e+00 -1.755737484236995716e+00 1.204677560151336202e+01 -1.560215969852436713e+00 1.304177771414612153e+01 -8.186125080188739744e+00 -2.595568943408241402e+00 -2.988469731512553462e+00 6.705490599999586188e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.094787217190439921e-01
7.874898965487894920e+00 5.303802012309578373e+00 4.363922902592980435e+00 3.522608110493236300e+00 -1.101636555582124544e+01 9.532961697650420563e-01 2.182211661106615297e-01 4.467056416047977763e+00 6.403134327038849660e-01 5.978341671882465569e+00 2.761224397377522344e+00 1.316870437410890560e+01 4.864833394623797602e+00 -5.043608335069913018e+00 -4.226508150020128696e+00 -1.154102924070269509e+01 -1.535676715346360766e+01 -5.903020992583161985e-02 9.180173932873220144e-01 -3.184340933696912401e+00 5.068113431661452895e-02 5.298510704842899210e-01 -2.156038727563689861e+00 -2.690781186534934033e-01 2.224288761375007528e+00 -6.506155858537386871e-01 3.264320173616256371e-01 -1.384224348960200635e+00 9.269768433338999858e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.474815436228334109e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.716946650244837613e+00 1.869362552912356978e+00 1.125592002222983168e-01 9.678140103748853917e+00 -1.948418410619545682e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.296527172618340162e-15 9.999997688260693351e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.296440436444173729e-13 1.980099997500094844e+01 3.339205949312569643e+00 -1.408838513483805244e+01 -8.368360916938579308e+00 -6.991838448178183896e+00 -2.298026104168691131e+00 -1.208915015278157590e+00 -2.313346651904198747e+00 -3.446662055322635254e+00 -2.251184004419480023e-01 9.448422540293806904e+00 -2.251184004445455356e-01 9.590840671192562894e+00 4.447197675035430842e-01 -7.502787463060455408e+00 -1.066228947461964793e+01 4.447197675035273745e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.754981597042504782e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.753468974834528737e-02
7.054263410302089810e+00 1.233535812532295495e+00 8.258603680268881142e-01 6.534159647385585856e+00 -1.696220381309374403e+01 8.985193519153883424e-02 0.000000000000000000e+00 9.009864985194523945e-02 1.179015325071581133e+00 1.706327385970536126e+00 0.000000000000000000e+00 1.708912313128692073e+00 6.670270700231250238e+00 2.994890936561798167e+00 -1.410852682060417962e+01 -1.410852682060387231e+01 5.692473154396945567e+00 -2.451647752000369884e+00 -1.342749707706812012e+00 -2.467071625064482632e+00 -2.467071625064463092e+00 -1.528280546708179699e+00 1.090144448153631984e+01 -1.528567760837442391e+00 1.814927923894737916e+01 1.357946193679654190e+00 1.835937420339539772e+00 8.902585154402576917e-01 1.725703049057196958e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.195037938352186302e+00 7.294277333935138330e+00 9.516615568399915404e+00 1.719052837424280611e+00 -8.538671180061184529e+00 4.430407103341370556e-01 1.517982743642640520e+00 1.000000000000000178e+01 6.371627576936763626e-01 4.014455419261386382e+00 7.594826524848968141e+00 1.980099997500125042e+01 4.852376698920202180e+00 -3.747197812789689886e-01 2.728347904824041770e+00 -3.638380392719559708e+00 4.212900437962656675e+00 -8.017310769904538725e-01 1.637980736885016997e+00 -1.348355849132928874e+01 -2.557146438813607148e+00 -1.225520138422713678e+01 -1.537278756318946549e+01 7.677688381987209931e-01 -3.932158757928493120e+00 1.769406956721184532e+00 2.109071014515821130e+00 -2.886002695299646689e-02 2.413787661839568166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.250439884862775242e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.371369920034346268e-02 0.000000000000000000e+00
4.115720263636100995e+00 9.654469067745676369e+00 9.282193569763217411e+00 5.302307269396062672e+00 -2.416106118025346916e+00 5.183209500522453217e-01 1.000000000000000178e+01 9.817592768242180412e+00 2.475142247978554533e+00 4.357732472843326654e+00 1.980099997500125042e+01 1.961776252440654744e+01 9.752170111043229284e+00 -9.979286665091335884e-01 1.156955944772905021e+01 -2.842287488895027803e+00 5.406052966271036375e+00 -6.831384685935060652e+00 4.920618395089644825e-01 -1.088598695567364949e+01 -1.789185261735509869e+01 -6.454591063247850258e+00 -1.856438713952643482e+01 9.442613040006014868e-01 -9.536635216019782035e+00 -7.280970918166203010e-01 -1.729355946311644798e+00 -2.084871779205063280e+00 -6.128192947599312435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.934447657820341282e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.971296892078711505e+00 6.437159973548451042e+00 5.067394971755480704e+00 6.411368390176866328e+00 -1.341205595419356911e-01 5.787157934629061362e-01 3.160371065252297829e+00 9.929183116077725302e+00 2.387222666132376436e-01 4.615464000436737990e+00 1.104521513226929486e+01 1.973006082895439306e+01 2.896593396707225931e+00 -3.152808799958434771e-01 3.218591875024905846e+00 -3.944125668543318142e+00 4.828460650535737919e+00 -1.195564348452146514e-01 8.881958353888492752e-01 -5.054315278667060873e-01 1.785302200251942750e+00 2.548655265405845860e-01 1.292801459221065041e+00 -1.424534121072890569e+00 3.690544320886591123e+00 4.526729225768572618e-01 4.364310130620207007e-01 -9.163024820042312557e-01 1.341833428124584948e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.739791333071125212e+00 2.243181383425769670e+00 7.353944118906982297e+00 7.233898146297920384e+00 -1.599254613595576302e+00 9.868516570865321080e-01 4.873289835677013793e-01 9.556252908942941104e+00 6.329225628013544380e+00 6.086023195133857477e+00 4.219635594336614837e+00 1.935224069918566769e+01 1.571254301240458950e+01 -1.026493619500754850e-01 -2.093258572396499595e+00 -1.756896994401944134e+00 8.870191704923128029e+00 6.292875324337545706e-01 1.450617746915082718e+00 -1.934016215842250919e+00 -1.155224944626100481e+00 -2.477042873029318582e+00 -2.387517377031119992e+00 -4.840269030116740590e-01 -1.456792537566783174e+01 -4.919627832592623484e-01 -1.275973372519571269e-01 -8.960031511219083145e-01 -1.596466973313589166e-01 0.000000000000000000e+00 1.247142882111924173e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
