# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_2_1 fut_util_3_1 fut_util_4_1 fut_util_1_2 fut_util_2_2 fut_util_3_2 fut_util_4_2 fut_util_1_3 fut_util_2_3 fut_util_3_3 fut_util_4_3 fut_util_1_4 fut_util_2_4 fut_util_3_4 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
9.766664575696808015e+00 9.900499987500625210e+00 9.630462727296727365e+00 9.521658444266714483e+00 1.000000000000000000e+00 -7.328314539564337871e+00 2.375301041120853718e+00 2.968069879750474094e+00 5.564363790636155219e-05 7.666607694951224072e-01 8.829744683839223507e-01 8.040158672566279918e-01 6.657935770739703552e-01 1.733728543934317967e+00 1.862799792301536916e+00 1.716979627324476843e+00 1.516325701170242679e+00 2.226597526138880678e-02 1.459683477128437918e-03 -9.162489270260140151e-01 -1.047123441890490891e+00 -1.284818589281787847e-02 0.000000000000000000e+00 -9.897760670961833762e-01 -1.206307324242015255e+00 9.874009828474030262e-03 3.764448848364645127e-03 2.707642143257863593e-02 -1.271786565588036044e+00 -2.059827217012902625e-02 9.223530886673308527e-04 -8.479923734472972763e-01 4.737770875542474114e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.773962993082450978e+00 9.900499987500625210e+00 9.649284971538550693e+00 9.526270209710050452e+00 1.000000000000000000e+00 -7.327419164438719434e+00 2.379879430150052766e+00 2.965282240972512806e+00 5.558889871806445629e-05 7.722416779511378504e-01 8.837569850533727456e-01 8.098680448327040260e-01 6.668106989030433418e-01 1.739306726761621125e+00 1.863660369898017866e+00 1.725072276336230503e+00 1.517515098932987305e+00 2.184894846641416422e-02 9.423929731034525392e-04 -9.166294103311906083e-01 -1.049840699099503727e+00 -1.278978263240602986e-02 0.000000000000000000e+00 -9.897755963908577703e-01 -1.206307179507951410e+00 1.007289581740075136e-02 2.623895057410245181e-03 2.623720610908255105e-02 -1.277213763150670589e+00 -2.033810180563487557e-02 5.708645116800317070e-04 -8.491343845214205377e-01 4.696810855768052129e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.778674957947968593e+00 9.900499987500625210e+00 9.662404446825602733e+00 9.529124532268451020e+00 1.000000000000000000e+00 -7.326859737246173232e+00 2.382663946905951846e+00 2.963616578601705243e+00 5.554857013798854162e-05 7.759842262322405038e-01 8.842427257977307775e-01 8.138165696535447635e-01 6.674400575990389051e-01 1.743074674847310934e+00 1.864191119328826529e+00 1.730357260610916770e+00 1.518250133751035236e+00 2.154972251955816417e-02 5.679295027767656450e-04 -9.168754551070688041e-01 -1.051594641676085740e+00 -1.279055239944655933e-02 0.000000000000000000e+00 -9.897752739416743051e-01 -1.206307087320038107e+00 1.015522960064716047e-02 1.659806343504685632e-03 2.565842414793847656e-02 -1.280936056607633988e+00 -2.014790703652812043e-02 3.324402848346828939e-04 -8.498412056230794098e-01 4.669990388637936668e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.781514605461850920e+00 9.900499987500625210e+00 9.670703478543124731e+00 9.530786733692623969e+00 1.000000000000000000e+00 -7.326533435420733653e+00 2.384240681100753712e+00 2.962692448057782535e+00 5.552229553754227528e-05 7.783405205494551282e-01 8.845262670420102058e-01 8.157678091186409963e-01 6.678064987455416546e-01 1.745455740099562503e+00 1.864499388456258844e+00 1.733420098963065259e+00 1.518677739186961695e+00 2.135239639198112382e-02 3.229265137755641573e-04 -9.170238172574175506e-01 -1.052651626888464476e+00 -1.280830693120273492e-02 0.000000000000000000e+00 -9.897750717878439630e-01 -1.206307032554460701e+00 1.017223781689392988e-02 9.671830972731195039e-04 2.529498514833150580e-02 -1.281554230495423718e+00 -2.002938311581922010e-02 1.843414889126820976e-04 -8.502528206528591204e-01 4.653733445548362269e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.783129238030729979e+00 9.900499987500625210e+00 9.675539394029490481e+00 9.531708441137187293e+00 1.000000000000000000e+00 -7.326352945825414409e+00 2.385092369773648802e+00 2.962201738575525933e+00 5.550679311531288626e-05 7.797312096376347590e-01 8.846839101466310584e-01 8.168317554357334975e-01 6.680096728195603628e-01 1.746862039326317007e+00 1.864670256569603168e+00 1.735116028122379195e+00 1.518914702456798826e+00 2.123295624425003761e-02 1.759012792620965292e-04 -9.171081967284443470e-01 -1.053252636538507536e+00 -1.282475011915586507e-02 0.000000000000000000e+00 -9.897749543766296565e-01 -1.206307001844947324e+00 1.016645673944295385e-02 5.321272056382979170e-04 2.508416536430524077e-02 -1.281847414005633512e+00 -1.996234774638521239e-02 9.885854232273834732e-05 -8.504810654847620999e-01 4.644494357248990513e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.784008744427040938e+00 9.900499987500625210e+00 9.678200030057681147e+00 9.532202733848800236e+00 1.000000000000000000e+00 -7.326256525085499405e+00 2.385540396766574478e+00 2.961946553062431153e+00 5.549823352731261632e-05 7.805084185754450621e-01 8.847686710206345007e-01 8.174136607353105211e-01 6.681186245974988225e-01 1.747647579875803103e+00 1.864761985847453785e+00 1.736028945322336314e+00 1.519041737201516584e+00 2.116538698782812963e-02 9.327118486683562068e-05 -9.171541642286736851e-01 -1.053580015225338951e+00 -1.283569293001475889e-02 0.000000000000000000e+00 -9.897748898120986016e-01 -1.206306985298525314e+00 1.015777837331494245e-02 2.830477541648623711e-04 2.496846802770888440e-02 -1.282008303335946398e+00 -1.992630572986601664e-02 5.199202410739374062e-05 -8.506034684962261450e-01 4.639474501740034618e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.784475100351375687e+00 9.900499987500625210e+00 9.679615268828506203e+00 9.532462693969335987e+00 1.000000000000000000e+00 -7.326206002855990995e+00 2.385773124760723007e+00 2.961814869527298555e+00 5.549368095381461543e-05 7.809269417455776408e-01 8.848133437128961054e-01 8.177226756161005694e-01 6.681759231986195147e-01 1.748070325505745259e+00 1.864810298368461350e+00 1.736509881717257731e+00 1.519108536086830608e+00 2.112879437717165090e-02 4.874665066677415329e-05 -9.171785397183196409e-01 -1.053753607862905284e+00 -1.284205235683323447e-02 0.000000000000000000e+00 -9.897748554540604093e-01 -1.206306976587474766e+00 1.015152909873295872e-02 1.479957619371948376e-04 2.490700593616863509e-02 -1.282093827227009486e+00 -1.990737273831995335e-02 2.707276715216406739e-05 -8.506678431078125158e-01 4.636818446884063277e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.784718833604708621e+00 9.900499987500625210e+00 9.680355247638193106e+00 9.532598057805097724e+00 1.000000000000000000e+00 -7.326179773226554559e+00 2.385893414060340056e+00 2.961747039486553490e+00 5.549130339418120527e-05 7.811475663331454156e-01 8.848366410892716249e-01 8.178841435514290215e-01 6.682057587282522748e-01 1.748293077615328484e+00 1.864835487513570200e+00 1.736760207578384341e+00 1.519143316049778036e+00 2.110945333370831123e-02 2.530290309042536429e-05 -9.171912795206367264e-01 -1.053844333483893836e+00 -1.284552198849452966e-02 0.000000000000000000e+00 -9.897748374786484726e-01 -1.206306972054074222e+00 1.014782458569555949e-02 7.678773909061213903e-05 2.487488952602329856e-02 -1.282138533604666897e+00 -1.989752467329167912e-02 1.403286937630446580e-05 -8.507013636121625311e-01 4.635432080288445084e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.784845348120160935e+00 9.900499987500625210e+00 9.680739186333646273e+00 9.532668222151977844e+00 1.000000000000000000e+00 -7.326166206322172414e+00 2.385955498686756826e+00 2.961712088668901899e+00 5.549007133687724769e-05 7.812626149556246569e-01 8.848487295320490720e-01 8.179678966579393418e-01 6.682212235432978265e-01 1.748409205421133095e+00 1.864848556579944860e+00 1.736889800529783701e+00 1.519161343185394086e+00 2.109935489072854026e-02 1.309609417567765220e-05 -9.171978924577157688e-01 -1.053891426471315507e+00 -1.284735967285898471e-02 0.000000000000000000e+00 -9.897748281473436327e-01 -1.206306969706449461e+00 1.014579309971110239e-02 3.972065193668010901e-05 2.485823065004747270e-02 -1.282161727006612795e+00 -1.989242249249752875e-02 7.260085122827514962e-06 -8.507187385949940284e-01 4.634712927335853105e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.784910828591039333e+00 9.900499987500625210e+00 9.680937789593329512e+00 9.532704522577592599e+00 1.000000000000000000e+00 -7.326159197357911879e+00 2.385987541231467723e+00 2.961694064052712072e+00 5.548943465035197553e-05 7.813223053005231566e-01 8.848549877914602124e-01 8.180112141803100867e-01 6.682292244405739767e-01 1.748469447123028431e+00 1.864855322475738708e+00 1.736956761295295193e+00 1.519170669606782376e+00 2.109411237374965095e-02 6.770994729421790954e-06 -9.172013151587329327e-01 -1.053915800541051606e+00 -1.284831978691817513e-02 0.000000000000000000e+00 -9.897748233187014799e-01 -1.206306968493010112e+00 1.014471612732409204e-02 2.052664333821843158e-05 2.484961444871604253e-02 -1.282173723828561762e+00 -1.988978312719042602e-02 3.753546302118542443e-06 -8.507277277656051240e-01 4.634340824948664922e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.784944683564685164e+00 9.900499987500625210e+00 9.681040422810019308e+00 9.532723290309103703e+00 1.000000000000000000e+00 -7.326155576974596073e+00 2.386004085077380932e+00 2.961684760973431363e+00 5.548910585504615410e-05 7.813532055121613640e-01 8.848582247126247635e-01 8.180335980075090774e-01 6.682333609900739102e-01 1.748500630437372694e+00 1.864858822010265316e+00 1.736991345281223786e+00 1.519175491441609793e+00 2.109139765870394687e-02 3.499723004930363352e-06 -9.172030847837965295e-01 -1.053928402524991315e+00 -1.284881833813531805e-02 0.000000000000000000e+00 -9.897748208227516997e-01 -1.206306967866032531e+00 1.014415358329606200e-02 1.060590561318309157e-05 2.484516204216616342e-02 -1.282179923326436155e+00 -1.988841850283389404e-02 1.940266716984721377e-06 -8.507323752687633300e-01 4.634148463770019349e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.784962182179709700e+00 9.900499987500625210e+00 9.681093452338085825e+00 9.532732991642689058e+00 1.000000000000000000e+00 -7.326153706609900063e+00 2.386012630365287990e+00 2.961679956414915438e+00 5.548893605292892902e-05 7.813691873099843921e-01 8.848598983439002197e-01 8.180451630843832422e-01 6.682354992360816093e-01 1.748516758040863150e+00 1.864860631455169226e+00 1.737009209266211718e+00 1.519177983917793018e+00 2.108999339076726709e-02 1.808870341710712778e-06 -9.172039994513684347e-01 -1.053934916111876507e+00 -1.284907652783534061e-02 0.000000000000000000e+00 -9.897748195329274523e-01 -1.206306967542102537e+00 1.014386160917425846e-02 5.480502966003002142e-06 2.484286157549674134e-02 -1.282183126501251325e+00 -1.988771305725293981e-02 1.002948442886522395e-06 -8.507347776357460090e-01 4.634049043093183690e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.890412149133547715e+00 9.836254604861450090e+00 9.731812760383956373e+00 9.433294426356424012e+00 0.000000000000000000e+00 -8.035347867177424774e+00 1.311203309806877604e+00 2.618100955838275290e+00 2.711161658390229452e-05 7.409471201394707274e-01 8.352106696416653486e-01 7.008933308731560841e-01 6.406617543823316385e-01 1.713836900617986769e+00 1.811940223582272358e+00 1.605955674729873328e+00 1.449623402808933648e+00 2.017567673415765483e-03 -1.928996053289298851e-02 -1.321758334076955643e+00 -1.119171948660803384e+00 -1.896001125301162091e-02 1.284907652783529031e-02 -1.156856595477666394e+00 -9.122642176939781411e-01 1.896678926614847518e-03 -5.133797983686877887e-04 2.400867467948059747e-02 -8.477302500037844357e-01 -6.044404915180117202e-03 1.728846478238071568e-02 -9.128870247257208081e-01 4.951994707758208825e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.900499987500625210e+00 9.741454548596390595e+00 9.741296155017030500e+00 9.403072401780523393e+00 0.000000000000000000e+00 -8.065377451741770898e+00 1.233283281493923855e+00 2.635961815022537014e+00 2.113493057953103030e-05 7.294141345310648505e-01 7.288561037359528871e-01 7.046646301287425862e-01 6.360704650010108319e-01 1.702469666978466023e+00 1.686524519065319527e+00 1.606559420442641439e+00 1.444829545309240348e+00 0.000000000000000000e+00 -3.559322499576850207e-02 -1.319731218062624167e+00 -1.120170111755730558e+00 -1.368639074203828465e-02 2.233031212108934141e-02 -1.128366216251166954e+00 -9.174254542453991190e-01 -6.077089255142564123e-03 -8.425517924484924800e-03 2.402400009544421178e-02 -8.460900765483471142e-01 -6.614028714668628191e-03 1.797952724232043317e-02 -9.210920393635542158e-01 5.125505116602430133e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.900499987500625210e+00 9.673022594886198533e+00 9.710910708741318231e+00 9.370002258207181356e+00 0.000000000000000000e+00 -8.078940690540605374e+00 1.181470666288082505e+00 2.660647952630709856e+00 1.749471161575697457e-05 7.165906789037344016e-01 6.473801913415783149e-01 7.031186929804793539e-01 6.308414616587143531e-01 1.689944391950797487e+00 1.595549145696857796e+00 1.603206371586886725e+00 1.439435147029820783e+00 -6.409128017155138468e-03 -4.821508675591926196e-02 -1.319738034981721819e+00 -1.120178667604387002e+00 -1.209594577539432891e-02 2.765339638104377315e-02 -1.100016977809314955e+00 -9.162592775906024389e-01 -7.082693141194066136e-03 -9.533985881556085104e-03 2.474422203729838982e-02 -8.513132608120378420e-01 -5.553420177146738135e-03 1.943341657651050450e-02 -9.294743035335438774e-01 5.380239882179963656e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.868454347414850503e+00 9.612542866009226472e+00 9.675497243035348305e+00 9.342235157321447048e+00 0.000000000000000000e+00 -8.034516536056120373e+00 1.221026705233455356e+00 2.709940222654307007e+00 1.422214150910723297e-05 7.024974298602281175e-01 6.320242353503872090e-01 7.005391400388075729e-01 6.265501430494280211e-01 1.675141782159069725e+00 1.568707113497240346e+00 1.600094694151734886e+00 1.434666989367319401e+00 -1.186908071116774335e-02 -5.311486373032144048e-02 -1.325295158158636077e+00 -1.116473677046270874e+00 -9.113902478506611185e-03 3.175346506721442308e-02 -1.074723869039533319e+00 -9.129105173614107116e-01 -6.620216028783917905e-03 -1.075350952069457390e-02 2.568078754511381526e-02 -8.558006736924327340e-01 -4.627536405500613792e-03 1.962363015986021142e-02 -9.327559253917855342e-01 5.583185043719311041e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.602880028763243203e+00 9.771310191345298435e+00 9.621729695431875840e+00 9.440353308120748466e+00 1.000000000000000000e+00 -7.122889070048614713e+00 2.566754315807108888e+00 3.187467544095665239e+00 5.373538677505016522e-05 6.818632563353284048e-01 8.449600840611761754e-01 8.012967178446687155e-01 6.478165920359748586e-01 1.654049324587713476e+00 1.814264120763180443e+00 1.713161671824828813e+00 1.495078165864444975e+00 2.652800464864572133e-02 -6.805535169854513844e-03 -9.025534426642309871e-01 -9.835043432520281792e-01 -1.086914314520198016e-02 1.782070972632929240e-02 -9.713076109283251824e-01 -1.199974660097861578e+00 -7.708145912200888190e-03 -5.508236024425699345e-02 2.822421486267264260e-02 -1.269268141895468327e+00 -2.437670576857492097e-02 3.597799661723401383e-03 -8.278712551104073780e-01 5.152820332607708359e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.735520052006471303e+00 9.716964475619288777e+00 9.583188965870871101e+00 9.318469779277872789e+00 0.000000000000000000e+00 -7.791869100385170555e+00 1.598377943760475484e+00 2.817883855469187182e+00 2.211236099096247209e-05 6.726438177841388422e-01 6.854986177874911046e-01 6.851429925569455515e-01 6.233940835419534698e-01 1.637336128394938362e+00 1.636033352407554320e+00 1.585173072330163357e+00 1.430997669972568165e+00 1.832013617474627723e-02 -2.596807097408745154e-03 -1.293116604882315945e+00 -1.091705057599672291e+00 -5.155530257201758337e-03 3.231708182702355131e-02 -1.120123549213609015e+00 -9.181203593725190126e-01 9.124693307705546499e-03 1.628080933837378064e-02 2.812012326714906016e-02 -8.609112040749510308e-01 1.646462623132742737e-04 2.901990452644523030e-02 -9.343338952676607523e-01 6.009054426626853074e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.827120732880203491e+00 9.691186824333280825e+00 9.628812432409398880e+00 9.319293010589440485e+00 0.000000000000000000e+00 -7.958085307707444045e+00 1.343132226382232730e+00 2.740697158202883621e+00 1.848068765847402320e-05 6.931984054271662643e-01 6.554314397000933212e-01 6.921651242262765180e-01 6.235009009450407369e-01 1.666670115263569008e+00 1.603003576974492805e+00 1.594459534869110184e+00 1.431124154971190388e+00 3.580055710531715018e-03 -3.052334712073798834e-02 -1.323117274946181698e+00 -1.105956923573299111e+00 -1.035251468436916046e-02 3.056282599691501067e-02 -1.108291234261588043e+00 -9.173231668637384928e-01 1.114304702568294763e-03 2.222437320815209318e-03 2.679675453915697503e-02 -8.590113112310152621e-01 -1.481123428327451620e-03 2.613650143476573678e-02 -9.342839994651228608e-01 5.856535708682956282e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.845021011432860902e+00 9.639424250911433845e+00 9.634383955922240617e+00 9.311887393447802808e+00 0.000000000000000000e+00 -7.996574306702575186e+00 1.274847544597624394e+00 2.732003841997229898e+00 1.527741567004641055e-05 6.927155362096677482e-01 6.263965180359807317e-01 6.944416126765766695e-01 6.225499036517511131e-01 1.665537207931540697e+00 1.566201823751194100e+00 1.595147765830499109e+00 1.429988223208310760e+00 -5.862026721898445751e-03 -4.481748320316874395e-02 -1.324298175831389202e+00 -1.110826919782535782e+00 -1.005332946554323564e-02 3.262695283368780008e-02 -1.087163347418848236e+00 -9.151139577066091935e-01 -2.714554487438399204e-03 -5.142848641281224514e-03 2.665721378011391002e-02 -8.587560597994745581e-01 -2.294497228856007438e-03 2.393051708325515115e-02 -9.346739557760763706e-01 5.826879428748162060e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.815710877823368818e+00 9.589157603583718270e+00 9.620811183485049156e+00 9.300414907303522938e+00 0.000000000000000000e+00 -7.951543078241501306e+00 1.324383852028608644e+00 2.772529991488391410e+00 1.248957452113120544e-05 6.836684074613512685e-01 6.309762816882180658e-01 6.941170377524684687e-01 6.211034225023761568e-01 1.653157838337807162e+00 1.563456820324813590e+00 1.593282691524005257e+00 1.428233719174833771e+00 -1.026150614376839312e-02 -4.829714825250051163e-02 -1.322374537291508556e+00 -1.102959750452175758e+00 -7.103253440618094439e-03 3.498291618421466020e-02 -1.062502025672141359e+00 -9.094869316340349341e-01 -3.847873759535627020e-03 -9.904910377526160783e-03 2.715476263881459393e-02 -8.593649093898649838e-01 -2.526810976984577000e-03 2.194129901589828013e-02 -9.352395048170371039e-01 5.846548322931312963e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.764403347104527953e+00 9.553641336380628957e+00 9.601571814687371642e+00 9.287780852418599409e+00 0.000000000000000000e+00 -7.865103810671283391e+00 1.434185616227647841e+00 2.835606762429788930e+00 1.055911382718623768e-05 6.712934261401589664e-01 6.388437047555471926e-01 6.925539817932309106e-01 6.194615939159654472e-01 1.634626803380653914e+00 1.567866351961204163e+00 1.589275555986797039e+00 1.426249517289841506e+00 -1.009065327478955720e-02 -4.430212141475809579e-02 -1.309597636313995395e+00 -1.096291517658748882e+00 -3.544947998339011402e-03 3.674425103364988704e-02 -1.044534249459714292e+00 -9.035830948461553991e-01 -3.755181028459091651e-03 -1.298140740005765924e-02 2.791837529205752969e-02 -8.601693168746028517e-01 -2.497208691729385470e-03 2.065812362584296819e-02 -9.356322251990564220e-01 5.876945817501083580e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.713950080730580083e+00 9.535916596388933186e+00 9.582795909545076540e+00 9.275294808959952064e+00 0.000000000000000000e+00 -7.777606132185048260e+00 1.548768365220940080e+00 2.896019370408966953e+00 9.588609957383189652e-06 6.598638556083360474e-01 6.433244247755700584e-01 6.904735331552243061e-01 6.175250062685635477e-01 1.615690353299628956e+00 1.571115061734292162e+00 1.583859442383999117e+00 1.423988036484343578e+00 -7.198126491758044879e-03 -3.722857209442154841e-02 -1.277251123091220908e+00 -1.086081452866064501e+00 -7.565272181778639072e-04 3.803571630667921394e-02 -1.035567326557137902e+00 -9.005803120830435660e-01 -3.271929834309684950e-03 -1.435242093492446712e-02 2.869385391840723748e-02 -8.609291055810557314e-01 -2.356678338880419891e-03 2.042005181493069046e-02 -9.346848026993992420e-01 5.910392009702013227e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.677959448271790777e+00 9.532133960298045494e+00 9.566436260373526679e+00 9.263511417265551273e+00 0.000000000000000000e+00 -7.714480928590652375e+00 1.632160377394628492e+00 2.938877765424070532e+00 9.289655919040721159e-06 6.520103522819417075e-01 6.436741068459523873e-01 6.882716077607922145e-01 6.156955454381179971e-01 1.601672840126796338e+00 1.571087870883755677e+00 1.578733320997108835e+00 1.421852404032859507e+00 -3.710474357564685823e-03 -3.079693614369092419e-02 -1.253527365896782708e+00 -1.076313988805439825e+00 7.723222446917938277e-04 3.906646847917709386e-02 -1.033653726489040636e+00 -8.999387971274721565e-01 -2.737404327690167675e-03 -1.449213855656907891e-02 2.933831416884744026e-02 -8.615879216948262309e-01 -2.128085710437376942e-03 2.100532700102772030e-02 -9.337900381697518126e-01 5.944893429032781229e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.659407076483967458e+00 9.535995571521503678e+00 9.552749238735076531e+00 9.252870988713363332e+00 0.000000000000000000e+00 -7.682144218133428737e+00 1.675080721619094604e+00 2.960630842114051475e+00 9.314385327938360838e-06 6.478817803823190280e-01 6.415155708498037068e-01 6.861900812768580993e-01 6.140431156003171020e-01 1.593962483616998993e+00 1.568855143013023534e+00 1.574965632660597858e+00 1.419923744391917708e+00 -1.008461081193925708e-03 -2.687703630933797189e-02 -1.240210722971775370e+00 -1.070302952419522891e+00 1.210059385234837611e-03 3.987017988362408227e-02 -1.035607275571639452e+00 -9.005968396707751955e-01 -2.266585668409011080e-03 -1.412400322037279943e-02 2.980565760621774890e-02 -8.621487273741806900e-01 -1.814182398301261018e-03 2.194043316731039001e-02 -9.329818177749501507e-01 5.976481596877709912e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.654364771077997176e+00 9.542045868447678103e+00 9.541416310393032063e+00 9.243800076721857550e+00 0.000000000000000000e+00 -7.674072210013865636e+00 1.685697779640995098e+00 2.966157800331277183e+00 9.419749743329603728e-06 6.463936682892780228e-01 6.387271975998727314e-01 6.843610758612218570e-01 6.126341506535897263e-01 1.591081623299946957e+00 1.566114203345075451e+00 1.572631836572099706e+00 1.418279474495103054e+00 4.247464207237492306e-04 -2.560582086616408626e-02 -1.237172223851396691e+00 -1.068782912384077077e+00 9.256893247819180954e-04 4.041430763573675145e-02 -1.038668099473790463e+00 -9.016259260720128621e-01 -1.911029922300823023e-03 -1.374660575644626181e-02 3.011398849054362087e-02 -8.626351343611811107e-01 -1.463160474219931144e-03 2.283408531472283162e-02 -9.322927048104409087e-01 6.001805837389766196e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.656488503181615002e+00 9.546674315071587813e+00 9.531861160781527786e+00 9.236484274350758028e+00 0.000000000000000000e+00 -7.679002214175939756e+00 1.678031119927468451e+00 2.963964451720654480e+00 9.461047429834080672e-06 6.463653551243845330e-01 6.365328712845926828e-01 6.828191233169361718e-01 6.114976349784420062e-01 1.590888541177300608e+00 1.563963995798806295e+00 1.571223575560784624e+00 1.416953293777764245e+00 6.785244526945465732e-04 -2.619566714597188969e-02 -1.238451652655577107e+00 -1.069416119774863061e+00 2.761883614127472967e-04 4.071433205196684640e-02 -1.041009639021718725e+00 -9.024123027181465417e-01 -1.698870715297008801e-03 -1.356508469061547088e-02 3.031370249353551594e-02 -8.630865139677714737e-01 -1.147124330553548526e-03 2.347850320148105532e-02 -9.317368839641858580e-01 6.019549441372938625e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
